DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Mar1961,-1.48179,-1.82089,-1.42151,-0.80909,-0.65492,0.20768,0.06561,0.08836,0.05856,0.12286,0.04829,-0.02216,0.88471,1.22493,1.18377,1.19946,1.11084,1.18869,1.25321,1.27219,1.25842,1.18789,1.46109,1.39562,1.30193,1.23006,1.20167,1.58341,1.43817,1.3796,1.2942,1.29415,1.30994,1.31429,1.21716,1.25144,1.23587,1.09091,1.02487,0.97004,0.99849,1.05244,1.02447,1.01822,1.013,1.0202,1.1669,1.23538
Apr1961,-0.87179,-1.55038,-1.96752,-1.69615,-1.09365,-0.91458,-0.06578,-0.20232,-0.16632,-0.19289,-0.12508,-0.19869,-0.26698,0.70944,1.10332,1.06029,1.10513,1.01558,1.08913,1.15547,1.17516,1.16042,1.08805,1.38015,1.30869,1.20739,1.1303,1.10708,1.51701,1.36773,1.31096,1.22252,1.22264,1.23815,1.24408,1.14614,1.18406,1.16843,1.01933,0.95119,0.89634,0.92738,0.9844,0.9552,0.94837,0.94239,0.95072,1.10156
May1961,-0.1248,-0.68989,-1.25204,-1.70619,-1.53248,-1.0501,-0.89861,-0.1592,-0.29095,-0.252,-0.27489,-0.21929,-0.27743,-0.33893,0.59206,1.00157,0.96305,1.03108,0.94244,1.01332,1.08239,1.10354,1.08973,1.0213,1.31026,1.23968,1.14503,1.0732,1.05504,1.47568,1.33321,1.27904,1.19183,1.19184,1.20626,1.21289,1.11843,1.15752,1.1413,0.99289,0.92661,0.86884,0.90078,0.9579,0.92916,0.92274,0.91687,0.92504
Jun1961,0.11121,-0.17077,-0.66127,-1.14469,-1.60033,-1.43558,-1.00423,-0.87217,-0.1581,-0.28574,-0.24696,-0.26752,-0.2109,-0.26731,-0.3249,0.56446,0.95254,0.91652,0.99174,0.90945,0.9746,1.04078,1.062,1.04824,0.9811,1.26222,1.19358,1.10147,1.03313,1.01579,1.43276,1.2923,1.24026,1.15491,1.15539,1.17029,1.17777,1.08451,1.12276,1.10762,0.96205,0.89844,0.84639,0.87688,0.93349,0.90576,0.8997,0.89413
Jul1961,-0.22506,-0.12878,-0.26118,-0.68868,-1.14955,-1.58057,-1.39955,-1.0029,-0.88455,-0.19393,-0.31357,-0.27582,-0.29579,-0.24232,-0.29124,-0.34289,0.5246,0.90943,0.87917,0.95829,0.8774,0.94366,1.01118,1.0324,1.01879,0.95166,1.23483,1.16542,1.07327,1.00539,0.98962,1.4147,1.27348,1.22045,1.13511,1.13559,1.15037,1.15794,1.06452,1.10304,1.08818,0.94315,0.88014,0.83004,0.86054,0.91661,0.88945,0.88312
Aug1961,-0.6182,-0.5111,-0.39934,-0.39353,-0.75716,-1.17649,-1.58136,-1.39931,-1.01596,-0.90322,-0.24324,-0.35222,-0.31439,-0.33397,-0.28284,-0.32883,-0.37474,0.46944,0.85095,0.82866,0.9148,0.83715,0.90447,0.97199,0.99377,0.98002,0.9141,1.19828,1.12793,1.03729,0.96996,0.95692,1.39641,1.25372,1.19918,1.11228,1.11308,1.12791,1.13632,1.04196,1.08107,1.06674,0.92085,0.85862,0.809,0.84059,0.89617,0.86901
Sep1961,0.23333,-0.01499,-0.11137,-0.20396,-0.25979,-0.64716,-1.11454,-1.54213,-1.34584,-0.95001,-0.84612,-0.19306,-0.30362,-0.26608,-0.28674,-0.24102,-0.29143,-0.33618,0.4784,0.84287,0.82319,0.91213,0.83556,0.90127,0.9655,0.98773,0.97417,0.91131,1.18605,1.12175,1.03729,0.9696,0.95412,1.38866,1.24952,1.19442,1.1098,1.11031,1.12441,1.13328,1.04364,1.08094,1.0662,0.92405,0.86457,0.81635,0.84657,0.90122
Oct1961,-0.4566,-0.35885,-0.50743,-0.5319,-0.5069,-0.55243,-0.86313,-1.24788,-1.617,-1.42981,-1.03917,-0.93298,-0.31667,-0.4223,-0.38639,-0.40281,-0.35771,-0.39057,-0.42208,0.37792,0.73934,0.72906,0.83685,0.75725,0.8194,0.88732,0.91348,0.90181,0.83696,1.12425,1.0577,0.97205,0.90438,0.88748,1.33237,1.18808,1.13213,1.04604,1.04567,1.06,1.07176,0.97958,1.01583,1.00602,0.86781,0.80795,0.76388,0.79251
Nov1961,1.64427,1.23282,1.00105,0.85314,0.77453,0.77544,0.58207,0.20223,-0.31104,-0.81156,-0.71842,-0.41699,-0.36137,0.2491,0.12238,0.14272,0.11669,0.14894,0.08822,0.03715,0.75943,1.06025,1.03862,1.09856,1.02607,1.09142,1.15372,1.17431,1.16304,1.09814,1.35749,1.30417,1.22275,1.15682,1.1402,1.53266,1.39758,1.3359,1.25585,1.25596,1.26982,1.27588,1.19103,1.22258,1.20438,1.06831,1.01061,0.95714
Dec1961,1.07015,1.59071,1.43699,1.29948,1.18979,1.12855,1.13354,0.9739,0.69951,0.21217,-0.26212,-0.23929,-0.00951,0.00343,0.54156,0.42961,0.44126,0.42018,0.44507,0.3718,0.31524,0.92783,1.18583,1.16815,1.20872,1.15343,1.21536,1.27039,1.28832,1.27841,1.21832,1.45512,1.39698,1.32375,1.26639,1.25653,1.62554,1.50735,1.43658,1.36299,1.36479,1.37912,1.38317,1.30079,1.33146,1.30837,1.1742,1.11857
Jan1962,-0.20111,0.6199,1.21427,1.08855,1.02167,0.9222,0.87027,0.86288,0.74118,0.50122,0.08855,-0.32809,-0.3094,-0.08355,-0.06304,0.4418,0.33833,0.3505,0.33145,0.35694,0.28675,0.234,0.83083,1.09199,1.08141,1.13164,1.0766,1.13683,1.19236,1.21106,1.20148,1.14483,1.37753,1.31604,1.24455,1.18572,1.17561,1.54405,1.42443,1.36083,1.28882,1.29028,1.30349,1.30992,1.22986,1.2611,1.24195,1.11364
Feb1962,-0.70207,-0.62616,0.20831,0.82012,0.70753,0.68595,0.59371,0.54168,0.53625,0.4348,0.19892,-0.1519,-0.50139,-0.47557,-0.23529,-0.1995,0.2832,0.17989,0.19261,0.1747,0.20281,0.13386,0.08551,0.68294,0.96047,0.95612,1.01671,0.95875,1.02002,1.07531,1.09318,1.08248,1.02805,1.26619,1.20231,1.12757,1.06834,1.05885,1.42768,1.30641,1.25046,1.17886,1.17904,1.19154,1.1999,1.1237,1.15566,1.1382
Mar1962,1.90602,1.02869,0.65034,0.93927,1.36565,1.30252,1.24841,1.1697,1.13417,1.12088,1.00359,0.78711,0.4364,0.08868,0.05636,0.21975,0.21969,0.66939,0.57402,0.57873,0.55962,0.58355,0.50496,0.46106,0.99657,1.24591,1.23175,1.26107,1.20677,1.25385,1.30233,1.31938,1.31017,1.25159,1.46254,1.40329,1.33051,1.27545,1.26528,1.58902,1.47896,1.42059,1.35415,1.35429,1.3656,1.36898,1.29822,1.32304
Apr1962,0.64824,1.73937,1.1126,0.78908,1.04578,1.48589,1.42427,1.35768,1.27934,1.24533,1.22526,1.09107,0.87396,0.50201,0.14986,0.11104,0.27799,0.28271,0.7323,0.63938,0.64343,0.62463,0.64533,0.56676,0.51881,1.04997,1.29135,1.27842,1.3058,1.25241,1.29991,1.34916,1.3668,1.35748,1.29519,1.51086,1.45157,1.37358,1.31568,1.30742,1.63094,1.52178,1.45994,1.39226,1.39189,1.40233,1.4036,1.33102
May1962,-0.13466,0.18791,1.36406,0.85817,0.59261,0.88525,1.31843,1.26137,1.20665,1.12504,1.08908,1.07183,0.95303,0.73988,0.39047,0.05495,0.03088,0.21446,0.22699,0.66295,0.57556,0.58295,0.56647,0.58946,0.51697,0.47544,0.99043,1.23186,1.22346,1.26523,1.21785,1.26727,1.31707,1.33435,1.32402,1.26285,1.481,1.4243,1.34413,1.28472,1.27782,1.60445,1.49801,1.43318,1.3648,1.36565,1.3762,1.37684
Jun1962,0.24413,-0.10663,0.15341,1.30301,0.82154,0.57596,0.86111,1.2875,1.22301,1.17295,1.09264,1.05338,1.03156,0.92071,0.71976,0.38905,0.06086,0.03817,0.21552,0.22818,0.64538,0.56277,0.56957,0.55404,0.57672,0.50705,0.46435,0.96147,1.19599,1.18814,1.23267,1.18595,1.2363,1.28711,1.3046,1.29487,1.23476,1.44992,1.39368,1.31563,1.2576,1.25147,1.57637,1.46948,1.40768,1.34003,1.34076,1.35071
Jul1962,0.34505,0.20265,-0.06985,0.19028,1.29184,0.82258,0.56689,0.84806,1.28598,1.21596,1.16346,1.08387,1.04422,1.01885,0.90853,0.71072,0.38607,0.06409,0.04348,0.2142,0.22558,0.6372,0.55664,0.56281,0.54754,0.57067,0.50086,0.45864,0.95268,1.18725,1.18019,1.22922,1.18264,1.23203,1.28299,1.30046,1.29062,1.23018,1.4454,1.38895,1.31044,1.25195,1.24581,1.56901,1.46118,1.40056,1.33393,1.33397
Aug1962,-0.68302,-0.21501,-0.1488,-0.23559,0.03839,1.1543,0.7094,0.4689,0.7646,1.20034,1.12736,1.08011,1.00383,0.96322,0.93687,0.83506,0.64521,0.33113,0.02009,0.00454,0.17271,0.18688,0.59629,0.51566,0.52193,0.50678,0.53223,0.46216,0.41857,0.91454,1.15115,1.14768,1.20616,1.15973,1.20936,1.26064,1.27865,1.26857,1.20798,1.42687,1.36911,1.28994,1.23082,1.22521,1.55146,1.4419,1.3813,1.31419
Sep1962,-1.26277,-1.57175,-1.06787,-0.7515,-0.64116,-0.3176,0.82984,0.44125,0.25016,0.57626,0.99796,0.92663,0.89518,0.82624,0.78682,0.75839,0.67127,0.4876,0.19278,-0.10104,-0.10895,0.06663,0.08424,0.48846,0.40799,0.41715,0.40205,0.43304,0.36545,0.32268,0.82085,1.05702,1.05366,1.12334,1.07889,1.12831,1.17766,1.19502,1.18448,1.12894,1.34769,1.29028,1.21451,1.15691,1.15188,1.47555,1.36668,1.31287
Oct1962,1.525,0.7783,0.62963,0.64822,0.64147,0.4021,0.52989,1.35183,0.95221,0.73018,0.93216,1.29048,1.2469,1.20463,1.13907,1.10886,1.09022,0.99747,0.82384,0.53609,0.23117,0.18659,0.34004,0.33751,0.72732,0.64769,0.65498,0.64296,0.66713,0.59955,0.55711,1.03635,1.25894,1.2485,1.2954,1.24816,1.28699,1.33271,1.34847,1.33913,1.28232,1.48621,1.42662,1.34988,1.29265,1.28621,1.57864,1.47757
Nov1962,1.01134,1.97845,1.1721,1.01288,1.00612,1.0317,0.79795,0.88917,1.52467,1.16411,0.9347,1.08245,1.38347,1.35578,1.32293,1.26276,1.23801,1.22492,1.13941,0.97939,0.69846,0.40268,0.3529,0.47995,0.4763,0.85609,0.78521,0.78888,0.77507,0.79475,0.72619,0.68404,1.14462,1.35917,1.35308,1.38618,1.34098,1.37322,1.41647,1.43205,1.42372,1.36854,1.56656,1.50961,1.43145,1.37429,1.36872,1.63895
Dec1962,1.222,1.3266,1.8627,1.48641,1.37529,1.36358,1.38904,1.20555,1.2556,1.7052,1.41914,1.19734,1.27278,1.51304,1.48851,1.46076,1.41294,1.3971,1.38677,1.3035,1.1704,0.9251,0.66382,0.60971,0.69769,0.69789,1.04456,0.97994,0.98135,0.968,0.98315,0.92446,0.88246,1.28897,1.48227,1.48884,1.51743,1.48362,1.50006,1.54311,1.56033,1.55404,1.50003,1.68739,1.63374,1.55219,1.49378,1.49019
Jan1963,1.52702,1.53276,1.63442,2.00496,1.7249,1.64976,1.6587,1.68095,1.51817,1.52987,1.84657,1.60198,1.4107,1.44448,1.64576,1.63882,1.62162,1.58173,1.57256,1.56006,1.48994,1.38599,1.16782,0.92542,0.86637,0.92391,0.92561,1.23789,1.18142,1.18265,1.17242,1.18076,1.12836,1.0888,1.44922,1.61946,1.62822,1.64681,1.61166,1.61845,1.65761,1.67465,1.66889,1.61886,1.78807,1.74058,1.6592,1.60018
Feb1963,2.1959,2.07374,1.99504,2.09531,2.39176,2.16297,2.11353,2.14371,2.13821,1.99768,2.00589,2.23537,1.98203,1.82143,1.79797,1.95714,1.96448,1.96855,1.93601,1.9307,1.91901,1.85509,1.78473,1.60294,1.38155,1.31649,1.31664,1.31444,1.57841,1.53016,1.53114,1.52417,1.51596,1.47565,1.43814,1.73687,1.88336,1.89236,1.88132,1.84999,1.84342,1.87532,1.89062,1.88684,1.83652,1.98406,1.93838,1.85007
Mar1963,-0.45355,1.62294,1.86668,1.86022,1.94119,2.27745,2.05916,2.00856,2.03112,2.04029,1.87643,1.89955,2.17922,1.91521,1.75417,1.74301,1.92802,1.9172,1.92374,1.88698,1.87772,1.8535,1.78881,1.69951,1.49588,1.27377,1.20978,1.2259,1.22557,1.49172,1.43879,1.43982,1.4311,1.42694,1.37603,1.33949,1.64437,1.79113,1.79379,1.79362,1.76383,1.76381,1.79656,1.81077,1.80529,1.75478,1.90939,1.85827
Apr1963,0.34735,-0.17402,1.56749,1.88594,1.93861,2.05179,2.3849,2.1471,2.0931,2.1222,2.12785,1.96812,2.03273,2.36714,2.00223,1.81052,1.78915,1.97557,1.95117,1.95199,1.91177,1.90307,1.88296,1.82361,1.73295,1.51691,1.28629,1.22429,1.2421,1.24303,1.51336,1.45996,1.46172,1.45314,1.44684,1.39802,1.36179,1.66598,1.80816,1.81878,1.81881,1.79077,1.78916,1.8225,1.83637,1.82928,1.77504,1.93047
May1963,0.90816,0.7052,0.28135,1.6436,1.92193,1.93681,2.0456,2.42461,2.22073,2.15106,2.1841,2.21142,2.04098,2.11963,2.43242,2.0903,1.86933,1.82869,1.99603,1.96664,1.97299,1.9309,1.92184,1.90217,1.84868,1.75804,1.5621,1.3479,1.28851,1.30745,1.31253,1.57227,1.5227,1.5245,1.51595,1.50626,1.463,1.42936,1.71607,1.84652,1.8602,1.86711,1.84504,1.83298,1.8633,1.87981,1.87332,1.81704
Jun1963,1.01503,1.1353,0.95896,0.52297,1.68519,1.93895,1.96275,2.06978,2.43112,2.24249,2.16995,2.19446,2.20414,2.04593,2.11655,2.41169,2.09468,1.87349,1.83267,1.99826,1.96953,1.96671,1.92828,1.91813,1.89342,1.84591,1.76291,1.57276,1.36832,1.3102,1.32737,1.33222,1.58595,1.54046,1.54249,1.53485,1.52305,1.47995,1.44678,1.72735,1.85526,1.86764,1.87293,1.84907,1.83784,1.86569,1.88143,1.87396
Jul1963,1.07812,1.18797,1.26882,1.09375,0.65237,1.73631,1.98289,2.01,2.13486,2.4861,2.28146,2.21021,2.23753,2.25055,2.07439,2.13468,2.42697,2.10858,1.88431,1.84481,2.01443,1.99031,1.98639,1.94801,1.93846,1.91063,1.8658,1.78226,1.59063,1.38676,1.32863,1.3478,1.35262,1.60285,1.55783,1.55996,1.55232,1.53943,1.49682,1.46351,1.74103,1.86577,1.87741,1.88075,1.85421,1.84379,1.87197,1.88652
Aug1963,0.60332,0.8963,1.14607,1.23357,1.0867,0.67302,1.72454,1.95702,1.97761,2.11261,2.44922,2.23819,2.16944,2.1978,2.21261,2.0475,2.09962,2.38691,2.08307,1.86741,1.84018,2.01042,1.98724,1.98521,1.94869,1.93919,1.90749,1.86723,1.78585,1.59398,1.39301,1.33798,1.36277,1.36843,1.61983,1.57293,1.57545,1.56811,1.55409,1.5116,1.4773,1.7549,1.87868,1.8899,1.89131,1.86237,1.85147,1.87914
Sep1963,1.85027,1.74501,1.75278,1.93545,1.74219,1.6344,1.25667,1.96632,2.08196,2.06761,2.19819,2.47713,2.31021,2.24981,2.28287,2.31243,2.17377,2.21595,2.45368,2.18805,1.99663,1.95725,2.11159,2.09812,2.09445,2.05991,2.05397,2.01304,1.98069,1.91865,1.75132,1.56318,1.50572,1.51533,1.51848,1.73818,1.69316,1.69634,1.69012,1.6739,1.64077,1.60701,1.85458,1.96035,1.97193,1.96783,1.93846,1.92569
Oct1963,-1.05651,0.50157,0.60696,0.77846,1.05611,1.22105,1.16959,0.83027,1.66272,1.81217,1.8617,1.96979,2.28399,2.13168,2.08032,2.10467,2.13419,1.97951,1.99407,2.20834,2.01597,1.87092,1.85316,2.0416,2.02821,2.03604,1.99995,1.98725,1.93599,1.90331,1.83556,1.65103,1.4476,1.38983,1.40903,1.40969,1.63468,1.588,1.5896,1.58185,1.57187,1.53217,1.49394,1.74995,1.86012,1.86696,1.86151,1.83437
Nov1963,1.31879,0.26654,1.23806,1.26078,1.34877,1.56123,1.57013,1.55534,1.2332,1.86948,1.96229,1.93819,2.03138,2.30085,2.1954,2.14616,2.17418,2.20912,2.09324,2.11402,2.30227,2.10948,1.97882,1.95562,2.12976,2.09825,2.0977,2.07152,2.06612,2.01925,2.00272,1.95561,1.78493,1.59365,1.54272,1.54148,1.54233,1.7466,1.70206,1.70428,1.69826,1.6886,1.65247,1.61635,1.85372,1.95787,1.96708,1.94133
Dec1963,1.72158,1.86483,1.59646,1.86339,1.84137,1.89024,2.01428,1.95603,1.94461,1.76078,2.14834,2.16085,2.07094,2.16596,2.36912,2.28487,2.24958,2.27368,2.3035,2.21362,2.24171,2.40045,2.24277,2.1416,2.10711,2.27289,2.23199,2.23885,2.22032,2.22216,2.17243,2.16592,2.11196,1.96732,1.81674,1.79454,1.7798,1.79205,1.95035,1.91474,1.92173,1.9193,1.90759,1.87441,1.84086,2.04721,2.13819,2.15393
Jan1964,-1.35974,0.93561,1.25198,0.95312,1.3382,1.33008,1.3854,1.52443,1.56933,1.52967,1.33336,1.80199,1.8889,1.86112,1.93556,2.13807,2.06283,2.02987,2.04733,2.05425,1.98852,2.02855,2.21154,2.07216,1.98461,1.97557,2.1361,2.0905,2.10009,2.08227,2.08172,2.02848,2.01257,1.94512,1.79305,1.63918,1.6116,1.61947,1.62626,1.79834,1.76065,1.76628,1.76111,1.75554,1.72008,1.69028,1.90289,1.99145
Feb1964,1.00363,0.02693,1.08937,1.33917,1.1321,1.44464,1.436,1.48821,1.59209,1.63321,1.60124,1.42171,1.84867,1.96055,1.93928,1.9943,2.18948,2.13792,2.10781,2.12052,2.11968,2.0592,2.11266,2.32036,2.2031,2.10924,2.06755,2.21488,2.15767,2.16234,2.14494,2.14251,2.08661,2.07456,2.00007,1.84042,1.68801,1.65925,1.65742,1.66269,1.82901,1.78955,1.79316,1.78821,1.78084,1.74631,1.71608,1.90931
Mar1964,1.00304,1.15836,0.38481,1.21878,1.45369,1.27047,1.55729,1.5535,1.60687,1.71081,1.73085,1.71074,1.5433,1.95013,2.06514,2.02869,2.10021,2.28906,2.24263,2.21093,2.2243,2.20808,2.15138,2.19165,2.38328,2.2635,2.15889,2.12102,2.26296,2.1947,2.19708,2.17963,2.17411,2.11832,2.08435,2.01062,1.86096,1.7139,1.6828,1.68022,1.68726,1.84705,1.80915,1.81241,1.80673,1.79714,1.7684,1.73387
Apr1964,-0.22545,0.56468,0.93391,0.23694,1.14923,1.42031,1.21746,1.53145,1.52843,1.58592,1.69218,1.73037,1.73769,1.55461,1.98183,2.09371,2.04675,2.11248,2.29314,2.23482,2.19779,2.21105,2.20141,2.15013,2.19416,2.37718,2.24357,2.14463,2.11381,2.25697,2.19682,2.19606,2.18014,2.17834,2.12171,2.08922,2.01227,1.85075,1.69493,1.66914,1.66873,1.6781,1.84417,1.80482,1.80723,1.79971,1.78801,1.75616
May1964,-1.37514,-1.0525,-0.24249,0.28105,-0.28315,0.74354,1.04295,0.81164,1.18443,1.18114,1.2372,1.36008,1.43485,1.43915,1.24682,1.79241,1.91881,1.90026,1.95099,2.13147,2.07116,2.02836,2.03619,2.02452,1.97319,2.00331,2.20177,2.0946,1.99609,1.99386,2.1459,2.08978,2.0914,2.07263,2.06806,2.0147,1.98682,1.91348,1.74519,1.58433,1.5582,1.57002,1.58262,1.75441,1.71257,1.7165,1.70863,1.69759
Jun1964,0.82285,-0.61187,-0.6764,-0.01497,0.45221,-0.09318,0.82319,1.10868,0.88834,1.23516,1.22863,1.27734,1.38514,1.45305,1.45736,1.27837,1.78892,1.90254,1.88733,1.94118,2.11645,2.04738,2.00832,2.01395,1.99623,1.95073,1.98461,2.17233,2.06831,1.97475,1.98487,2.13994,2.08376,2.09113,2.07175,2.06718,2.01117,1.98095,1.90893,1.7444,1.5856,1.55987,1.57213,1.58247,1.75099,1.70875,1.71233,1.70374
Jul1964,-0.11906,0.55024,-0.63629,-0.68609,-0.03655,0.41196,-0.12666,0.77773,1.07443,0.8482,1.19781,1.19266,1.24117,1.34748,1.41488,1.41406,1.23633,1.75152,1.86826,1.86447,1.92279,2.10646,2.03412,1.99478,2.00072,1.97979,1.93625,1.96992,2.15914,2.05404,1.95874,1.97524,2.13225,2.07233,2.07877,2.05911,2.05379,1.99866,1.96874,1.89529,1.72932,1.56861,1.54222,1.55491,1.56317,1.7329,1.69154,1.69401
Aug1964,-0.27896,-0.27146,0.26905,-0.66048,-0.70744,-0.09674,0.34286,-0.16697,0.7206,1.01213,0.78931,1.13562,1.13204,1.17816,1.2812,1.3546,1.35367,1.18239,1.69655,1.82029,1.83491,1.89488,2.07992,2.00905,1.97134,1.97702,1.95213,1.91265,1.94875,2.13813,2.03876,1.94921,1.97564,2.13774,2.07647,2.07918,2.05932,2.05449,1.99797,1.96812,1.89185,1.72263,1.55928,1.53263,1.54511,1.55221,1.72296,1.68114
Sep1964,-1.45672,-1.53212,-1.26136,-0.48279,-1.08903,-1.05569,-0.46501,0.04918,-0.39137,0.51334,0.7989,0.58086,0.93129,0.93271,0.97602,1.07216,1.15988,1.15449,0.99697,1.52181,1.66765,1.72057,1.7797,1.96849,1.89372,1.85573,1.86075,1.83116,1.79151,1.83299,2.03269,1.93442,1.84711,1.88415,2.03928,1.97221,1.96883,1.949,1.94175,1.89632,1.87346,1.79747,1.63344,1.47244,1.44585,1.46288,1.46786,1.64231
Oct1964,-0.93795,-1.34121,-1.43208,-1.39497,-1.00846,-1.44938,-1.39555,-0.8399,-0.29402,-0.65433,0.26831,0.57473,0.33096,0.695,0.70119,0.74655,0.84872,0.95986,0.95066,0.79982,1.35215,1.53808,1.61707,1.69667,1.89841,1.82732,1.78815,1.78948,1.75215,1.71212,1.75543,1.95838,1.84245,1.75535,1.80778,1.96057,1.88345,1.87996,1.8578,1.84838,1.8091,1.77846,1.69582,1.53559,1.37751,1.34813,1.36716,1.37249
Nov1964,0.43566,-0.61158,-0.96097,-0.99201,-0.97826,-0.72306,-1.1586,-1.18559,-0.67829,-0.18613,-0.54568,0.33879,0.61247,0.39334,0.72684,0.73302,0.7743,0.86961,0.97641,0.9695,0.82023,1.34533,1.52997,1.61486,1.68866,1.86988,1.79659,1.76401,1.76846,1.73687,1.70495,1.75601,1.95918,1.84989,1.77124,1.80947,1.96405,1.8891,1.88439,1.86263,1.85418,1.82081,1.7914,1.71231,1.55352,1.39804,1.36957,1.3811
Dec1964,0.05981,0.15736,-0.43581,-0.78659,-0.80282,-0.80197,-0.60714,-1.02141,-1.06317,-0.63752,-0.20595,-0.52903,0.30952,0.55146,0.34611,0.65289,0.66145,0.70175,0.78507,0.87641,0.86996,0.73802,1.2371,1.42345,1.52387,1.60351,1.77313,1.70554,1.67522,1.67981,1.65318,1.62157,1.6499,1.83844,1.7508,1.69817,1.75663,1.92763,1.84396,1.84264,1.82365,1.81577,1.78725,1.75619,1.67908,1.52103,1.36559,1.33758
Jan1965,0.51961,0.23013,0.23914,-0.15918,-0.47254,-0.50832,-0.53347,-0.37048,-0.74498,-0.78954,-0.43623,-0.0686,-0.38048,0.36263,0.58219,0.40024,0.68064,0.68781,0.72591,0.80068,0.88405,0.88304,0.75829,1.23603,1.42208,1.52204,1.59815,1.75855,1.69582,1.668,1.67331,1.6435,1.61093,1.63265,1.80523,1.71929,1.66847,1.73197,1.88927,1.81279,1.81047,1.79264,1.7837,1.75937,1.72809,1.65694,1.50616,1.35715
Feb1965,-0.38216,0.05495,-0.01037,0.03239,-0.33158,-0.60059,-0.62288,-0.64397,-0.48679,-0.80847,-0.84581,-0.53711,-0.19383,-0.47107,0.25827,0.48142,0.29761,0.57239,0.57927,0.61598,0.69048,0.77189,0.77588,0.65447,1.15238,1.35331,1.45826,1.52976,1.69301,1.62333,1.59311,1.59619,1.56905,1.53509,1.55296,1.72109,1.6296,1.57379,1.63921,1.79457,1.72975,1.72419,1.70344,1.69367,1.67011,1.63903,1.56816,1.42056
Mar1965,0.34081,-0.14356,0.06115,0.00369,0.05967,-0.27281,-0.52075,-0.54881,-0.57089,-0.43449,-0.72393,-0.7714,-0.49991,-0.17846,-0.44605,0.23938,0.45341,0.27955,0.54827,0.55498,0.59049,0.66853,0.74794,0.75356,0.63316,1.12841,1.32846,1.44118,1.51301,1.67053,1.5975,1.56738,1.56893,1.54325,1.49835,1.51581,1.68519,1.59563,1.53765,1.60488,1.75959,1.69853,1.69341,1.67227,1.66155,1.63744,1.61033,1.53657
Apr1965,-0.8451,-0.31924,-0.5556,-0.28838,-0.29478,-0.21585,-0.55121,-0.78581,-0.80005,-0.81232,-0.67215,-0.93595,-0.97745,-0.71227,-0.37908,-0.61767,0.08964,0.32595,0.14332,0.42385,0.43337,0.47067,0.55083,0.6378,0.64068,0.52105,1.02793,1.24044,1.37083,1.44699,1.61655,1.53962,1.50873,1.51041,1.48537,1.44161,1.46139,1.63491,1.53857,1.48266,1.55677,1.72007,1.65919,1.65376,1.63054,1.61777,1.59214,1.56206
May1965,-1.11879,-1.23307,-0.83355,-0.94674,-0.66918,-0.58951,-0.48694,-0.80999,-0.99965,-0.99938,-1.00309,-0.8853,-1.09885,-1.1266,-0.88414,-0.59471,-0.78455,-0.09936,0.14631,-0.03339,0.24381,0.25917,0.29859,0.38245,0.47495,0.4836,0.36881,0.87442,1.09724,1.25351,1.3377,1.51421,1.43688,1.40459,1.40454,1.38283,1.34207,1.3651,1.54129,1.44197,1.38616,1.46996,1.64025,1.57812,1.57157,1.5492,1.53611,1.51072
Jun1965,-0.41368,-1.12887,-1.27152,-0.92314,-0.99068,-0.72846,-0.65322,-0.55037,-0.85922,-1.03774,-1.03368,-1.03156,-0.91338,-1.11505,-1.14149,-0.90857,-0.62987,-0.80338,-0.14745,0.0922,-0.08486,0.18648,0.20153,0.24052,0.32376,0.41397,0.42008,0.31211,0.80456,1.02327,1.18387,1.26836,1.44767,1.37174,1.33936,1.33954,1.31962,1.2784,1.30134,1.48079,1.38265,1.3268,1.4147,1.58119,1.52385,1.51683,1.49412,1.48045
Jul1965,1.13603,0.06057,-0.77872,-1.04083,-0.7266,-0.82898,-0.59412,-0.54945,-0.46631,-0.75742,-0.9341,-0.93513,-0.93736,-0.82337,-1.02231,-1.05327,-0.82849,-0.55657,-0.73226,-0.09631,0.13343,-0.03932,0.22663,0.24005,0.27796,0.3598,0.44644,0.45209,0.34464,0.8298,1.04624,1.20733,1.29125,1.46741,1.39245,1.36043,1.36061,1.3394,1.29855,1.32108,1.49756,1.39865,1.3434,1.42933,1.59189,1.53512,1.52863,1.5055
Aug1965,0.16158,0.70608,-0.00737,-0.69833,-0.96936,-0.68804,-0.79709,-0.5714,-0.52494,-0.45204,-0.72955,-0.90061,-0.9031,-0.90652,-0.79656,-0.9924,-1.02603,-0.80691,-0.54165,-0.71573,-0.09655,0.13019,-0.03904,0.22235,0.23498,0.27239,0.35538,0.43964,0.44334,0.33854,0.8197,1.03834,1.20698,1.2926,1.47004,1.39317,1.36115,1.36143,1.33976,1.29883,1.32115,1.49835,1.39799,1.34291,1.42845,1.59023,1.53307,1.52631
