DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jul1967,0.17297,1.5941,0.95082,0.69171,0.36204,0.62423,0.30686,-0.38431,-0.51977,-0.26888,-0.27395,-0.28411,-0.26991,-0.3061,-0.38837,-0.55845,-0.80468,-0.37634,-0.51079,-0.65866,-0.59945,-0.47023,-0.07159,-0.07262,-0.01502,-0.03517,-0.19191,-0.32654,-0.22351,-0.16883,-0.2345,-0.21655,-0.12598,-0.30299,-0.44445,-0.46475,-0.48191,-0.37836,-0.51099,-0.54488,-0.43964,-0.22601,-0.4056,0.15313,0.27838,0.12453,0.20447,0.21637
Aug1967,-0.3803,-0.17319,1.19703,0.76419,0.56837,0.28094,0.54945,0.24568,-0.4141,-0.53855,-0.29233,-0.29518,-0.30549,-0.29229,-0.32759,-0.40968,-0.57235,-0.811,-0.39522,-0.52839,-0.6728,-0.61744,-0.4898,-0.09578,-0.0973,-0.04033,-0.05956,-0.21362,-0.34677,-0.24344,-0.19117,-0.25671,-0.23346,-0.14331,-0.32057,-0.46126,-0.48122,-0.49819,-0.39508,-0.52668,-0.55953,-0.45434,-0.24058,-0.41936,0.13939,0.26487,0.11115,0.19117
Sep1967,0.18048,-0.00516,0.04584,0.93736,0.62655,0.50983,0.23558,0.50688,0.22324,-0.39886,-0.51377,-0.28613,-0.29013,-0.2979,-0.28496,-0.31936,-0.40377,-0.56174,-0.79465,-0.38617,-0.51959,-0.65276,-0.59912,-0.47964,-0.09596,-0.09677,-0.04076,-0.05814,-0.20567,-0.33582,-0.23912,-0.19168,-0.2546,-0.23246,-0.13827,-0.31157,-0.4509,-0.47071,-0.48763,-0.38724,-0.51706,-0.55052,-0.44513,-0.23627,-0.41149,0.14314,0.2701,0.11602
Oct1967,-0.56761,-0.48387,-0.58267,-0.51833,0.32042,0.16946,0.13862,-0.05051,0.243,0.01249,-0.53874,-0.65197,-0.45248,-0.45257,-0.45724,-0.43981,-0.46739,-0.53512,-0.66788,-0.8754,-0.4936,-0.63677,-0.76103,-0.71032,-0.59642,-0.22762,-0.22737,-0.169,-0.18416,-0.33015,-0.45507,-0.35559,-0.30362,-0.35435,-0.33037,-0.24164,-0.40436,-0.53764,-0.55476,-0.56924,-0.47202,-0.58928,-0.61572,-0.51359,-0.30856,-0.47065,0.07809,0.19916
Nov1967,0.75495,0.06797,0.04852,-0.01761,-0.01319,0.57079,0.47795,0.40284,0.22985,0.46131,0.23446,-0.31952,-0.45795,-0.27349,-0.28347,-0.29197,-0.28102,-0.31416,-0.39736,-0.54036,-0.75192,-0.38451,-0.53338,-0.65212,-0.61612,-0.5019,-0.13248,-0.13438,-0.07419,-0.09315,-0.24365,-0.37783,-0.27879,-0.21755,-0.28241,-0.25387,-0.14934,-0.32103,-0.4599,-0.47707,-0.49332,-0.39378,-0.51948,-0.55173,-0.44909,-0.2395,-0.40904,0.16176
Dec1967,-1.18791,-0.37628,-0.76761,-0.70552,-0.74957,-0.72993,-0.23997,-0.22195,-0.2021,-0.34353,-0.08872,-0.23855,-0.66689,-0.77664,-0.60085,-0.59585,-0.59954,-0.58369,-0.6089,-0.6704,-0.78644,-0.964,-0.64923,-0.77511,-0.87851,-0.84619,-0.73564,-0.38644,-0.38779,-0.33222,-0.34992,-0.48375,-0.59626,-0.48878,-0.43522,-0.49586,-0.46438,-0.37296,-0.53613,-0.66736,-0.68334,-0.69817,-0.60689,-0.72311,-0.75037,-0.64657,-0.43923,-0.5954
Jan1968,-1.37235,-1.51356,-0.86713,-1.25835,-1.17735,-1.19299,-1.14299,-0.68407,-0.63675,-0.56761,-0.66828,-0.40209,-0.51857,-0.92501,-1.01918,-0.83674,-0.82812,-0.8276,-0.80167,-0.82483,-0.89049,-1.00257,-1.17645,-0.85153,-0.97087,-1.07057,-1.03553,-0.91968,-0.5592,-0.56055,-0.50435,-0.52029,-0.65444,-0.75413,-0.64525,-0.592,-0.64459,-0.61642,-0.53757,-0.69429,-0.82033,-0.83396,-0.84599,-0.75808,-0.86844,-0.89312,-0.78784,-0.57736
Feb1968,1.5782,0.65908,-0.19236,0.04518,-0.18395,-0.17941,-0.23285,-0.24682,0.11758,0.09041,0.06882,-0.04516,0.17657,0.02355,-0.346,-0.47527,-0.30597,-0.3154,-0.32177,-0.30508,-0.32544,-0.40861,-0.54513,-0.74294,-0.43178,-0.57077,-0.6952,-0.67037,-0.5516,-0.20762,-0.21336,-0.162,-0.1744,-0.30857,-0.41318,-0.31574,-0.27824,-0.34892,-0.33218,-0.24901,-0.4049,-0.52785,-0.54631,-0.56163,-0.47429,-0.58982,-0.61943,-0.51652
Mar1968,0.95847,1.61661,0.8801,0.05046,0.25983,0.06878,0.05357,-0.00551,-0.02999,0.29446,0.27376,0.23277,0.11589,0.32264,0.16943,-0.19737,-0.33014,-0.16897,-0.1833,-0.19031,-0.1756,-0.19486,-0.28325,-0.41478,-0.59938,-0.31115,-0.44605,-0.57145,-0.54932,-0.43121,-0.10679,-0.1139,-0.06533,-0.07715,-0.20313,-0.30379,-0.21283,-0.18097,-0.25571,-0.24025,-0.15641,-0.30999,-0.43037,-0.44768,-0.46237,-0.37739,-0.49227,-0.52157
Apr1968,0.21637,0.66109,1.45883,0.7882,-0.00374,0.2182,0.05153,0.03085,-0.0266,-0.05372,0.26165,0.24712,0.20169,0.08993,0.30131,0.15319,-0.20778,-0.33482,-0.16954,-0.181,-0.18812,-0.17633,-0.19551,-0.28494,-0.41767,-0.59889,-0.31384,-0.44895,-0.56622,-0.5468,-0.43509,-0.11898,-0.12714,-0.08006,-0.09185,-0.21605,-0.31281,-0.22048,-0.18535,-0.26986,-0.25622,-0.1734,-0.32675,-0.44361,-0.4595,-0.47278,-0.38764,-0.50001
May1968,-0.41393,-0.16241,0.31041,1.20361,0.60392,-0.12718,0.09035,-0.1097,-0.12781,-0.17729,-0.19991,0.10199,0.09394,0.05795,-0.04045,0.1735,0.04695,-0.2878,-0.40641,-0.24425,-0.253,-0.25775,-0.24587,-0.26182,-0.3442,-0.46974,-0.64364,-0.36127,-0.49357,-0.60578,-0.58729,-0.47629,-0.1626,-0.17065,-0.12328,-0.13664,-0.26141,-0.35993,-0.26424,-0.22659,-0.313,-0.30507,-0.22445,-0.372,-0.4867,-0.50273,-0.51546,-0.43248
Jun1968,0.48916,-0.20005,-0.05441,0.34939,1.19993,0.62071,-0.07225,0.13735,-0.05867,-0.08395,-0.1307,-0.1537,0.14738,0.13724,0.10357,0.00252,0.20502,0.08299,-0.24394,-0.36527,-0.20888,-0.21817,-0.2236,-0.2127,-0.22601,-0.30893,-0.43703,-0.6097,-0.32957,-0.4609,-0.57649,-0.56098,-0.45384,-0.14867,-0.15698,-0.11073,-0.12391,-0.24599,-0.34265,-0.24913,-0.21249,-0.29873,-0.28911,-0.21127,-0.35589,-0.46849,-0.48456,-0.49699
Jul1968,-0.2235,0.18911,-0.3037,-0.12818,0.28822,1.13932,0.5638,-0.10309,0.09837,-0.0903,-0.11461,-0.15916,-0.18113,0.11382,0.10678,0.07915,-0.01848,0.18206,0.06554,-0.25419,-0.37414,-0.22108,-0.23056,-0.23569,-0.22439,-0.23706,-0.31961,-0.44543,-0.61488,-0.3419,-0.46801,-0.57923,-0.56458,-0.45834,-0.1577,-0.16573,-0.12022,-0.13281,-0.25416,-0.3471,-0.25496,-0.21877,-0.30312,-0.2928,-0.21604,-0.35925,-0.47066,-0.4861
Aug1968,0.9906,0.49573,0.46853,0.02371,0.05812,0.4051,1.17661,0.62131,-0.02627,0.16143,-0.00622,-0.03248,-0.07783,-0.10237,0.1786,0.16351,0.13635,0.03873,0.23037,0.11143,-0.20159,-0.32395,-0.17371,-0.18394,-0.19012,-0.17971,-0.19185,-0.27469,-0.40176,-0.57134,-0.30389,-0.43173,-0.54122,-0.5267,-0.4212,-0.12268,-0.13088,-0.08581,-0.09843,-0.22022,-0.31351,-0.22242,-0.1864,-0.27214,-0.26189,-0.18416,-0.32737,-0.43897
Sep1968,-0.4925,0.05322,-0.02653,0.04375,-0.26123,-0.16243,0.187,1.00282,0.47348,-0.13067,0.07111,-0.10984,-0.1304,-0.16999,-0.19111,0.08599,0.07387,0.05166,-0.03654,0.15366,0.04139,-0.25978,-0.37524,-0.23346,-0.24286,-0.24778,-0.23672,-0.24698,-0.32349,-0.44594,-0.61609,-0.35493,-0.47539,-0.5815,-0.56469,-0.45917,-0.164,-0.1717,-0.12695,-0.14073,-0.25864,-0.35036,-0.25804,-0.22475,-0.30593,-0.29383,-0.21484,-0.35848
Oct1968,-1.35358,-1.371,-1.15788,-1.16515,-1.01543,-1.08204,-0.88125,-0.42042,0.48654,0.02747,-0.47821,-0.27175,-0.47739,-0.48529,-0.51665,-0.52638,-0.25557,-0.24005,-0.23359,-0.2969,-0.11277,-0.22832,-0.51326,-0.61925,-0.48055,-0.49012,-0.49346,-0.47948,-0.48732,-0.55893,-0.66932,-0.82039,-0.56604,-0.66661,-0.75649,-0.74258,-0.63947,-0.35283,-0.35747,-0.31132,-0.32365,-0.42799,-0.50768,-0.41577,-0.38042,-0.44702,-0.42912,-0.35572
Nov1968,-0.35254,-1.34661,-1.39507,-1.2078,-1.20017,-1.1621,-1.21021,-1.04907,-0.62937,0.24645,-0.15637,-0.6147,-0.42336,-0.62959,-0.63541,-0.66368,-0.6709,-0.41714,-0.40926,-0.40267,-0.45633,-0.27646,-0.37939,-0.63986,-0.74408,-0.60708,-0.61473,-0.61898,-0.60438,-0.61474,-0.6803,-0.7847,-0.92951,-0.67412,-0.77503,-0.86189,-0.84973,-0.74187,-0.44448,-0.44637,-0.39914,-0.41375,-0.52023,-0.60193,-0.50761,-0.46937,-0.5333,-0.50704
Dec1968,-0.02493,-0.33419,-1.16354,-1.25602,-1.06252,-1.06401,-1.01108,-1.03288,-0.91931,-0.5983,0.14252,-0.20548,-0.59516,-0.42944,-0.60564,-0.60842,-0.63577,-0.64427,-0.40896,-0.39971,-0.39767,-0.44934,-0.30092,-0.40063,-0.6523,-0.75372,-0.61632,-0.62353,-0.6278,-0.61473,-0.62637,-0.68819,-0.78484,-0.92063,-0.67743,-0.78067,-0.86765,-0.86134,-0.75734,-0.47764,-0.48121,-0.43756,-0.45321,-0.55744,-0.63706,-0.54265,-0.50169,-0.56462
Jan1969,0.90975,0.39733,0.08927,-0.50462,-0.65313,-0.52495,-0.56178,-0.49578,-0.55907,-0.49112,-0.25259,0.38975,0.06192,-0.32693,-0.18647,-0.34965,-0.36473,-0.3944,-0.40276,-0.16177,-0.17582,-0.19484,-0.2552,-0.10876,-0.22308,-0.49815,-0.61056,-0.46108,-0.46835,-0.47594,-0.46453,-0.47407,-0.54789,-0.65026,-0.7998,-0.54915,-0.66568,-0.76494,-0.75834,-0.65166,-0.37022,-0.37549,-0.33147,-0.34866,-0.45413,-0.53965,-0.44563,-0.40338
Feb1969,2.15476,1.8124,1.42668,1.16706,0.89523,0.76342,0.80161,0.75028,0.79046,0.662,0.60983,0.73882,1.12602,0.83604,0.51173,0.5737,0.47019,0.44574,0.41427,0.40387,0.5845,0.54441,0.50977,0.43141,0.53417,0.41243,0.13644,0.02821,0.17062,0.16258,0.14812,0.15577,0.14828,0.06609,-0.04726,-0.20673,0.01279,-0.12874,-0.24414,-0.22534,-0.12474,0.14712,0.13715,0.1767,0.15784,0.04905,-0.04173,0.03748
Mar1969,0.63212,2.07521,1.83848,1.46964,1.21481,0.95274,0.81927,0.85428,0.80567,0.84114,0.71902,0.66128,0.78402,1.15843,0.878,0.54031,0.59728,0.49597,0.47022,0.43947,0.43003,0.60632,0.55866,0.52519,0.45033,0.55346,0.43623,0.17009,0.07273,0.2089,0.19969,0.18534,0.19312,0.18516,0.10916,0.00318,-0.15005,0.05786,-0.0822,-0.19336,-0.1724,-0.07694,0.18701,0.17855,0.21794,0.19873,0.09096,0.00321
Apr1969,0.29859,0.49096,1.97534,1.80373,1.46634,1.20332,0.94829,0.81232,0.85048,0.80117,0.83041,0.70873,0.64909,0.76888,1.15002,0.86059,0.5346,0.60105,0.49735,0.47554,0.44463,0.4326,0.6068,0.55939,0.52396,0.44508,0.54588,0.42742,0.17075,0.07641,0.20459,0.19399,0.17864,0.18538,0.17706,0.10171,-0.00074,-0.14995,0.05945,-0.09041,-0.20213,-0.18112,-0.08904,0.17372,0.16595,0.20609,0.18858,0.08195
May1969,1.55533,1.11128,1.09818,2.19424,1.94778,1.66821,1.43017,1.21292,1.08125,1.11555,1.07817,1.10702,0.96225,0.90358,1.00855,1.33771,1.0395,0.73357,0.79157,0.69903,0.68273,0.65443,0.64381,0.8027,0.75438,0.72023,0.64101,0.7271,0.60702,0.36027,0.28213,0.40446,0.39198,0.3758,0.38226,0.37002,0.29027,0.18173,0.0331,0.23584,0.07959,-0.04337,-0.01895,0.07451,0.33161,0.32284,0.36228,0.34259
Jun1969,1.02216,1.69348,1.24116,1.2279,2.19109,1.99419,1.72001,1.49825,1.29647,1.1707,1.20297,1.16658,1.19084,1.04358,0.98801,1.08403,1.38529,1.09215,0.80318,0.85799,0.76321,0.74585,0.71727,0.70598,0.85875,0.8111,0.77375,0.69383,0.77572,0.65651,0.40922,0.32676,0.44704,0.43474,0.41901,0.42569,0.41225,0.33317,0.22579,0.07976,0.27587,0.12313,0.0041,0.02754,0.11991,0.37467,0.36612,0.40516
Jul1969,0.0508,0.79255,1.63094,1.20255,1.18681,2.15884,1.95313,1.68408,1.47025,1.26497,1.13901,1.17165,1.13434,1.15609,1.01252,0.95877,1.05254,1.35172,1.06885,0.78555,0.84054,0.74709,0.72975,0.70139,0.69023,0.84149,0.79363,0.75634,0.6771,0.75845,0.64282,0.40225,0.31964,0.43883,0.42605,0.41068,0.41722,0.40431,0.32562,0.22181,0.0772,0.27076,0.12079,0.00374,0.02695,0.11779,0.36904,0.3608
Aug1969,1.03835,0.64719,0.9474,1.58646,1.23544,1.21949,2.12015,1.93339,1.68654,1.473,1.27642,1.15723,1.18823,1.15312,1.17256,1.03351,0.98327,1.07253,1.35999,1.08683,0.81172,0.867,0.7768,0.76077,0.73203,0.72079,0.86858,0.82118,0.78303,0.70529,0.78338,0.66799,0.4368,0.35615,0.473,0.46031,0.44524,0.45165,0.43826,0.35958,0.2559,0.11084,0.30277,0.15317,0.0366,0.06105,0.1516,0.40188
Sep1969,0.89432,1.08066,0.97898,1.14483,1.56835,1.31423,1.32587,2.14634,1.94624,1.70658,1.5024,1.33,1.22421,1.25441,1.22644,1.24121,1.10351,1.05098,1.13286,1.39741,1.13354,0.8622,0.91714,0.83003,0.81366,0.78644,0.77664,0.91742,0.87265,0.83956,0.76289,0.83419,0.71542,0.49052,0.4195,0.53397,0.52207,0.50719,0.51368,0.49896,0.42301,0.31981,0.17643,0.36002,0.21459,0.09909,0.12783,0.21424
Oct1969,1.2981,1.36121,1.46406,1.36903,1.53692,1.85273,1.64375,1.62116,2.23102,2.04739,1.84569,1.66603,1.53527,1.43672,1.4608,1.44187,1.45408,1.30397,1.24263,1.30065,1.52557,1.28335,1.01218,1.06877,0.99195,0.97748,0.95145,0.94632,1.07641,1.0305,0.9997,0.92233,0.98759,0.86361,0.63047,0.56241,0.67716,0.66834,0.65403,0.6622,0.64634,0.56979,0.4699,0.32792,0.50179,0.36399,0.25195,0.28099
Nov1969,1.1367,1.61077,1.61248,1.63283,1.56588,1.73456,1.87952,1.77586,1.76653,2.25085,2.07774,1.9075,1.77554,1.68503,1.60932,1.63224,1.62512,1.63746,1.49033,1.43066,1.4878,1.68605,1.44357,1.17028,1.23354,1.17269,1.16744,1.14208,1.14076,1.26191,1.20899,1.17914,1.10572,1.16311,1.03328,0.8071,0.75621,0.86095,0.85454,0.84088,0.84734,0.82762,0.74888,0.64252,0.49476,0.66192,0.52286,0.41511
Dec1969,-0.60835,0.34209,0.88075,0.97756,1.02614,0.98628,1.13193,1.36347,1.28692,1.32027,1.91064,1.79575,1.60947,1.49368,1.35803,1.28156,1.30544,1.29049,1.30404,1.18841,1.14163,1.20279,1.44005,1.22291,0.96684,1.04231,0.97627,0.96818,0.94276,0.93899,1.06628,1.0189,0.98529,0.91966,0.98451,0.86064,0.6462,0.59663,0.69944,0.68995,0.67767,0.68409,0.66579,0.58956,0.48853,0.34675,0.52041,0.38237
Jan1970,2.29798,1.79759,1.85995,2.05912,2.07047,2.09056,2.10208,2.13929,2.13752,2.04035,2.09463,2.29684,2.19137,2.05584,2.00243,1.95405,1.92355,1.93416,1.93581,1.93014,1.84202,1.82533,1.85279,1.96788,1.81285,1.62635,1.69818,1.64414,1.64737,1.63143,1.63585,1.70461,1.66741,1.64768,1.58834,1.6075,1.51539,1.33473,1.3112,1.38284,1.38511,1.37716,1.38702,1.36343,1.28821,1.19737,1.05758,1.18105
Feb1970,-1.51873,1.93209,1.41497,1.54869,1.82921,1.83794,1.85369,1.84823,1.89772,1.96758,1.90506,1.93599,2.19386,2.11498,1.94239,1.87899,1.81549,1.78375,1.79632,1.79122,1.78248,1.69449,1.67238,1.7114,1.85668,1.69208,1.49081,1.56389,1.50996,1.50765,1.48591,1.48611,1.56406,1.52029,1.486,1.42361,1.45495,1.36355,1.18259,1.14813,1.2278,1.22613,1.21699,1.22552,1.20434,1.13506,1.04533,0.90475
Mar1970,0.6112,-0.6026,1.95572,1.45357,1.58264,1.85461,1.87128,1.8936,1.89898,1.95952,1.98807,1.93956,1.98245,2.2257,2.14612,1.97903,1.92001,1.84396,1.81456,1.82669,1.82028,1.81181,1.72578,1.70284,1.73692,1.88476,1.7131,1.51091,1.58692,1.52444,1.51937,1.49829,1.49872,1.57566,1.52592,1.49047,1.42838,1.46179,1.37509,1.19253,1.16059,1.24336,1.24187,1.23144,1.23937,1.21784,1.14916,1.05939
Apr1970,-0.38264,0.10807,-0.79741,1.83504,1.33427,1.49503,1.77722,1.80625,1.83284,1.84093,1.91042,1.94324,1.90745,1.92982,2.19363,2.09409,1.9514,1.88605,1.78955,1.75576,1.76811,1.76374,1.75753,1.67559,1.6554,1.69033,1.83821,1.66892,1.46461,1.54591,1.48461,1.48186,1.46079,1.46066,1.54274,1.4936,1.45679,1.38984,1.42331,1.34117,1.1505,1.11591,1.20327,1.19975,1.18775,1.19495,1.17152,1.10245
May1970,0.53215,0.05347,0.26167,-0.53596,1.78383,1.32552,1.49194,1.7976,1.83337,1.86213,1.87374,1.95087,1.99481,1.9658,1.9801,2.25509,2.11956,1.96721,1.89998,1.7984,1.76575,1.77706,1.77366,1.76393,1.6806,1.65864,1.69071,1.82906,1.66754,1.47414,1.55733,1.49906,1.49697,1.47756,1.477,1.55704,1.5129,1.48071,1.41161,1.44227,1.36578,1.17487,1.13997,1.22377,1.22049,1.20967,1.21717,1.19324
Jun1970,0.94369,0.79487,0.31163,0.44398,-0.27739,1.8254,1.38753,1.54784,1.8413,1.88354,1.9069,1.91701,1.9789,2.01305,1.98099,1.99738,2.26277,2.1184,1.96687,1.90559,1.81379,1.78149,1.79234,1.78921,1.77546,1.69578,1.67685,1.70641,1.83603,1.6774,1.49054,1.5754,1.51882,1.5168,1.49878,1.49902,1.57658,1.53187,1.49933,1.42931,1.45688,1.38674,1.1984,1.16584,1.24806,1.24614,1.23586,1.24321
Jul1970,0.17548,0.75959,0.75121,0.29342,0.42813,-0.27424,1.78768,1.35782,1.5255,1.81613,1.85876,1.88174,1.89002,1.94691,1.98361,1.94334,1.95768,2.22293,2.08831,1.94171,1.88285,1.79215,1.76035,1.77091,1.76639,1.75308,1.67587,1.65707,1.68753,1.82199,1.6602,1.47605,1.5603,1.50329,1.50081,1.48283,1.48314,1.56026,1.51776,1.48336,1.41467,1.44238,1.37223,1.18551,1.15353,1.23461,1.23248,1.22185
Aug1970,0.09215,0.08307,0.55149,0.67381,0.2586,0.3959,-0.26481,1.72219,1.31077,1.47458,1.7507,1.7905,1.81485,1.82127,1.87775,1.93193,1.89108,1.90596,2.17988,2.06098,1.91977,1.86627,1.77458,1.74382,1.75506,1.75014,1.73689,1.66019,1.64138,1.67196,1.81107,1.65142,1.4748,1.56013,1.50256,1.50043,1.48253,1.48278,1.56016,1.51802,1.48309,1.41369,1.44031,1.3711,1.18383,1.15246,1.23307,1.2306
Sep1970,-1.18903,-1.0647,-0.85299,-0.22038,0.08678,-0.15182,0.03131,-0.57421,1.53992,1.12102,1.3096,1.59551,1.64314,1.66744,1.66878,1.72515,1.80809,1.76335,1.77195,2.07572,1.97722,1.83788,1.7776,1.68828,1.65346,1.66557,1.65898,1.64751,1.57017,1.55116,1.59056,1.74141,1.57294,1.40044,1.48258,1.42303,1.41978,1.40081,1.40021,1.48337,1.44264,1.40968,1.34189,1.37285,1.29844,1.11128,1.0781,1.15855
Oct1970,-0.79305,-1.2035,-1.22031,-1.15285,-0.78606,-0.45108,-0.59492,-0.33349,-0.84485,1.30453,0.91545,1.1269,1.42345,1.47478,1.50153,1.49488,1.55821,1.66181,1.60061,1.59693,1.95113,1.91548,1.78174,1.72073,1.62024,1.58568,1.60175,1.59386,1.58151,1.507,1.48863,1.53316,1.69783,1.50885,1.31794,1.40201,1.33601,1.33214,1.31038,1.30816,1.39901,1.34981,1.31418,1.25164,1.2874,1.20267,1.01901,0.97989
Nov1970,-1.65187,-1.62591,-1.80481,-1.79032,-1.71155,-1.55862,-1.2036,-1.24397,-0.9454,-1.40213,0.90767,0.53668,0.77432,1.06749,1.13427,1.16909,1.15424,1.23032,1.40286,1.35447,1.3686,1.8084,1.78813,1.65807,1.59597,1.47275,1.43271,1.45432,1.44508,1.44161,1.35931,1.33655,1.39224,1.57532,1.38552,1.18573,1.27447,1.2032,1.19717,1.17288,1.16817,1.26916,1.22522,1.19149,1.1304,1.16967,1.07715,0.88913
Dec1970,0.68468,-0.23885,-0.74732,-1.04709,-1.01577,-0.97757,-0.79891,-0.53446,-0.64348,-0.47636,-0.9182,0.96604,0.65789,0.84932,1.0901,1.14519,1.17409,1.16429,1.22754,1.36353,1.32557,1.33766,1.75229,1.74982,1.64798,1.59465,1.46954,1.43333,1.45277,1.44472,1.44421,1.36846,1.3452,1.39016,1.56142,1.39577,1.21069,1.301,1.23101,1.22702,1.20655,1.20421,1.30171,1.26115,1.23253,1.1687,1.20427,1.11795
Jan1971,0.84206,0.76991,0.10615,-0.23914,-0.53534,-0.53897,-0.53812,-0.3657,-0.18198,-0.29162,-0.18183,-0.56007,1.01819,0.77125,0.93126,1.14195,1.18973,1.21437,1.20599,1.25618,1.37352,1.34748,1.35709,1.71345,1.71686,1.63905,1.6002,1.48085,1.44805,1.46618,1.45947,1.45868,1.3942,1.36882,1.413,1.56763,1.41918,1.24945,1.3385,1.26924,1.26606,1.24631,1.24376,1.33715,1.29757,1.27215,1.20914,1.24099
Feb1971,-1.46584,-0.21313,0.18919,-0.4231,-0.7899,-1.02435,-1.00086,-0.97626,-0.82173,-0.64353,-0.72937,-0.58093,-0.9112,0.74719,0.53415,0.70631,0.92318,0.97711,1.00567,0.99457,1.04738,1.18759,1.16324,1.18202,1.57967,1.59112,1.50719,1.4622,1.338,1.29792,1.31277,1.30166,1.3053,1.23694,1.20285,1.24748,1.41623,1.26712,1.09802,1.17943,1.1134,1.10719,1.08604,1.08201,1.18047,1.14772,1.12424,1.06096
Mar1971,0.77364,-0.44767,0.10519,0.318,-0.22412,-0.53708,-0.757,-0.75155,-0.74784,-0.61173,-0.44332,-0.5465,-0.42795,-0.72203,0.81449,0.58384,0.74713,0.9565,1.0095,1.03697,1.02628,1.08033,1.21718,1.19335,1.20963,1.61204,1.62285,1.54113,1.49833,1.36633,1.32381,1.33941,1.3289,1.33012,1.25883,1.22583,1.26896,1.43631,1.29311,1.12341,1.20558,1.14483,1.13902,1.11737,1.11336,1.20859,1.17562,1.15057
Apr1971,2.25284,2.06742,1.34336,1.30946,1.23792,0.74489,0.57003,0.34103,0.31149,0.28011,0.3906,0.47691,0.31979,0.38532,0.11874,1.28268,1.06298,1.19915,1.37348,1.42357,1.44272,1.43772,1.47443,1.57983,1.56385,1.56879,1.8962,1.89956,1.81606,1.79373,1.67672,1.64591,1.66352,1.65829,1.64562,1.57355,1.53753,1.5641,1.70687,1.59414,1.42754,1.51313,1.45606,1.45163,1.43114,1.4283,1.50981,1.47262
May1971,1.37106,2.18937,2.14923,1.6182,1.50533,1.42447,0.98225,0.81839,0.60006,0.57113,0.54291,0.64411,0.6954,0.54232,0.59702,0.33644,1.3995,1.18694,1.31544,1.48,1.5315,1.54886,1.54659,1.57625,1.6706,1.65498,1.65665,1.95309,1.95865,1.88292,1.8642,1.75573,1.72994,1.74865,1.74437,1.73014,1.66467,1.6342,1.65279,1.78382,1.68723,1.52674,1.61269,1.55039,1.54732,1.52934,1.52731,1.60533
Jun1971,1.00553,1.52105,2.25078,2.23137,1.66894,1.56415,1.48876,1.07285,0.92126,0.70771,0.68077,0.65223,0.7497,0.78855,0.64257,0.68933,0.42607,1.43328,1.23172,1.35478,1.51138,1.55981,1.57606,1.5738,1.59887,1.68984,1.67709,1.67698,1.95955,1.96338,1.89583,1.88534,1.77812,1.75248,1.77267,1.76921,1.75275,1.68657,1.6557,1.67253,1.80026,1.71039,1.55002,1.63914,1.57571,1.57341,1.55604,1.55381
Jul1971,0.25795,0.84847,1.48922,2.24506,2.20333,1.6441,1.52973,1.46249,1.05235,0.90309,0.69152,0.66559,0.63709,0.73195,0.77098,0.63043,0.67547,0.4203,1.41182,1.21482,1.33802,1.4938,1.54207,1.55794,1.55468,1.57977,1.67177,1.65919,1.66001,1.94773,1.94692,1.87992,1.87017,1.76239,1.73662,1.75645,1.75313,1.73683,1.67342,1.63977,1.6573,1.7845,1.69387,1.53431,1.62233,1.55995,1.55751,1.53955
Aug1971,0.14458,0.15776,0.64453,1.3111,2.1132,2.07296,1.57093,1.47108,1.41672,1.01239,0.86967,0.66706,0.64206,0.61323,0.70359,0.74225,0.60896,0.65324,0.4069,1.38761,1.19672,1.32291,1.47804,1.52723,1.5434,1.53972,1.56493,1.65731,1.64475,1.64569,1.93854,1.94155,1.88172,1.87263,1.7646,1.73915,1.75926,1.75593,1.7391,1.67584,1.64142,1.65859,1.78465,1.69511,1.53414,1.62275,1.55959,1.55666
Sep1971,0.32701,0.30919,0.34096,0.61525,1.1455,1.9818,2.02797,1.5276,1.42987,1.37512,0.99631,0.85672,0.66675,0.64622,0.62113,0.7064,0.7424,0.61091,0.65547,0.41444,1.37329,1.18214,1.30648,1.4618,1.5089,1.52516,1.5217,1.54577,1.63528,1.62438,1.6334,1.92963,1.92491,1.87332,1.85673,1.74777,1.72302,1.74239,1.73908,1.72632,1.66385,1.63125,1.64681,1.77564,1.6833,1.52323,1.60694,1.54679
Oct1971,-1.42607,-1.06605,-1.06831,-0.98195,-0.58494,0.24328,1.52637,1.54831,1.04648,1.0598,1.06063,0.67712,0.49428,0.29283,0.27476,0.25208,0.35223,0.42779,0.31257,0.37274,0.13744,1.18519,0.99435,1.13698,1.30616,1.35971,1.38154,1.37715,1.40776,1.5209,1.50994,1.52127,1.85514,1.84062,1.7803,1.75806,1.63182,1.60217,1.61975,1.61221,1.60401,1.52905,1.49187,1.5179,1.65817,1.54374,1.38419,1.46281
