DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Mar1967,-0.67957,-0.05635,-0.22658,-0.95419,-0.74469,-0.01548,-0.02075,0.04327,0.0481,0.05936,-0.0797,-0.35566,-0.66026,-0.16694,-0.41641,-0.56788,-0.43938,-0.18649,0.34399,0.38224,0.46787,0.45148,0.20327,0.07278,0.0536,0.07336,0.08346,0.20936,0.23848,-0.03171,-0.2568,-0.22784,-0.26507,-0.2048,-0.43011,-0.48142,-0.42163,-0.4185,-0.61756,-0.18019,-0.18675,-0.39768,-0.29816,-0.26474,-0.21295,-0.13493,0.01768,0.0179
Apr1967,1.04386,0.39703,0.54456,0.18763,-0.50046,-0.28252,0.40745,0.35332,0.40835,0.37886,0.33541,0.19924,-0.08014,-0.37593,0.07867,-0.17505,-0.3319,-0.22556,0.01437,0.5117,0.54269,0.62077,0.60139,0.34474,0.20796,0.18158,0.20606,0.20592,0.33743,0.37506,0.10959,-0.11272,-0.08414,-0.11926,-0.05994,-0.27418,-0.33399,-0.2773,-0.27165,-0.478,-0.04701,-0.05259,-0.26968,-0.16891,-0.13609,-0.08339,-0.00634,0.13709
May1967,0.52801,0.89974,0.49873,0.63782,0.33235,-0.30206,-0.12451,0.45496,0.3786,0.43225,0.40802,0.37835,0.23279,-0.00737,-0.27395,0.15518,-0.08271,-0.23044,-0.14988,0.08098,0.5658,0.59681,0.67384,0.65932,0.41829,0.27885,0.2472,0.2674,0.26188,0.39166,0.43634,0.18185,-0.04256,-0.01349,-0.04812,0.01341,-0.19984,-0.27243,-0.21436,-0.20347,-0.4124,0.01118,0.00658,-0.20711,-0.10468,-0.07269,-0.02101,0.05006
Jun1967,0.99868,0.92515,1.10512,0.70858,0.83805,0.56155,-0.05858,0.08331,0.63513,0.53975,0.58985,0.56702,0.5303,0.38426,0.15896,-0.10696,0.28445,0.04357,-0.09909,-0.0292,0.19606,0.65537,0.68362,0.76055,0.74713,0.50544,0.36219,0.32731,0.34446,0.34183,0.45846,0.49901,0.26323,0.05427,0.0791,0.04469,0.09654,-0.10437,-0.17452,-0.11691,-0.10783,-0.30988,0.09841,0.09354,-0.11076,-0.01356,0.01739,0.06624
Jul1967,0.19487,0.83582,0.89814,1.07775,0.69336,0.82486,0.54135,-0.05705,0.065,0.61202,0.52443,0.56821,0.54277,0.50885,0.37471,0.16211,-0.09621,0.28865,0.05038,-0.09033,-0.02384,0.19749,0.64964,0.676,0.75231,0.74066,0.49914,0.35758,0.32281,0.33824,0.34017,0.4568,0.49669,0.26623,0.06123,0.08665,0.05247,0.10474,-0.09388,-0.15962,-0.10209,-0.09358,-0.29143,0.1137,0.10761,-0.09475,0.00093,0.03006
Aug1967,-0.44824,-0.21123,0.43646,0.65713,0.89924,0.56047,0.69695,0.43737,-0.13259,-0.00848,0.51458,0.44419,0.48557,0.45734,0.42989,0.31512,0.12338,-0.12596,0.25216,0.02173,-0.11845,-0.05161,0.1666,0.60789,0.62979,0.70284,0.69386,0.45862,0.31703,0.28315,0.29728,0.29653,0.42612,0.46804,0.23854,0.03387,0.05904,0.02563,0.07807,-0.1204,-0.1812,-0.12393,-0.11636,-0.31309,0.0898,0.08413,-0.11533,-0.01972
Sep1967,0.26411,-0.01284,0.02662,0.44887,0.58992,0.8172,0.52805,0.65633,0.42259,-0.09481,0.02973,0.49475,0.43317,0.47921,0.45686,0.42371,0.314,0.13286,-0.11554,0.24812,0.04065,-0.094,-0.02437,0.17667,0.60065,0.62618,0.69795,0.68894,0.45394,0.31042,0.27726,0.28482,0.27816,0.41265,0.46212,0.23377,0.02746,0.05405,0.0232,0.07749,-0.11879,-0.17699,-0.11832,-0.11416,-0.30993,0.09211,0.09396,-0.11052
Oct1967,-0.79983,-0.63009,-0.78964,-0.68356,-0.15208,0.06388,0.39812,0.16652,0.28903,0.09448,-0.33757,-0.22492,0.19227,0.16446,0.21045,0.20502,0.1875,0.10492,-0.06684,-0.29239,0.06035,-0.14821,-0.27066,-0.20544,-0.0079,0.40947,0.44548,0.52196,0.51706,0.28544,0.16141,0.13323,0.13721,0.13638,0.26264,0.30803,0.09798,-0.09925,-0.07197,-0.10001,-0.04363,-0.23603,-0.28643,-0.22858,-0.22092,-0.40255,-0.01164,-0.02039
Nov1967,0.91424,-0.02153,0.04847,-0.07436,-0.05793,0.29901,0.4434,0.68281,0.47494,0.57248,0.37649,-0.04665,0.03446,0.41527,0.39307,0.42155,0.40447,0.37396,0.27815,0.09647,-0.14213,0.20484,8e-05,-0.11589,-0.05047,0.15224,0.57046,0.60497,0.68494,0.67591,0.42909,0.29393,0.26477,0.26859,0.26189,0.38948,0.44749,0.22757,0.02005,0.0474,0.01527,0.06769,-0.13087,-0.18648,-0.13226,-0.12877,-0.31462,0.08321
Dec1967,-1.07156,-0.11356,-0.71648,-0.53015,-0.6605,-0.62519,-0.31083,-0.07155,0.2401,0.05777,0.21312,0.07327,-0.33578,-0.25475,0.08352,0.06124,0.08414,0.07001,0.06278,-0.0132,-0.17463,-0.38877,-0.06126,-0.24324,-0.34219,-0.26343,-0.06587,0.32476,0.35174,0.42701,0.43577,0.2079,0.08307,0.06648,0.0682,0.05661,0.18169,0.23723,0.03185,-0.17425,-0.14678,-0.17632,-0.12476,-0.3224,-0.37487,-0.31348,-0.30342,-0.48506
Jan1968,-0.64924,-1.23999,-0.58072,-1.11567,-0.9586,-1.07573,-0.986,-0.64426,-0.3583,0.04227,-0.14772,0.01785,-0.10438,-0.51831,-0.42474,-0.07235,-0.10523,-0.07445,-0.08655,-0.08202,-0.16731,-0.32874,-0.54399,-0.21502,-0.39731,-0.5004,-0.4269,-0.21009,0.18925,0.21728,0.29264,0.31522,0.0822,-0.02803,-0.03971,-0.03864,-0.04358,0.08434,0.12638,-0.07413,-0.27399,-0.24841,-0.27371,-0.22491,-0.41466,-0.46782,-0.40623,-0.39446
Feb1968,1.17903,0.39753,-0.34193,0.06972,-0.43813,-0.31325,-0.42258,-0.40141,-0.13033,0.04978,0.3233,0.15096,0.29267,0.16869,-0.2076,-0.12493,0.19568,0.15735,0.19191,0.17899,0.16371,0.07966,-0.0822,-0.30961,0.01089,-0.17636,-0.28991,-0.21634,-0.00597,0.39775,0.41396,0.48949,0.5057,0.2709,0.15416,0.13473,0.13469,0.12988,0.24607,0.28594,0.08316,-0.10322,-0.08139,-0.10824,-0.0669,-0.25418,-0.30622,-0.24959
Mar1968,1.47211,1.65701,0.94933,0.25517,0.60528,0.17854,0.24359,0.157,0.13799,0.34006,0.49821,0.67954,0.50358,0.63319,0.49716,0.11994,0.1878,0.48815,0.44169,0.46725,0.45086,0.42585,0.33218,0.16739,-0.05103,0.2583,0.0695,-0.04691,0.02927,0.21812,0.59515,0.61002,0.68099,0.68545,0.47077,0.35199,0.32529,0.32442,0.31988,0.42653,0.46711,0.26962,0.08751,0.10992,0.08196,0.11803,-0.07083,-0.1267
Apr1968,-0.03417,0.87291,1.31974,0.73348,0.10509,0.49652,0.12048,0.17647,0.09043,0.05615,0.22034,0.39385,0.58616,0.42515,0.55048,0.41391,0.05492,0.116,0.40903,0.37088,0.39056,0.37181,0.35131,0.25372,0.09243,-0.11685,0.18417,-0.00195,-0.09733,-0.01919,0.16243,0.53493,0.55194,0.62471,0.63533,0.43066,0.3163,0.29304,0.29465,0.2909,0.39448,0.43229,0.2322,0.05634,0.07903,0.05475,0.09479,-0.09312
May1968,0.34242,0.11553,0.77482,1.20128,0.72978,0.16015,0.49571,0.12535,0.15252,0.07928,0.05086,0.21262,0.36353,0.57493,0.43764,0.56612,0.43718,0.09993,0.13612,0.42155,0.39256,0.41264,0.39452,0.38063,0.29562,0.13296,-0.07758,0.21429,0.02819,-0.06488,0.01735,0.20311,0.56671,0.58372,0.65453,0.66592,0.46874,0.34569,0.32488,0.33084,0.32832,0.42385,0.46131,0.26658,0.09362,0.11565,0.09127,0.12612
Jun1968,1.17082,0.9103,0.55395,1.00844,1.3717,0.96554,0.42474,0.70648,0.3905,0.38355,0.31809,0.28509,0.42135,0.54979,0.7393,0.58923,0.69784,0.56071,0.24194,0.2749,0.55412,0.52165,0.53922,0.52529,0.51088,0.41727,0.25123,0.04545,0.32059,0.14502,0.04867,0.12653,0.30929,0.65788,0.67292,0.74111,0.74308,0.55342,0.43601,0.4161,0.41903,0.4176,0.51146,0.54647,0.36347,0.19789,0.21941,0.19491
Jul1968,-0.20982,0.8569,0.79294,0.46582,0.93844,1.32174,0.89036,0.36561,0.64023,0.3192,0.32377,0.25197,0.21801,0.35827,0.5007,0.69764,0.55511,0.66302,0.52976,0.21509,0.24659,0.52303,0.48929,0.50521,0.49165,0.48155,0.38698,0.22422,0.02137,0.29168,0.1235,0.03085,0.10677,0.28946,0.63293,0.64748,0.71346,0.71774,0.53215,0.42035,0.40244,0.40473,0.40532,0.49947,0.53197,0.35216,0.19039,0.21022
Aug1968,0.96356,0.49813,0.99107,0.93226,0.62072,1.01656,1.37052,0.97943,0.47931,0.73276,0.44129,0.44237,0.37415,0.33415,0.46545,0.59224,0.77542,0.63961,0.73801,0.60954,0.30525,0.33783,0.60346,0.57011,0.58163,0.56821,0.55636,0.45816,0.29113,0.08792,0.35253,0.18168,0.09939,0.1792,0.35992,0.69783,0.71183,0.77639,0.77685,0.59064,0.48092,0.45974,0.45979,0.45954,0.55123,0.58492,0.40756,0.24844
Sep1968,-0.20459,0.33101,0.18609,0.66425,0.65987,0.44312,0.83852,1.19065,0.81247,0.36311,0.61351,0.32702,0.33894,0.28137,0.24881,0.3695,0.50311,0.69803,0.56636,0.66218,0.5526,0.25612,0.2922,0.54156,0.5033,0.51878,0.50521,0.49587,0.39697,0.22963,0.02812,0.28742,0.11101,0.03317,0.11948,0.30395,0.64454,0.66084,0.72846,0.73291,0.54879,0.44093,0.42145,0.41731,0.41775,0.5127,0.55171,0.36962
Oct1968,-1.36426,-1.28498,-0.99387,-0.97271,-0.31134,-0.16045,-0.24113,0.29258,0.66591,0.30659,-0.05845,0.1953,-0.13914,-0.08717,-0.14526,-0.15326,-0.00854,0.15617,0.3771,0.2682,0.36682,0.26278,-0.02955,0.00111,0.24977,0.20463,0.2308,0.22243,0.22379,0.13064,-0.01251,-0.20193,0.04937,-0.11361,-0.19018,-0.11164,0.08056,0.41201,0.42767,0.49407,0.51337,0.33535,0.23916,0.22652,0.22769,0.23749,0.33088,0.35571
Nov1968,-7e-04,-1.11548,-1.12604,-0.87265,-0.87456,-0.383,-0.20868,-0.25869,0.24256,0.58925,0.27032,-0.07971,0.13982,-0.20233,-0.13771,-0.20666,-0.22122,-0.08248,0.07563,0.29813,0.17994,0.28772,0.19566,-0.08766,-0.05381,0.20667,0.15322,0.17755,0.17019,0.17653,0.07847,-0.0676,-0.25684,0.00116,-0.1665,-0.24219,-0.15542,0.04427,0.38228,0.39816,0.4651,0.48527,0.30235,0.20422,0.19064,0.18835,0.19716,0.29656
Dec1968,0.62022,0.34657,-0.61264,-0.61856,-0.4111,-0.46708,-0.08937,0.04998,-0.02682,0.37972,0.72612,0.44082,0.10565,0.29927,-0.01472,0.02092,-0.04707,-0.06913,0.05561,0.19348,0.38015,0.26682,0.37159,0.28531,0.02463,0.07525,0.3152,0.25988,0.27672,0.26886,0.27656,0.18082,0.03208,-0.14961,0.0977,-0.07865,-0.15975,-0.07029,0.12422,0.44289,0.46016,0.52467,0.53932,0.35149,0.24754,0.23599,0.23552,0.23645
Jan1969,0.81083,0.75651,0.59643,-0.19739,-0.23663,-0.06589,-0.13883,0.19238,0.32854,0.2534,0.58138,0.8778,0.60865,0.29247,0.48177,0.19607,0.20979,0.15219,0.12388,0.23647,0.34945,0.51427,0.3952,0.49532,0.40372,0.14052,0.18841,0.42899,0.38246,0.40075,0.39302,0.40386,0.29867,0.15563,-0.02613,0.21565,0.04274,-0.03702,0.04455,0.23116,0.547,0.56123,0.62417,0.62793,0.44961,0.34256,0.3262,0.3247
Feb1969,1.8607,1.55405,1.50264,1.40137,0.91167,0.75792,0.88316,0.80099,0.9957,0.98733,0.84604,1.07726,1.29691,1.07247,0.79925,0.94827,0.74477,0.74091,0.69437,0.67057,0.74521,0.81429,0.93775,0.81351,0.90622,0.8146,0.55627,0.61116,0.85036,0.80879,0.81678,0.81334,0.80564,0.69446,0.535,0.34631,0.5747,0.4077,0.31719,0.39922,0.5684,0.87153,0.88482,0.94354,0.9343,0.75553,0.6467,0.61737
Mar1969,1.05301,2.0116,1.76899,1.69777,1.58462,1.17875,0.98817,1.10448,1.02728,1.19779,1.16849,1.02644,1.22042,1.41718,1.21509,0.93934,1.06969,0.88986,0.87948,0.831,0.80861,0.8807,0.92938,1.03024,0.90939,0.99878,0.90988,0.66514,0.71992,0.94155,0.90181,0.91002,0.90743,0.89382,0.79194,0.63913,0.45719,0.67191,0.51602,0.42914,0.50851,0.66656,0.95412,0.96702,1.022,1.01168,0.84116,0.73359
Apr1969,0.4895,0.87523,1.81098,1.83549,1.72784,1.56508,1.18913,1.02675,1.13479,1.05713,1.20565,1.17379,1.03964,1.23059,1.41792,1.21465,0.95478,1.08878,0.89918,0.89281,0.84173,0.81902,0.89188,0.93628,1.03652,0.90968,0.99518,0.90961,0.67773,0.74024,0.95619,0.91919,0.92991,0.92807,0.91491,0.81548,0.66707,0.48913,0.70054,0.54942,0.46105,0.53794,0.68891,0.97443,0.98634,1.039,1.02871,0.85765
May1969,1.18564,0.96431,1.16391,1.90201,2.00782,1.88269,1.72849,1.43212,1.2445,1.33931,1.27295,1.42985,1.35887,1.22163,1.39288,1.57107,1.36258,1.12491,1.24732,1.07949,1.07136,1.02542,1.01092,1.07956,1.10924,1.19167,1.06863,1.1403,1.05734,0.839,0.90925,1.12087,1.08777,1.09917,1.09713,1.0733,0.97515,0.82239,0.64732,0.85089,0.7081,0.61497,0.69177,0.83718,1.10547,1.11758,1.16672,1.15004
Jun1969,0.43298,1.12366,0.95728,1.1339,1.83257,1.91271,1.85272,1.7314,1.40992,1.23384,1.33087,1.26929,1.42812,1.35691,1.21898,1.37836,1.55566,1.34974,1.11323,1.24348,1.07267,1.06331,1.01676,1.00263,1.07178,1.10061,1.17721,1.05238,1.12359,1.04462,0.8244,0.88911,1.09904,1.064,1.07481,1.07398,1.04943,0.95429,0.8086,0.64165,0.83462,0.70035,0.61578,0.68743,0.82913,1.08867,1.10104,1.14754
Jul1969,-0.51774,0.05587,0.94284,0.81993,1.02903,1.77815,1.82839,1.76847,1.68119,1.33272,1.16168,1.26129,1.19324,1.3554,1.28582,1.1527,1.31953,1.49495,1.29616,1.05982,1.19029,1.01938,1.01427,0.96504,0.94889,1.01872,1.05105,1.12949,1.00708,1.08008,1.00021,0.78279,0.84643,1.05281,1.01796,1.02693,1.02476,1.00384,0.91261,0.7719,0.61044,0.79922,0.66914,0.58876,0.65687,0.79436,1.04817,1.05935
Aug1969,0.72093,0.16752,0.25185,0.98593,0.8675,1.05079,1.74873,1.79568,1.75877,1.66133,1.33906,1.18002,1.27034,1.20536,1.3545,1.28864,1.16893,1.3241,1.48406,1.30154,1.08114,1.20728,1.04742,1.04513,0.99625,0.98,1.0453,1.07503,1.14779,1.0306,1.10246,1.02606,0.82328,0.88931,1.0909,1.05649,1.06491,1.06218,1.03932,0.94716,0.80851,0.64704,0.83035,0.70225,0.62248,0.6909,0.82536,1.07456
Sep1969,0.8526,0.96357,0.70943,0.66716,1.09158,0.97383,1.13119,1.75973,1.75907,1.72364,1.63726,1.39385,1.24544,1.32905,1.27809,1.41624,1.35229,1.23596,1.38048,1.53095,1.35107,1.14406,1.26537,1.12112,1.11627,1.0725,1.05968,1.11912,1.14808,1.22514,1.10971,1.17772,1.09683,0.89342,0.96555,1.16547,1.133,1.14465,1.14319,1.11508,1.02086,0.87858,0.71513,0.89073,0.76519,0.68712,0.76018,0.88789
Oct1969,1.90297,1.92212,1.93362,1.7319,1.66634,1.83105,1.71016,1.75084,2.19796,2.20264,2.08854,2.02148,1.93812,1.73027,1.78017,1.74713,1.85715,1.7165,1.58334,1.66117,1.78189,1.64633,1.46288,1.58645,1.51384,1.51026,1.47279,1.47359,1.5067,1.50744,1.55283,1.44336,1.49766,1.42246,1.22831,1.29449,1.46794,1.43987,1.4525,1.45411,1.41297,1.30826,1.1632,1.00689,1.15988,1.0512,0.97681,1.03468
Nov1969,1.13269,2.0771,1.9311,1.94255,1.81888,1.80742,1.88297,1.7818,1.81474,2.16012,2.13941,2.06931,2.06776,2.08015,1.8618,1.91458,1.90506,2.03323,1.88415,1.74561,1.82525,1.93989,1.8067,1.62762,1.7624,1.72429,1.73972,1.70287,1.71202,1.74047,1.72599,1.7605,1.64897,1.70012,1.62871,1.42109,1.48761,1.64938,1.63137,1.64698,1.65197,1.59882,1.47808,1.32004,1.1565,1.3076,1.1941,1.11492
Dec1969,0.02587,0.71661,1.70816,1.60879,1.65785,1.57777,1.60704,1.69015,1.60883,1.66137,1.97972,1.93105,1.88449,1.87365,1.82425,1.68721,1.74734,1.73551,1.8381,1.72749,1.60971,1.70231,1.82777,1.69502,1.52462,1.63874,1.57678,1.59166,1.56313,1.56851,1.60164,1.60405,1.64962,1.54764,1.59457,1.54332,1.35068,1.41648,1.56266,1.55115,1.56804,1.57429,1.53421,1.42778,1.27538,1.10923,1.25579,1.14401
Jan1970,2.1143,1.75557,1.93198,2.48062,2.22252,2.28552,2.26353,2.29035,2.18525,2.06501,2.08983,2.2399,2.21399,2.16267,2.15002,2.21392,2.10708,2.14445,2.17166,2.25434,2.12113,2.0075,2.06571,2.14596,2.04802,1.91372,2.02993,2.01332,2.03158,2.01346,2.0409,2.03965,2.02513,2.02107,1.92776,1.95514,1.93122,1.76359,1.82629,1.94511,1.94405,1.96837,1.97577,1.92416,1.80502,1.66681,1.5107,1.62263
Feb1970,-1.38746,1.49726,1.23587,1.54161,2.29549,2.08046,2.09785,2.03515,2.05321,2.07522,1.97443,1.98656,2.2095,2.19678,2.15865,2.13279,2.18279,2.07835,2.11244,2.12691,2.20438,2.04493,1.92279,2.01116,2.12068,2.01271,1.86066,1.99603,1.96235,1.95948,1.94282,1.96766,1.95958,1.95178,1.93835,1.82793,1.86216,1.81956,1.64247,1.70118,1.84414,1.81442,1.83627,1.83964,1.79357,1.67772,1.53255,1.371
Mar1970,0.45892,-0.72415,1.54155,1.27247,1.57215,2.32974,2.09898,2.11397,2.06523,2.09022,2.03223,1.96529,1.97172,2.17841,2.17794,2.15646,2.13207,2.15822,2.06826,2.113,2.13124,2.21676,2.04935,1.91743,1.99482,2.09236,1.99877,1.85389,1.97565,1.93912,1.92671,1.91233,1.93262,1.92879,1.90066,1.89513,1.79664,1.83283,1.78004,1.61434,1.67235,1.81691,1.79489,1.81044,1.81265,1.76878,1.66876,1.52639
Apr1970,0.10311,0.31018,-0.61294,1.44403,1.17313,1.46454,2.10404,1.98338,2.0099,1.98601,2.04937,1.99099,1.92995,1.93168,2.14704,2.15242,2.14712,2.14333,2.12253,2.02674,2.0793,2.10254,2.1932,2.05529,1.92248,2.00275,2.09383,2.01208,1.85181,1.97914,1.93221,1.9314,1.91436,1.92682,1.91399,1.86875,1.87639,1.77205,1.80454,1.75987,1.59154,1.65194,1.80449,1.77612,1.78832,1.78245,1.73456,1.63758
May1970,-0.79557,-0.50339,-0.1996,-0.90475,1.00198,0.79907,1.15011,1.92303,1.87245,1.90007,1.84978,1.88204,1.89697,1.80768,1.81753,2.07953,2.05362,2.04652,2.07339,2.00265,1.9012,1.95484,1.97358,2.04787,1.92017,1.80598,1.90081,2.00033,1.91443,1.76194,1.89061,1.81369,1.82262,1.79871,1.80268,1.79027,1.76276,1.79537,1.68592,1.7125,1.66784,1.50286,1.5619,1.70641,1.67252,1.68344,1.67757,1.63759
Jun1970,0.28488,-0.49875,-0.37893,-0.1524,-0.75539,0.95223,0.77401,1.118,1.86486,1.84383,1.87756,1.82736,1.86464,1.87993,1.77333,1.78533,2.06157,2.05028,2.04471,2.0827,1.98288,1.88115,1.93716,1.94543,2.01371,1.9013,1.78343,1.87625,1.98551,1.89261,1.73719,1.86758,1.77261,1.76762,1.74666,1.75182,1.74587,1.71651,1.74731,1.63232,1.65967,1.61761,1.45812,1.51527,1.65324,1.62541,1.6357,1.62895
Jul1970,0.36611,0.29668,-0.38406,-0.31662,-0.11892,-0.70847,0.94911,0.77608,1.12144,1.89153,1.8662,1.9043,1.85276,1.88733,1.87146,1.75354,1.76672,2.0312,2.02901,2.02269,2.06591,1.97282,1.88508,1.9396,1.94327,1.99863,1.89436,1.77458,1.87057,1.98516,1.88016,1.72467,1.85498,1.75446,1.74772,1.72364,1.72735,1.72072,1.69453,1.71906,1.6078,1.63425,1.59176,1.43668,1.49172,1.62458,1.59856,1.6088
Aug1970,0.05772,0.17034,0.15672,-0.38068,-0.2959,-0.11806,-0.68209,0.88981,0.73024,1.05856,1.78572,1.76898,1.80565,1.75467,1.77519,1.78039,1.67931,1.69977,1.94898,1.95073,1.95618,1.99278,1.89442,1.82451,1.87939,1.87716,1.92792,1.8461,1.73782,1.83979,1.95808,1.866,1.72031,1.84792,1.74269,1.73719,1.71217,1.71363,1.70931,1.68621,1.70636,1.59689,1.6224,1.58099,1.42718,1.48132,1.61032,1.58516
Sep1970,-1.33486,-1.12913,-0.78319,-0.5266,-0.87996,-0.67715,-0.47549,-0.9931,0.53419,0.41194,0.75142,1.46842,1.49527,1.53881,1.47879,1.48715,1.57528,1.50767,1.55407,1.82941,1.81317,1.82597,1.84342,1.7369,1.67999,1.73217,1.7256,1.77902,1.73258,1.64339,1.76035,1.89609,1.7955,1.64031,1.76803,1.64142,1.64182,1.61389,1.61114,1.61463,1.60092,1.6234,1.51077,1.53851,1.49584,1.33773,1.38835,1.52348
Oct1970,-0.53075,-1.14111,-1.17658,-0.99705,-0.82595,-1.11874,-0.93343,-0.70873,-1.14243,0.28467,0.22881,0.56092,1.25824,1.30274,1.34935,1.28055,1.26612,1.39227,1.3536,1.4057,1.69513,1.71132,1.72237,1.73892,1.62244,1.57425,1.6233,1.6095,1.65876,1.62531,1.52976,1.64388,1.77871,1.66366,1.50838,1.63004,1.49512,1.49374,1.46242,1.45846,1.4794,1.47629,1.50258,1.40265,1.43102,1.38358,1.23429,1.27596
Nov1970,-1.93726,-1.49236,-1.84158,-1.87207,-1.68297,-1.60992,-1.76593,-1.49269,-1.25662,-1.6504,-0.16936,-0.20596,0.11197,0.78667,0.90947,0.96022,0.88006,0.86441,1.08249,1.0789,1.16977,1.52251,1.55144,1.57656,1.58124,1.42088,1.3759,1.43583,1.41316,1.47974,1.45799,1.36418,1.5005,1.65232,1.52246,1.34728,1.47982,1.3228,1.32625,1.28947,1.28295,1.32184,1.32989,1.36903,1.26693,1.30209,1.24673,1.08237
Dec1970,0.75254,-0.47521,-0.87217,-1.2346,-1.21595,-1.08365,-1.00462,-1.206,-1.05796,-0.86113,-1.32202,0.09804,0.03995,0.3202,0.89092,0.98159,1.02652,0.95647,0.94695,1.12629,1.11331,1.195,1.52838,1.55195,1.57533,1.57474,1.42692,1.39047,1.44635,1.42778,1.48992,1.47555,1.39235,1.51863,1.65445,1.55445,1.39508,1.52028,1.36137,1.36965,1.33814,1.33462,1.37297,1.38444,1.42582,1.31899,1.34413,1.29421
Jan1971,0.80763,0.84236,-0.04295,-0.4377,-0.82293,-0.84325,-0.75033,-0.67646,-0.91699,-0.79903,-0.60837,-1.06681,0.299,0.2307,0.49969,1.01582,1.08926,1.13373,1.07443,1.05683,1.21001,1.19418,1.26557,1.57098,1.59753,1.62709,1.63607,1.48449,1.44772,1.50058,1.48839,1.54146,1.52637,1.43696,1.54895,1.66621,1.57297,1.42505,1.5479,1.40569,1.4143,1.38616,1.38079,1.41212,1.41717,1.45895,1.35969,1.38124
Feb1971,-1.3344,-0.22686,0.19715,-0.67594,-1.04387,-1.39112,-1.41584,-1.28188,-1.13714,-1.33156,-1.19153,-0.98191,-1.36187,-0.05751,-0.092,0.19465,0.75404,0.85863,0.91252,0.84306,0.81986,1.01271,1.01601,1.10797,1.46456,1.50296,1.53787,1.54687,1.36437,1.31225,1.36402,1.34518,1.40727,1.3989,1.30037,1.41818,1.55007,1.43984,1.28234,1.40383,1.261,1.25708,1.22273,1.21501,1.25539,1.27117,1.3198,1.21838
Mar1971,1.21614,-0.0936,0.32523,0.57486,-0.17339,-0.53656,-0.84785,-0.87717,-0.79972,-0.71575,-0.91675,-0.83245,-0.65212,-1.03848,0.21837,0.15696,0.41295,0.93263,1.02054,1.06579,1.00341,0.98431,1.14397,1.1292,1.20873,1.53776,1.57824,1.61355,1.61821,1.45022,1.39691,1.44833,1.43185,1.48456,1.46501,1.37145,1.48174,1.6067,1.49811,1.35238,1.46772,1.33944,1.33891,1.30584,1.29834,1.33366,1.35043,1.39086
Apr1971,1.86189,1.82917,1.26042,1.30313,1.35949,0.78002,0.5478,0.21223,0.20103,0.18524,0.14881,-0.03878,-0.07044,0.03773,-0.27732,0.71122,0.63891,0.85188,1.32442,1.38827,1.42693,1.3859,1.3704,1.47514,1.43596,1.4939,1.7813,1.8368,1.86391,1.87993,1.74586,1.70256,1.75976,1.74873,1.77092,1.71884,1.62232,1.7123,1.82111,1.73339,1.59134,1.70333,1.59038,1.58576,1.55608,1.54509,1.56378,1.56688
May1971,1.33998,1.90212,1.92088,1.55003,1.63639,1.62179,1.1076,0.92349,0.5771,0.57027,0.54908,0.51239,0.30178,0.26479,0.35593,0.07705,0.94306,0.87625,1.06079,1.51774,1.56734,1.60496,1.58091,1.56393,1.63345,1.58974,1.64372,1.90299,1.96217,1.99552,2.01409,1.88884,1.85964,1.9148,1.90414,1.90001,1.84335,1.7608,1.83524,1.92532,1.84902,1.71811,1.82571,1.71413,1.70201,1.67644,1.6659,1.67909
Jun1971,1.12025,1.5467,2.00477,2.0286,1.65806,1.73118,1.73871,1.25941,1.09624,0.7564,0.75032,0.73187,0.69093,0.47923,0.44133,0.50326,0.23921,1.02828,0.9622,1.14981,1.5984,1.64066,1.67848,1.6544,1.63543,1.69785,1.64597,1.69328,1.95326,2.01043,2.04413,2.06466,1.92622,1.88296,1.94215,1.93538,1.93118,1.86475,1.77942,1.839,1.92604,1.85529,1.72883,1.83359,1.72447,1.71713,1.69344,1.68228
Jul1971,0.37867,1.01399,1.52776,1.99532,2.04435,1.68099,1.72862,1.72852,1.26723,1.09999,0.76213,0.74994,0.72877,0.68973,0.48589,0.45404,0.51577,0.26022,1.02773,0.96045,1.14711,1.59379,1.64474,1.68073,1.6534,1.62693,1.6923,1.63846,1.6885,1.95321,1.99725,2.02759,2.04996,1.90511,1.86072,1.91387,1.90588,1.90058,1.83928,1.7505,1.80749,1.89185,1.82044,1.69597,1.79705,1.69342,1.68712,1.66484
Aug1971,0.20302,0.26283,0.81114,1.40621,1.8455,1.91583,1.59551,1.64037,1.6644,1.21314,1.05436,0.74277,0.73023,0.70553,0.67079,0.48451,0.46389,0.52501,0.27966,1.01302,0.94956,1.1295,1.54797,1.60495,1.64054,1.61049,1.58455,1.65833,1.61156,1.66706,1.93242,1.98976,2.02867,2.04732,1.89807,1.8557,1.9071,1.89684,1.89373,1.83602,1.74293,1.79941,1.88246,1.81293,1.68958,1.78871,1.68357,1.67776
