DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Aug1981,1.67167,1.34627,1.85824,1.29241,1.41593,0.99822,0.73169,0.10513,-0.46925,-0.26423,-0.59198,-0.59401,-0.61387,-0.51689,-0.54844,-0.33369,-0.32547,-0.26142,-0.31146,-0.26292,-0.54261,-0.83343,-0.45086,-0.44423,-0.48416,-0.26601,-0.36436,-0.4463,-0.5023,-0.49178,-0.29012,0.2468,0.33364,0.21602,0.01296,-0.09626,-0.1138,-0.10864,0.04029,0.25426,0.28771,0.23292,0.41985,0.27724,0.2663,0.27459,0.33819,0.27167
Sep1981,-0.70147,0.60011,0.60928,1.26379,0.86516,1.11477,0.74866,0.51156,-0.07713,-0.58494,-0.3866,-0.71283,-0.7177,-0.73903,-0.64318,-0.66274,-0.46262,-0.45164,-0.37867,-0.43179,-0.37351,-0.6283,-0.91163,-0.53898,-0.53456,-0.56959,-0.35484,-0.45021,-0.52787,-0.58138,-0.5683,-0.37799,0.1515,0.23826,0.12425,-0.0718,-0.17951,-0.19452,-0.18679,-0.03962,0.17633,0.21318,0.16083,0.3494,0.20923,0.20096,0.21037,0.2742
Oct1981,-1.21739,-1.41313,-0.67143,-0.5382,0.39896,0.1333,0.59474,0.25141,0.00933,-0.48573,-0.90458,-0.73731,-1.05496,-1.04682,-1.06253,-0.95366,-0.94925,-0.75728,-0.73295,-0.64259,-0.70779,-0.64617,-0.87823,-1.15381,-0.78291,-0.77747,-0.80892,-0.5959,-0.67995,-0.75711,-0.79219,-0.76568,-0.57935,-0.04399,0.03122,-0.08425,-0.26048,-0.36394,-0.37543,-0.36672,-0.22131,-0.00467,0.04259,-0.00293,0.18523,0.0524,0.043,0.04409
Nov1981,-2.15182,-1.97233,-2.17568,-1.59533,-1.42881,-0.64842,-0.71442,-0.12171,-0.38937,-0.62467,-0.99398,-1.31041,-1.17774,-1.44078,-1.44822,-1.45104,-1.32702,-1.29457,-1.14715,-1.12526,-1.03455,-1.10468,-1.03593,-1.2279,-1.4757,-1.12131,-1.10971,-1.13785,-0.93578,-1.00966,-1.0742,-1.08816,-1.05688,-0.88193,-0.34465,-0.25748,-0.37969,-0.54711,-0.64367,-0.65144,-0.63951,-0.49715,-0.27737,-0.22132,-0.2596,-0.06415,-0.19568,-0.19532
Dec1981,0.73287,-0.40846,-1.22624,-1.42888,-0.83682,-0.74536,-0.13715,-0.22403,0.20051,-0.05674,-0.25643,-0.63755,-0.99374,-0.85814,-1.11589,-1.11376,-1.12309,-1.02881,-1.02713,-0.87424,-0.86002,-0.78769,-0.85398,-0.80681,-0.99948,-1.26574,-0.91846,-0.9132,-0.94379,-0.74733,-0.82805,-0.90073,-0.92834,-0.90605,-0.72514,-0.21928,-0.13628,-0.25518,-0.41715,-0.52127,-0.53038,-0.52225,-0.38653,-0.18512,-0.13682,-0.16957,0.02272,-0.11261
Jan1982,1.11645,1.00791,0.25163,-0.38252,-0.58577,-0.14839,-0.13293,0.37478,0.2853,0.60812,0.36465,0.21489,-0.19552,-0.62138,-0.48471,-0.7931,-0.80639,-0.8256,-0.73121,-0.74032,-0.58364,-0.59345,-0.53176,-0.5957,-0.55932,-0.7867,-1.06694,-0.69334,-0.693,-0.72907,-0.52492,-0.61108,-0.69859,-0.73365,-0.71336,-0.51804,-0.00673,0.06975,-0.04911,-0.21897,-0.32707,-0.34045,-0.33265,-0.20021,0.00627,0.0439,0.00013,0.19256
Feb1982,-0.79131,0.42327,0.60854,-0.15601,-0.81103,-0.98471,-0.54409,-0.50003,0.01109,-0.07652,0.27841,0.0528,-0.09706,-0.46532,-0.82182,-0.69206,-0.97209,-0.98173,-1.00203,-0.90929,-0.89865,-0.75791,-0.75908,-0.69628,-0.76368,-0.72136,-0.93028,-1.19367,-0.83517,-0.82952,-0.8586,-0.6642,-0.74443,-0.81789,-0.83853,-0.81676,-0.63733,-0.14373,-0.06845,-0.18551,-0.34955,-0.44133,-0.45376,-0.44568,-0.31753,-0.117,-0.07381,-0.1103
Mar1982,-1.12721,-1.43055,-0.17296,0.18072,-0.53446,-1.18274,-1.36288,-0.93666,-0.86517,-0.33687,-0.37785,0.01387,-0.20498,-0.3638,-0.71955,-1.02238,-0.89332,-1.12506,-1.12679,-1.13861,-1.05286,-1.04427,-0.91272,-0.90231,-0.83622,-0.90238,-0.85644,-1.04287,-1.28748,-0.94691,-0.93599,-0.96128,-0.78082,-0.85492,-0.91589,-0.93218,-0.90701,-0.73882,-0.25822,-0.18432,-0.3013,-0.45665,-0.543,-0.55312,-0.54321,-0.41799,-0.22632,-0.17898
Apr1982,0.9013,-0.0218,-0.58678,0.11824,0.36929,-0.25048,-0.81973,-0.97863,-0.59562,-0.56324,-0.1085,-0.1445,0.19296,-0.01357,-0.15991,-0.49828,-0.81787,-0.70869,-0.93388,-0.94509,-0.95981,-0.88418,-0.88288,-0.75578,-0.75426,-0.69755,-0.74968,-0.71776,-0.90306,-1.14004,-0.817,-0.81333,-0.84215,-0.66891,-0.73911,-0.79763,-0.82058,-0.80009,-0.63238,-0.16633,-0.09543,-0.21347,-0.36954,-0.45634,-0.46609,-0.45488,-0.32761,-0.13934
May1982,-0.27683,0.411,-0.21069,-0.68424,-0.04079,0.20864,-0.3763,-0.89933,-1.0224,-0.70964,-0.67569,-0.26879,-0.30188,0.04353,-0.13799,-0.28343,-0.58357,-0.87872,-0.77619,-0.97653,-0.99192,-1.00635,-0.93499,-0.93314,-0.80783,-0.8017,-0.7444,-0.79068,-0.75867,-0.93972,-1.18145,-0.86141,-0.85817,-0.88531,-0.71309,-0.78195,-0.84275,-0.86664,-0.84209,-0.67598,-0.21506,-0.1508,-0.2721,-0.42134,-0.5062,-0.51632,-0.50505,-0.37991
Jun1982,-1.70413,-1.17055,-0.25505,-0.7117,-1.10025,-0.44456,-0.13806,-0.69075,-1.16765,-1.27876,-0.99342,-0.94064,-0.53813,-0.55803,-0.19192,-0.36674,-0.51795,-0.78945,-1.06609,-0.96081,-1.13704,-1.15023,-1.15993,-1.08271,-1.07731,-0.95705,-0.93994,-0.87666,-0.92405,-0.88186,-1.04955,-1.27051,-0.97142,-0.96271,-0.98706,-0.82556,-0.88966,-0.94408,-0.95976,-0.9307,-0.77328,-0.33524,-0.26794,-0.39019,-0.52827,-0.60811,-0.61708,-0.60505
Jul1982,0.90827,-0.7998,-0.80876,-0.07742,-0.55645,-0.93475,-0.3143,-0.04392,-0.59792,-1.05568,-1.16627,-0.88643,-0.84337,-0.45495,-0.46975,-0.11388,-0.2895,-0.43043,-0.7041,-0.98068,-0.88519,-1.06909,-1.08302,-1.09192,-1.01836,-1.01382,-0.89412,-0.88017,-0.82105,-0.86599,-0.82636,-0.99548,-1.2141,-0.91786,-0.91103,-0.93626,-0.77458,-0.83742,-0.89282,-0.90953,-0.88052,-0.72117,-0.28692,-0.21728,-0.33741,-0.47847,-0.55836,-0.56757
Aug1982,0.47981,0.71667,-0.49283,-0.58659,0.01198,-0.43695,-0.80502,-0.23068,0.00207,-0.51949,-0.96462,-1.07709,-0.79891,-0.76248,-0.38684,-0.40455,-0.06182,-0.23313,-0.36972,-0.64625,-0.92791,-0.83725,-1.02517,-1.04211,-1.05069,-0.97592,-0.97238,-0.85311,-0.84171,-0.78708,-0.83158,-0.79581,-0.9681,-1.18447,-0.88934,-0.8842,-0.90968,-0.7485,-0.81076,-0.86716,-0.88473,-0.85599,-0.69523,-0.26449,-0.19307,-0.31151,-0.45394,-0.53342
Sep1982,-1.04102,-0.57302,-0.11669,-0.96164,-0.94333,-0.31771,-0.69121,-1.0589,-0.4519,-0.19716,-0.67885,-1.10783,-1.21638,-0.96224,-0.92161,-0.55192,-0.57277,-0.23443,-0.38938,-0.52785,-0.78518,-1.03632,-0.94925,-1.12313,-1.13574,-1.14257,-1.06893,-1.063,-0.94918,-0.93567,-0.88011,-0.92607,-0.88461,-1.05018,-1.25967,-0.97185,-0.96564,-0.98884,-0.83273,-0.89366,-0.95074,-0.96634,-0.93436,-0.77779,-0.35079,-0.27781,-0.39496,-0.53493
Oct1982,-0.55627,-1.05247,-0.9196,-0.61783,-1.22239,-1.19649,-0.62313,-0.9271,-1.22487,-0.62875,-0.34832,-0.8428,-1.25037,-1.33806,-1.09968,-1.05232,-0.69527,-0.70874,-0.36598,-0.50866,-0.65494,-0.90896,-1.14122,-1.06582,-1.22283,-1.22979,-1.24064,-1.1711,-1.15781,-1.05757,-1.03874,-0.97563,-1.0177,-0.97099,-1.11535,-1.31445,-1.03856,-1.0294,-1.04974,-0.89991,-0.95971,-1.00884,-1.01978,-0.98809,-0.83732,-0.41535,-0.34416,-0.46023
Nov1982,1.93356,1.66844,1.23545,1.22816,1.27593,0.93296,0.71419,0.85712,0.5549,0.29457,0.56203,0.66384,0.22037,-0.18056,-0.29333,-0.07115,-0.07868,0.21744,0.15855,0.41204,0.24968,0.12713,-0.15319,-0.41119,-0.34275,-0.5566,-0.59539,-0.61587,-0.55988,-0.56493,-0.46371,-0.48161,-0.44472,-0.47827,-0.46341,-0.64611,-0.84695,-0.55165,-0.55768,-0.58653,-0.42272,-0.49198,-0.54803,-0.57995,-0.55989,-0.39718,0.03372,0.11746
Dec1982,-1.26914,1.07199,0.79437,0.49166,0.50841,0.57092,0.18194,0.07251,0.30409,0.00525,-0.24023,0.13275,0.26913,-0.17035,-0.54658,-0.64521,-0.44101,-0.43526,-0.14538,-0.18968,0.05645,-0.08877,-0.20953,-0.45622,-0.68714,-0.62256,-0.80748,-0.83549,-0.85288,-0.79811,-0.80056,-0.70581,-0.7109,-0.66925,-0.70231,-0.68526,-0.85171,-1.05171,-0.76752,-0.77181,-0.7967,-0.64528,-0.71174,-0.77089,-0.7974,-0.76803,-0.60851,-0.19788
Jan1983,-1.75082,-1.74169,0.39859,0.10568,-0.16441,-0.12056,-0.02531,-0.41719,-0.45475,-0.10992,-0.41971,-0.71513,-0.21587,-0.00984,-0.48728,-0.89761,-1.00957,-0.76825,-0.73962,-0.41225,-0.45876,-0.19965,-0.34407,-0.47487,-0.72722,-0.96613,-0.91224,-1.0729,-1.08681,-1.10231,-1.03986,-1.04516,-0.94465,-0.92972,-0.87713,-0.90913,-0.87623,-1.04452,-1.25744,-0.9637,-0.95994,-0.98324,-0.82773,-0.89511,-0.95186,-0.9741,-0.94302,-0.78173
Feb1983,-0.31707,-1.31059,-1.71451,0.12812,-0.18524,-0.42381,-0.36254,-0.25264,-0.6227,-0.66172,-0.34509,-0.59737,-0.83626,-0.38955,-0.148,-0.60764,-0.98032,-1.08002,-0.86761,-0.83858,-0.52466,-0.56886,-0.31573,-0.45311,-0.58297,-0.81659,-1.03868,-0.99077,-1.13216,-1.14426,-1.15096,-1.09234,-1.09875,-0.99731,-0.97282,-0.92194,-0.95622,-0.93032,-1.09241,-1.2887,-1.01096,-0.99955,-1.02128,-0.87241,-0.93699,-0.99318,-1.01143,-0.97876
Mar1983,-1.1014,-1.08462,-1.80714,-1.8979,-0.23613,-0.58456,-0.81491,-0.74592,-0.6125,-0.94728,-0.96368,-0.62274,-0.84724,-1.11984,-0.63429,-0.36848,-0.80891,-1.12782,-1.20835,-1.01766,-0.98711,-0.69923,-0.73605,-0.48944,-0.6077,-0.73124,-0.94055,-1.1391,-1.09672,-1.21542,-1.22104,-1.22472,-1.16966,-1.17541,-1.08037,-1.0562,-1.00361,-1.03764,-1.0075,-1.15746,-1.34912,-1.08631,-1.07314,-1.09218,-0.94851,-1.00998,-1.06697,-1.08187
Apr1983,-1.71645,-1.70337,-1.70907,-1.99481,-2.05631,-0.76285,-1.11019,-1.35875,-1.2901,-1.11049,-1.3519,-1.38344,-1.01681,-1.19343,-1.46748,-0.969,-0.67144,-1.09659,-1.35992,-1.43291,-1.25018,-1.20903,-0.93217,-0.96265,-0.71973,-0.82029,-0.93583,-1.12052,-1.29997,-1.27596,-1.36308,-1.36459,-1.36656,-1.3125,-1.31895,-1.23557,-1.20969,-1.15356,-1.18521,-1.15045,-1.28433,-1.46334,-1.22079,-1.20698,-1.2226,-1.08635,-1.14104,-1.19135
May1983,-0.75663,-1.51929,-1.69011,-1.85166,-2.1044,-2.07792,-0.95544,-1.24425,-1.42247,-1.3727,-1.22351,-1.40334,-1.42929,-1.14715,-1.30818,-1.56966,-1.10375,-0.81402,-1.20476,-1.43049,-1.5062,-1.34012,-1.29935,-1.03942,-1.06672,-0.82538,-0.91701,-1.0259,-1.19411,-1.36565,-1.36389,-1.44354,-1.43922,-1.43834,-1.38333,-1.38762,-1.31117,-1.28202,-1.22707,-1.25986,-1.22338,-1.34789,-1.51547,-1.28305,-1.26649,-1.28171,-1.15188,-1.20195
Jun1983,-0.81896,-1.09912,-1.59315,-1.70817,-1.88726,-2.09259,-2.09416,-1.09751,-1.36024,-1.51863,-1.47752,-1.33281,-1.48851,-1.52779,-1.25789,-1.39832,-1.64536,-1.19428,-0.91434,-1.30081,-1.50181,-1.57678,-1.4097,-1.36397,-1.1115,-1.13986,-0.89692,-0.98007,-1.08619,-1.24166,-1.3982,-1.3827,-1.46088,-1.45599,-1.45572,-1.40535,-1.40722,-1.33422,-1.3036,-1.2478,-1.27776,-1.24644,-1.37053,-1.53223,-1.30841,-1.29325,-1.30818,-1.18138
Jul1983,0.98188,-0.19086,-0.71633,-1.31364,-1.48986,-1.66863,-1.91367,-1.98186,-0.97988,-1.2345,-1.3899,-1.34294,-1.21347,-1.37901,-1.41076,-1.14915,-1.29335,-1.51912,-1.09359,-0.82577,-1.2154,-1.4273,-1.50069,-1.33374,-1.29276,-1.04297,-1.0704,-0.83285,-0.91896,-1.02175,-1.1814,-1.34052,-1.32249,-1.40435,-1.40283,-1.40411,-1.354,-1.35546,-1.28105,-1.25332,-1.19769,-1.22576,-1.19826,-1.32494,-1.48945,-1.26141,-1.24678,-1.26183
Aug1983,1.17858,1.1855,0.33111,-0.20601,-0.88298,-1.15242,-1.36298,-1.67129,-1.81178,-0.77825,-1.03234,-1.19343,-1.14517,-1.02879,-1.2162,-1.23814,-0.98313,-1.13796,-1.35097,-0.94714,-0.69108,-1.09372,-1.32405,-1.40329,-1.23036,-1.19135,-0.93673,-0.9663,-0.7338,-0.82809,-0.92887,-1.09531,-1.26358,-1.2411,-1.32768,-1.33112,-1.33414,-1.28372,-1.28389,-1.20838,-1.18421,-1.1291,-1.15446,-1.13164,-1.26303,-1.42999,-1.19884,-1.18658
Sep1983,-1.85492,-0.54143,-0.06057,-0.56309,-0.86532,-1.30757,-1.50319,-1.75532,-1.90356,-1.95391,-1.02683,-1.26861,-1.42134,-1.38604,-1.26364,-1.4144,-1.4425,-1.20666,-1.34748,-1.55086,-1.15713,-0.88133,-1.27,-1.47065,-1.53585,-1.37327,-1.33203,-1.08784,-1.11585,-0.88722,-0.97134,-1.07044,-1.21342,-1.37001,-1.35924,-1.43163,-1.43136,-1.43369,-1.38609,-1.3877,-1.3215,-1.29612,-1.23844,-1.26297,-1.23634,-1.36445,-1.53159,-1.30313
Oct1983,-0.81808,-1.51864,-1.10999,-0.77294,-1.07531,-1.2718,-1.61735,-1.77581,-1.95187,-2.06263,-2.16641,-1.25253,-1.46205,-1.58779,-1.55158,-1.4281,-1.55323,-1.60557,-1.38435,-1.50823,-1.72191,-1.31655,-1.0438,-1.42286,-1.58921,-1.63581,-1.49468,-1.45725,-1.21984,-1.25433,-1.02919,-1.09882,-1.19237,-1.32146,-1.44408,-1.43827,-1.50893,-1.50114,-1.50193,-1.45634,-1.46243,-1.39439,-1.36751,-1.31076,-1.33661,-1.30537,-1.42463,-1.57788
Nov1983,1.59084,0.99231,0.38788,0.63226,0.739,0.49761,0.16757,-0.35928,-0.66588,-0.82708,-1.20088,-1.50861,-0.49395,-0.74259,-0.88548,-0.85045,-0.77708,-0.96128,-0.98307,-0.76953,-0.91555,-1.08981,-0.78509,-0.55899,-0.93322,-1.17147,-1.24561,-1.10238,-1.08208,-0.84343,-0.87894,-0.66981,-0.76676,-0.85529,-1.01559,-1.17584,-1.15947,-1.24011,-1.24775,-1.25188,-1.20497,-1.20736,-1.12984,-1.10992,-1.05727,-1.08006,-1.05988,-1.1963
Dec1983,0.65134,1.40693,1.10804,0.68759,0.82521,0.88114,0.68067,0.41801,-0.03854,-0.33189,-0.48947,-0.87792,-1.23001,-0.25427,-0.47636,-0.61633,-0.59038,-0.53496,-0.72506,-0.74638,-0.55979,-0.70512,-0.86771,-0.59961,-0.40149,-0.75321,-0.99366,-1.07391,-0.93136,-0.91561,-0.68578,-0.72874,-0.53319,-0.63408,-0.71945,-0.89281,-1.0606,-1.03826,-1.12676,-1.13599,-1.14457,-1.10259,-1.10604,-1.03292,-1.02314,-0.97216,-0.98719,-0.97489
Jan1984,-1.62048,-0.24708,0.82041,0.50066,0.09645,0.27987,0.35515,0.14735,-0.04224,-0.48151,-0.77559,-0.98232,-1.35343,-1.72386,-0.56611,-0.80209,-0.96122,-0.92164,-0.83567,-1.0252,-1.05494,-0.84516,-0.98558,-1.17658,-0.86797,-0.65672,-1.03807,-1.25288,-1.31999,-1.17313,-1.14976,-0.91648,-0.95917,-0.73684,-0.83257,-0.91828,-1.08065,-1.24983,-1.2364,-1.31918,-1.32185,-1.32661,-1.27868,-1.27946,-1.20797,-1.19269,-1.13902,-1.1546
Feb1984,-0.04031,-1.0638,-0.36384,0.63481,0.31193,-0.07195,0.12476,0.20926,-0.00773,-0.20271,-0.60236,-0.83431,-0.97679,-1.31064,-1.64098,-0.62277,-0.83943,-0.98291,-0.95319,-0.8759,-1.03536,-1.07048,-0.87981,-1.01116,-1.18679,-0.90675,-0.70714,-1.06688,-1.26217,-1.32719,-1.18172,-1.16059,-0.94202,-0.97608,-0.75677,-0.84806,-0.93326,-1.09413,-1.25934,-1.24065,-1.31777,-1.31763,-1.3221,-1.2753,-1.2778,-1.21199,-1.19624,-1.14315
Mar1984,0.08639,-0.05696,-0.9538,-0.38133,0.61558,0.29005,-0.0773,0.11796,0.19705,-0.01757,-0.18161,-0.57934,-0.80083,-0.95272,-1.30722,-1.54208,-0.60596,-0.79826,-0.92862,-0.90047,-0.83488,-0.99066,-1.0187,-0.84248,-0.96446,-1.12546,-0.86771,-0.68155,-1.01571,-1.1972,-1.25786,-1.12296,-1.1052,-0.89863,-0.92701,-0.72116,-0.81,-0.89417,-1.05201,-1.212,-1.19314,-1.27549,-1.27627,-1.28107,-1.23648,-1.24041,-1.17782,-1.16376
Apr1984,-0.8435,-0.46802,-0.57916,-1.21485,-0.72209,0.31106,-0.02629,-0.38306,-0.18625,-0.10162,-0.31571,-0.44555,-0.80346,-0.99129,-1.14077,-1.4363,-1.65447,-0.77384,-0.93836,-1.0603,-1.03083,-0.96355,-1.10391,-1.1281,-0.95595,-1.06175,-1.20641,-0.96761,-0.79236,-1.11473,-1.27052,-1.32551,-1.20218,-1.18353,-0.99202,-1.01867,-0.8218,-0.9018,-0.98003,-1.12784,-1.27512,-1.25937,-1.33514,-1.33649,-1.34036,-1.29698,-1.29956,-1.23727
May1984,1.94106,1.0798,0.90736,0.72962,-0.04713,0.15229,0.95862,0.71255,0.36936,0.51753,0.56743,0.35753,0.19324,-0.15337,-0.35801,-0.46226,-0.7782,-1.08462,-0.26642,-0.44238,-0.57629,-0.55475,-0.50874,-0.66929,-0.69739,-0.54277,-0.67536,-0.80484,-0.58447,-0.42051,-0.73521,-0.92877,-1.00084,-0.8764,-0.86334,-0.65645,-0.68747,-0.50403,-0.59366,-0.6726,-0.84732,-1.01275,-0.98458,-1.07222,-1.07969,-1.08862,-1.04778,-1.0484
Jun1984,0.66345,1.80452,1.09248,0.93812,0.78779,0.07353,0.23819,1.00737,0.77798,0.43703,0.58048,0.63235,0.43069,0.27072,-0.06058,-0.26968,-0.36736,-0.6781,-0.99473,-0.1901,-0.36878,-0.50079,-0.48145,-0.43786,-0.59604,-0.62652,-0.47995,-0.61329,-0.73732,-0.52144,-0.36664,-0.66849,-0.85881,-0.92872,-0.81038,-0.80029,-0.59967,-0.62687,-0.45014,-0.53558,-0.61078,-0.78797,-0.95278,-0.92505,-1.01252,-1.02278,-1.03273,-0.9923
Jul1984,-0.77674,0.16215,1.65278,0.94048,0.79959,0.65547,-0.03939,0.13716,0.91291,0.67168,0.33531,0.47901,0.53025,0.33451,0.18972,-0.12708,-0.33029,-0.42415,-0.72555,-1.03009,-0.24216,-0.41858,-0.54973,-0.52973,-0.4846,-0.63566,-0.66595,-0.51932,-0.6482,-0.7702,-0.55397,-0.40054,-0.69854,-0.8841,-0.95227,-0.83515,-0.82405,-0.62465,-0.65258,-0.47407,-0.55615,-0.63,-0.8055,-0.96649,-0.93926,-1.02654,-1.03567,-1.04486
Aug1984,0.34368,-0.20576,0.1609,1.52152,0.885,0.76423,0.65234,0.00408,0.15478,0.88618,0.66622,0.35784,0.49009,0.53386,0.35011,0.21182,-0.0889,-0.28663,-0.37791,-0.6812,-0.99048,-0.20839,-0.38162,-0.51547,-0.49642,-0.45158,-0.60206,-0.6353,-0.49323,-0.62444,-0.74577,-0.53516,-0.38358,-0.67946,-0.86387,-0.93326,-0.81648,-0.80562,-0.60674,-0.63604,-0.45828,-0.54039,-0.61198,-0.78762,-0.9484,-0.92085,-1.00868,-1.01864
Sep1984,-0.72588,-0.42705,-0.68495,-0.2709,1.09239,0.58486,0.51603,0.42837,-0.17682,-0.00919,0.71636,0.48118,0.18908,0.3253,0.37256,0.19757,0.06534,-0.22408,-0.40624,-0.49938,-0.78444,-1.06471,-0.30311,-0.47414,-0.60549,-0.58372,-0.53733,-0.68209,-0.71329,-0.57453,-0.69951,-0.821,-0.61441,-0.4715,-0.75627,-0.92694,-0.99285,-0.8796,-0.86813,-0.67609,-0.70598,-0.53036,-0.6075,-0.67752,-0.84625,-1.00412,-0.97845,-1.06389
Oct1984,-1.17695,-1.39302,-1.33042,-1.43248,-1.07943,0.40819,0.00634,0.01648,-0.06168,-0.56756,-0.33662,0.39711,0.1085,-0.17167,-0.03084,0.0277,-0.12909,-0.23016,-0.49734,-0.66095,-0.76597,-1.03629,-1.28423,-0.55234,-0.71374,-0.83731,-0.81549,-0.76444,-0.89362,-0.92797,-0.77952,-0.88632,-1.0016,-0.79117,-0.64827,-0.91998,-1.07098,-1.12719,-1.0181,-1.00586,-0.82563,-0.84819,-0.67188,-0.74233,-0.81079,-0.96431,-1.11203,-1.0855
Nov1984,1.36046,0.43422,0.12204,0.17629,0.02972,0.1893,1.03051,0.69656,0.67196,0.58511,0.09818,0.21705,0.79591,0.57525,0.31326,0.42064,0.4602,0.29895,0.16545,-0.1029,-0.27604,-0.36828,-0.65382,-0.91635,-0.21404,-0.38229,-0.52465,-0.50833,-0.46368,-0.6089,-0.64766,-0.51495,-0.64057,-0.75173,-0.55183,-0.40874,-0.68539,-0.85223,-0.92233,-0.80753,-0.79631,-0.60524,-0.63039,-0.45698,-0.53776,-0.60805,-0.77512,-0.9316
Dec1984,-1.42395,0.19874,-0.54275,-0.76016,-0.69745,-0.80011,-0.645,0.3575,0.08552,0.08094,0.03151,-0.39493,-0.21225,0.36983,0.11312,-0.12328,-0.0207,0.02211,-0.10357,-0.21491,-0.4585,-0.60517,-0.6998,-0.94597,-1.17243,-0.52718,-0.67023,-0.79532,-0.77896,-0.73475,-0.86523,-0.90015,-0.76448,-0.87498,-0.97881,-0.78719,-0.65281,-0.92431,-1.06573,-1.12222,-1.01738,-1.00602,-0.83483,-0.86454,-0.70221,-0.76518,-0.82338,-0.97342
Jan1985,-0.40291,-1.33474,-0.16569,-0.86495,-1.09786,-1.02415,-1.0969,-0.90595,0.15288,-0.07936,-0.07967,-0.12911,-0.55236,-0.32627,0.28095,0.02469,-0.22864,-0.11601,-0.06475,-0.19186,-0.31282,-0.58184,-0.73303,-0.84021,-1.09506,-1.33477,-0.66223,-0.79232,-0.91231,-0.89431,-0.84624,-0.98372,-1.02105,-0.86492,-0.97466,-1.08085,-0.87311,-0.73714,-1.02279,-1.16508,-1.22086,-1.11019,-1.09512,-0.92076,-0.95025,-0.78466,-0.8491,-0.90637
Feb1985,0.02221,-0.44063,-1.24489,-0.28099,-0.93454,-1.12021,-1.06008,-1.12742,-0.94249,0.00132,-0.22701,-0.20389,-0.23936,-0.61814,-0.38343,0.19502,-0.05909,-0.2993,-0.1875,-0.13124,-0.25731,-0.37193,-0.62359,-0.76718,-0.86936,-1.10772,-1.33288,-0.70601,-0.82163,-0.93426,-0.91252,-0.86727,-0.99699,-1.02648,-0.87032,-0.97445,-1.07828,-0.89054,-0.7639,-1.03067,-1.16599,-1.2148,-1.10893,-1.09381,-0.92795,-0.9584,-0.79676,-0.85639
Mar1985,-1.35112,-1.01198,-1.19232,-1.61344,-0.73692,-1.3747,-1.57638,-1.52546,-1.53895,-1.32147,-0.3611,-0.56895,-0.51839,-0.57055,-0.93363,-0.64914,-0.06708,-0.32549,-0.55063,-0.44745,-0.38967,-0.49022,-0.59311,-0.81231,-0.93261,-1.03206,-1.23958,-1.43847,-0.86637,-0.96332,-1.05961,-1.03745,-0.99369,-1.11203,-1.13673,-0.98776,-1.07993,-1.17893,-0.99511,-0.87075,-1.12927,-1.25789,-1.30097,-1.19862,-1.18262,-1.02464,-1.05678,-0.89822
Apr1985,-1.32833,-1.67384,-1.50314,-1.51882,-1.78826,-1.13511,-1.74132,-1.99142,-1.93559,-1.87044,-1.59507,-0.72804,-0.89104,-0.81088,-0.87799,-1.18284,-0.88752,-0.31266,-0.55612,-0.76577,-0.66372,-0.60474,-0.69075,-0.78429,-0.98145,-1.08207,-1.17184,-1.35437,-1.53832,-1.02427,-1.1005,-1.18674,-1.1656,-1.12227,-1.23068,-1.25586,-1.11526,-1.19528,-1.28861,-1.11097,-0.99061,-1.23611,-1.35236,-1.39164,-1.29595,-1.27867,-1.12917,-1.15661
May1985,0.11949,-0.75234,-1.27153,-1.30651,-1.40953,-1.67259,-1.06577,-1.53186,-1.66682,-1.637,-1.61862,-1.43499,-0.7246,-0.86914,-0.80535,-0.87248,-1.13874,-0.87735,-0.33654,-0.56128,-0.76313,-0.66573,-0.61086,-0.69265,-0.78107,-0.97218,-1.07111,-1.15286,-1.32538,-1.50677,-1.02103,-1.09748,-1.18284,-1.16157,-1.11775,-1.22223,-1.24943,-1.11274,-1.19159,-1.28508,-1.11188,-0.9941,-1.23101,-1.34316,-1.37937,-1.28806,-1.27207,-1.12503
Jun1985,-0.99282,-0.50966,-1.05785,-1.41917,-1.46999,-1.52155,-1.74807,-1.2241,-1.64946,-1.7631,-1.74341,-1.72189,-1.53723,-0.87587,-1.00729,-0.93548,-1.00379,-1.24742,-0.99456,-0.45592,-0.67273,-0.86733,-0.77105,-0.71315,-0.78805,-0.87484,-1.05139,-1.13991,-1.2205,-1.37957,-1.54263,-1.07708,-1.14775,-1.22469,-1.20476,-1.16426,-1.26132,-1.2858,-1.15275,-1.22336,-1.31101,-1.14932,-1.0383,-1.26764,-1.37456,-1.4102,-1.32225,-1.30536
