DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Jul1961,-0.58166,-0.19092,-0.00799,-0.28277,-0.77552,-1.37179,-1.40571,-1.14391,-1.12678,-0.35088,-0.51185,-0.47515,-0.49958,-0.51485,-0.53995,-0.50287,0.24536,0.6584,0.66957,0.69721,0.56388,0.58288,0.71801,0.731,0.72199,0.65457,0.99513,0.87326,0.84164,0.78772,0.73346,1.13222,1.0235,0.93291,0.83074,0.83289,0.84993,0.84536,0.76211,0.76575,0.79158,0.63635,0.54401,0.61084,0.6162,0.72964,0.7025,0.68568
Aug1961,-0.99006,-0.90947,-0.56633,-0.2508,-0.4387,-0.86647,-1.43453,-1.44235,-1.18234,-1.15994,-0.42495,-0.57185,-0.53418,-0.55597,-0.56671,-0.59331,-0.55325,0.17309,0.57947,0.59901,0.63293,0.50328,0.52212,0.65728,0.66987,0.66088,0.5959,0.93604,0.81457,0.78558,0.73216,0.67979,1.0946,0.98345,0.89097,0.78838,0.79048,0.8073,0.80436,0.72102,0.72658,0.75439,0.59888,0.50639,0.5756,0.58147,0.69491,0.6683
Sep1961,0.46528,0.05128,-0.17916,-0.18348,-0.04596,-0.27147,-0.73678,-1.2941,-1.32257,-1.06927,-1.06012,-0.34171,-0.48786,-0.45216,-0.47798,-0.49336,-0.52694,-0.48975,0.22177,0.61188,0.63002,0.66289,0.53501,0.55029,0.67972,0.69385,0.68499,0.62312,0.95336,0.83621,0.80971,0.75486,0.69867,1.11132,1.00416,0.91283,0.8133,0.81573,0.83246,0.82869,0.74721,0.75211,0.77908,0.62376,0.53342,0.60295,0.60956,0.72032
Oct1961,-0.79982,-0.53516,-0.75478,-0.81867,-0.73547,-0.56453,-0.69884,-1.03428,-1.4906,-1.48681,-1.24584,-1.23484,-0.56695,-0.69274,-0.65888,-0.67503,-0.681,-0.6949,-0.64688,0.05425,0.43907,0.46502,0.5126,0.37752,0.38849,0.52133,0.54041,0.53592,0.4764,0.82526,0.70579,0.68191,0.63087,0.57281,0.99702,0.88243,0.7922,0.6906,0.6924,0.70994,0.71018,0.62843,0.6371,0.66945,0.51986,0.43201,0.50531,0.50907
Nov1961,1.59693,0.91365,0.86832,0.65758,0.51546,0.54934,0.53472,0.29577,-0.11216,-0.63444,-0.7521,-0.60317,-0.63198,0.02999,-0.11447,-0.09095,-0.12683,-0.15983,-0.20451,-0.18879,0.46185,0.8026,0.80894,0.82904,0.70896,0.73746,0.86547,0.88051,0.87663,0.81067,1.12834,1.01362,0.98446,0.92884,0.86643,1.25874,1.15588,1.06053,0.96433,0.96546,0.98048,0.9719,0.89167,0.89021,0.9107,0.75776,0.67065,0.73502
Dec1961,1.16037,1.63998,1.37098,1.28557,1.13712,1.02693,1.04005,0.96257,0.75983,0.37938,-0.05581,-0.21431,-0.13321,-0.18674,0.40276,0.26157,0.27337,0.23895,0.20611,0.1513,0.14682,0.69228,0.97918,0.97841,0.98222,0.89194,0.92172,1.02985,1.0421,1.03859,0.97817,1.26067,1.15355,1.12693,1.07061,1.01118,1.36932,1.28178,1.18637,1.09789,1.10164,1.1181,1.10701,1.02791,1.02433,1.03652,0.88628,0.80296
Jan1962,-0.14893,0.69566,1.28733,1.0489,1.03001,0.89106,0.78673,0.79092,0.76755,0.60972,0.26888,-0.12076,-0.27297,-0.18489,-0.23605,0.33372,0.19923,0.21288,0.18219,0.15441,0.09429,0.08575,0.61586,0.89786,0.90295,0.91301,0.82047,0.84978,0.95512,0.96682,0.9627,0.90903,1.18279,1.07692,1.05335,0.99594,0.93917,1.28962,1.20353,1.11372,1.02844,1.03103,1.04691,1.03854,0.96483,0.9633,0.97877,0.83406
Feb1962,-0.78554,-0.70551,0.25443,0.90494,0.65185,0.68334,0.54597,0.4488,0.45818,0.45721,0.2988,-0.00416,-0.3587,-0.48251,-0.36171,-0.40319,0.15527,0.0239,0.03844,0.01374,-0.01244,-0.0713,-0.06705,0.46665,0.75883,0.77487,0.7896,0.69124,0.72585,0.83399,0.84016,0.83496,0.78486,1.06561,0.95973,0.93483,0.87893,0.82701,1.18006,1.08771,1.00267,0.91913,0.92033,0.9354,0.92866,0.86272,0.86524,0.88262
Mar1962,1.96959,0.96788,0.57469,0.94093,1.40991,1.25495,1.22541,1.11128,1.03045,1.02734,0.98548,0.81648,0.51972,0.19684,0.04597,0.10535,0.03508,0.54456,0.41778,0.42181,0.39503,0.36763,0.29227,0.28989,0.76306,1.02515,1.02927,1.02965,0.94767,0.97294,1.06706,1.07358,1.07031,1.0156,1.26422,1.16314,1.13391,1.08254,1.03416,1.34536,1.26609,1.18526,1.10795,1.10962,1.12321,1.1142,1.04947,1.04697
Apr1962,1.21662,1.84797,1.29236,0.93365,1.20591,1.6439,1.50427,1.44999,1.35178,1.28312,1.27546,1.19762,1.03038,0.73274,0.40848,0.24228,0.28685,0.21514,0.71126,0.59516,0.59753,0.56882,0.53757,0.45631,0.44531,0.89957,1.14657,1.14628,1.14477,1.07335,1.09226,1.18502,1.19316,1.19118,1.13077,1.37249,1.27105,1.23899,1.18459,1.13829,1.44249,1.36731,1.28385,1.20498,1.20651,1.22031,1.20773,1.13912
May1962,0.28882,0.88291,1.61448,1.17907,0.87672,1.14445,1.57376,1.46077,1.42365,1.31566,1.24501,1.24311,1.17423,1.00817,0.71227,0.38929,0.23091,0.2917,0.22473,0.70236,0.59469,0.59926,0.57107,0.5439,0.47362,0.46461,0.90342,1.14007,1.14053,1.14614,1.08332,1.10264,1.19456,1.20277,1.19978,1.13838,1.38001,1.28202,1.24833,1.19356,1.14944,1.44923,1.37662,1.29189,1.21211,1.21389,1.22727,1.21311
Jun1962,0.08383,0.1716,0.76433,1.52166,1.08703,0.80638,1.0909,1.5221,1.39613,1.36923,1.26157,1.18835,1.17982,1.12359,0.96758,0.68191,0.36296,0.21581,0.28169,0.21561,0.67594,0.57186,0.57494,0.54709,0.52372,0.45493,0.44206,0.86915,1.1009,1.10254,1.10793,1.04338,1.06453,1.15599,1.16432,1.16207,1.10125,1.34422,1.24598,1.21309,1.15896,1.11776,1.41875,1.34437,1.26117,1.18339,1.18453,1.19735
Jul1962,0.19809,0.01801,0.15603,0.74206,1.48872,1.06192,0.7707,1.06024,1.50439,1.371,1.34391,1.23643,1.16205,1.15018,1.09569,0.94237,0.6637,0.35184,0.21085,0.27343,0.20625,0.66118,0.55886,0.56135,0.53411,0.51174,0.44253,0.42993,0.85315,1.08388,1.08675,1.09604,1.03167,1.05236,1.14298,1.15097,1.14848,1.08901,1.33041,1.23292,1.20017,1.14585,1.10562,1.40258,1.3285,1.24648,1.16991,1.1713
Aug1962,-0.71362,-0.34306,-0.3238,-0.0438,0.55131,1.31088,0.92588,0.65381,0.95185,1.39028,1.24893,1.22748,1.12609,1.05226,1.03878,0.99959,0.85888,0.59416,0.29511,0.16209,0.22525,0.16191,0.61157,0.51118,0.51318,0.48638,0.46596,0.39761,0.38497,0.80697,1.03823,1.04497,1.06617,1.00051,1.02055,1.11276,1.12077,1.11785,1.05901,1.30409,1.20614,1.17403,1.11844,1.07831,1.37849,1.30308,1.22019,1.14408
Sep1962,-1.10361,-1.3899,-1.0231,-0.83449,-0.47148,0.17516,1.00326,0.64547,0.41352,0.74077,1.18405,1.04414,1.03718,0.94281,0.87103,0.85385,0.83586,0.70368,0.44983,0.15921,0.03754,0.1144,0.05263,0.49678,0.39534,0.40094,0.37432,0.35928,0.29478,0.28284,0.71173,0.94747,0.95276,0.98222,0.91591,0.93645,1.03018,1.03811,1.0345,0.97957,1.22994,1.1337,1.1043,1.04909,1.00864,1.31049,1.2336,1.15322
Oct1962,1.48625,0.80085,0.61782,0.60321,0.55912,0.52034,0.87521,1.46627,1.113,0.86421,1.09693,1.46631,1.37741,1.35079,1.26475,1.20851,1.19512,1.14779,1.01529,0.77068,0.48955,0.34311,0.3936,0.32387,0.74983,0.64708,0.65277,0.63104,0.61031,0.53746,0.52496,0.93326,1.15387,1.15269,1.16301,1.1002,1.1148,1.20275,1.21024,1.20848,1.15041,1.37933,1.27931,1.24656,1.19138,1.15142,1.42793,1.35481
Nov1962,0.94342,1.73974,1.09989,0.92268,0.88041,0.87074,0.81503,1.08276,1.55959,1.2647,1.03175,1.20981,1.53202,1.47386,1.4512,1.3729,1.32789,1.32075,1.2756,1.15213,0.9058,0.6297,0.48355,0.52513,0.45973,0.8868,0.79332,0.79717,0.77618,0.75187,0.67659,0.65993,1.06131,1.27386,1.27342,1.2786,1.22041,1.2264,1.3108,1.31795,1.31615,1.25719,1.48008,1.37952,1.34092,1.28238,1.2434,1.50076
Dec1962,1.09246,1.20474,1.73062,1.37056,1.24938,1.21271,1.20392,1.11875,1.29107,1.67263,1.43295,1.21241,1.33068,1.59142,1.54113,1.52896,1.4666,1.43264,1.42289,1.36946,1.26072,1.04833,0.81029,0.67672,0.69651,0.65161,1.03451,0.94845,0.95077,0.93139,0.90819,0.84274,0.82364,1.17909,1.36421,1.37184,1.37403,1.3275,1.32581,1.40587,1.41624,1.41757,1.36086,1.56965,1.4786,1.43099,1.37197,1.33744
Jan1963,1.57129,1.51584,1.59648,1.99236,1.70984,1.63527,1.62864,1.61365,1.51099,1.59079,1.84683,1.63294,1.45567,1.52503,1.72992,1.70928,1.70409,1.65471,1.63261,1.62197,1.57589,1.49618,1.31396,1.10083,0.974,0.97412,0.93773,1.27632,1.20157,1.20397,1.1899,1.1624,1.09794,1.07561,1.3775,1.53349,1.54401,1.53764,1.50124,1.49196,1.56394,1.57523,1.57807,1.5255,1.70726,1.62846,1.57687,1.51565
Feb1963,1.81796,1.88875,1.85738,1.95309,2.32629,2.05359,1.99372,1.99478,1.97536,1.87411,1.93292,2.13751,1.90016,1.74295,1.78179,1.96159,1.9609,1.96677,1.92407,1.90437,1.89122,1.84055,1.77262,1.61091,1.41824,1.29264,1.26965,1.24689,1.55008,1.47846,1.47887,1.46903,1.42925,1.36959,1.33946,1.59551,1.73478,1.74474,1.72378,1.69409,1.67849,1.74002,1.753,1.75684,1.70635,1.86299,1.78747,1.72035
Mar1963,-0.70935,1.27728,1.67326,1.6995,1.79233,2.18943,1.9334,1.87178,1.87606,1.85423,1.72671,1.80997,2.05295,1.81097,1.65737,1.71146,1.9137,1.88581,1.89798,1.85215,1.82838,1.80796,1.76167,1.67672,1.50002,1.29996,1.17725,1.16368,1.13709,1.44205,1.36637,1.36563,1.35358,1.3201,1.25585,1.22943,1.4897,1.63165,1.63787,1.6267,1.5955,1.5902,1.65145,1.66103,1.66259,1.61381,1.78037,1.70333
Apr1963,0.23848,-0.32457,1.14982,1.65075,1.72538,1.82733,2.20785,1.94651,1.88956,1.90366,1.89251,1.74633,1.85335,2.09929,1.83215,1.66282,1.73396,1.95493,1.90259,1.90613,1.85933,1.8391,1.81848,1.77755,1.69027,1.5027,1.29323,1.17026,1.16193,1.14093,1.44993,1.37386,1.37429,1.36244,1.32599,1.25955,1.23454,1.49883,1.6377,1.65146,1.64214,1.61263,1.60749,1.66906,1.67815,1.67833,1.62354,1.79317
May1963,0.93108,0.66283,0.20024,1.28882,1.72399,1.78138,1.87683,2.32522,2.0955,2.01911,2.03994,2.04638,1.89212,2.01163,2.25173,1.95963,1.74803,1.79712,2.00869,1.95778,1.96227,1.91382,1.89858,1.87479,1.8205,1.73882,1.56244,1.35963,1.2412,1.23485,1.22369,1.51822,1.44697,1.44854,1.43745,1.39772,1.33561,1.31112,1.5625,1.68951,1.70838,1.70072,1.67774,1.66754,1.72453,1.73451,1.73486,1.67808
Jun1963,0.8299,1.08069,0.82352,0.38154,1.33765,1.74033,1.80243,1.89886,2.30492,2.1078,2.02873,2.04435,2.03984,1.89834,2.00713,2.23121,1.96324,1.74945,1.79378,2.00272,1.94842,1.94853,1.90466,1.88799,1.8602,1.81627,1.7407,1.5671,1.36912,1.25438,1.24661,1.23577,1.5279,1.45774,1.46008,1.4501,1.40854,1.34672,1.32119,1.56924,1.6951,1.71513,1.70657,1.68203,1.67066,1.72483,1.73329,1.73233
Jul1963,1.20702,1.12254,1.28404,0.99343,0.54264,1.42281,1.78302,1.84973,1.95783,2.36272,2.1586,2.0794,2.09829,2.09113,1.92928,2.02255,2.23468,1.97032,1.76234,1.80586,2.02114,1.96856,1.96924,1.92558,1.90949,1.87897,1.83888,1.76441,1.59096,1.39379,1.27921,1.27308,1.26337,1.54856,1.47937,1.48154,1.47193,1.43011,1.36946,1.34338,1.58545,1.70659,1.72662,1.71547,1.69139,1.67999,1.73303,1.7417
Aug1963,0.78873,1.06365,1.13256,1.28265,1.01954,0.60823,1.41523,1.75124,1.82888,1.9224,2.29567,2.09873,2.02252,2.04201,2.02852,1.89604,1.98218,2.18547,1.93803,1.74628,1.79856,2.01036,1.95839,1.96054,1.91948,1.90375,1.8729,1.83752,1.76554,1.59701,1.40374,1.2942,1.29811,1.28952,1.57206,1.50312,1.50584,1.49668,1.4534,1.39234,1.36534,1.60511,1.72199,1.74399,1.73138,1.70684,1.6931,1.74569
Sep1963,1.43226,1.43064,1.5022,1.58259,1.5538,1.3428,0.99332,1.62873,1.86933,1.90945,1.98678,2.34814,2.16524,2.0978,2.12451,2.12359,2.00186,2.07261,2.25044,2.01903,1.83826,1.86959,2.06853,2.03888,2.03749,1.99693,1.98628,1.95001,1.91712,1.85971,1.70994,1.5217,1.40984,1.41169,1.40649,1.66577,1.60197,1.60608,1.59891,1.55508,1.49812,1.46912,1.68988,1.79612,1.81931,1.79897,1.77773,1.76089
Oct1963,-1.35467,-0.18875,0.03279,0.32842,0.58286,0.85376,0.74443,0.4387,1.20357,1.53042,1.62163,1.7229,2.10155,1.9142,1.85659,1.86934,1.85529,1.73146,1.80814,1.98828,1.81292,1.6759,1.73895,1.96224,1.93343,1.94695,1.90214,1.88296,1.83885,1.81275,1.74096,1.5689,1.36856,1.25463,1.25485,1.24031,1.51307,1.44814,1.44933,1.43875,1.40174,1.34059,1.31072,1.54895,1.66354,1.67439,1.66165,1.63011
Nov1963,1.0603,-0.26743,0.49313,0.60573,0.76529,0.97671,1.13483,1.04059,0.76684,1.38149,1.62856,1.6835,1.78274,2.15218,1.98089,1.92244,1.94178,1.94854,1.85765,1.94648,2.11652,1.92611,1.79472,1.85045,2.07845,2.04393,2.05052,2.01602,2.00137,1.9531,1.93058,1.8715,1.70156,1.50291,1.39438,1.38735,1.3755,1.625,1.56413,1.56567,1.55722,1.51986,1.46016,1.42726,1.64877,1.75608,1.76817,1.73815
Dec1963,1.98735,1.92956,1.5792,1.70286,1.71567,1.78152,1.89396,1.85815,1.76108,1.56544,1.90124,1.9811,1.9651,2.04746,2.3382,2.22547,2.1885,2.2162,2.22124,2.11362,2.17821,2.30892,2.15688,2.03748,2.06914,2.27274,2.24375,2.256,2.23111,2.23177,2.18062,2.15915,2.10104,1.95535,1.79371,1.72425,1.6987,1.69969,1.89446,1.84831,1.85721,1.85787,1.8181,1.75929,1.73008,1.90227,1.99177,2.01281
Jan1964,-1.60011,1.19814,1.36575,0.9682,1.22484,1.2452,1.31325,1.4089,1.46095,1.37372,1.18381,1.5537,1.69556,1.71718,1.79015,2.03041,1.94153,1.90505,1.91634,1.90332,1.85126,1.93519,2.08672,1.95372,1.85835,1.91763,2.11628,2.06106,2.07401,2.04972,2.04691,1.9969,1.98524,1.90906,1.77019,1.61489,1.53815,1.52814,1.5289,1.73263,1.68282,1.68922,1.68445,1.65362,1.59918,1.57867,1.76185,1.84874
Feb1964,0.84835,-0.14621,1.24935,1.40933,1.099,1.3149,1.33,1.38967,1.46921,1.52211,1.44247,1.26158,1.60631,1.76441,1.78766,1.85528,2.08799,2.01374,1.97923,1.98308,1.96401,1.9157,1.99672,2.1566,2.04929,1.94576,1.99438,2.20363,2.12844,2.13092,2.10911,2.10351,2.04396,2.03275,1.94954,1.8065,1.65573,1.57939,1.56423,1.56362,1.76009,1.70781,1.71424,1.70869,1.6797,1.62634,1.60471,1.76452
Mar1964,0.97791,1.08863,0.26276,1.36864,1.52613,1.25489,1.44269,1.46164,1.52685,1.59981,1.61544,1.54348,1.37153,1.68639,1.83654,1.85425,1.93426,2.15859,2.09189,2.05919,2.06488,2.03797,1.99266,2.06064,2.21395,2.09133,1.98753,2.03825,2.23845,2.15377,2.14982,2.12698,2.12053,2.06548,2.03323,1.94908,1.81428,1.67204,1.59768,1.58475,1.58626,1.78127,1.72852,1.73309,1.72704,1.69854,1.65095,1.62759
Apr1964,-0.35192,0.43965,0.74982,0.01386,1.25185,1.43762,1.12925,1.34195,1.36887,1.4393,1.52128,1.54629,1.48408,1.2929,1.6396,1.80261,1.84079,1.93181,2.14403,2.05972,2.02486,2.03489,2.00723,1.96928,2.04476,2.19983,2.06661,1.9712,2.02491,2.23762,2.15438,2.15365,2.12901,2.1237,2.06312,2.02123,1.93366,1.79347,1.64128,1.57099,1.56119,1.56408,1.77134,1.71385,1.71725,1.70887,1.6751,1.62474
May1964,-1.58506,-1.22833,-0.45467,-0.00694,-0.59001,0.79223,1.02245,0.65383,0.93508,0.97059,1.04372,1.14008,1.24071,1.18569,0.98998,1.44089,1.6321,1.68599,1.76846,1.98677,1.89708,1.8554,1.86295,1.8302,1.78216,1.86164,2.02792,1.90339,1.81374,1.88488,2.09914,2.01936,2.0221,1.99568,1.98626,1.93479,1.90177,1.82479,1.67949,1.51964,1.4475,1.44329,1.44467,1.66274,1.60212,1.60443,1.59426,1.56132
Jun1964,1.02182,-0.64663,-0.70793,-0.12091,0.27371,-0.31123,0.91729,1.13473,0.79901,1.05099,1.07976,1.14627,1.23119,1.31685,1.26434,1.07285,1.48535,1.65632,1.70271,1.78721,1.99075,1.90108,1.86377,1.86948,1.83334,1.79455,1.87465,2.03274,1.90948,1.82234,1.90134,2.11967,2.03954,2.0451,2.02033,2.01112,1.95571,1.92138,1.84388,1.69773,1.5383,1.46977,1.46556,1.46637,1.67747,1.61693,1.61827,1.60751
Jul1964,-0.22875,0.69486,-0.71219,-0.74497,-0.17654,0.21057,-0.34583,0.85362,1.07993,0.73797,0.99353,1.0238,1.08936,1.17128,1.26118,1.20781,1.02047,1.43119,1.61128,1.66567,1.7554,1.9613,1.87169,1.83347,1.83816,1.79995,1.76587,1.8478,2.00838,1.88551,1.79416,1.87731,2.09479,2.01115,2.01593,1.98959,1.9793,1.92581,1.89511,1.81748,1.6716,1.51139,1.44288,1.43822,1.43784,1.64817,1.58877,1.5901
Aug1964,-0.16007,-0.2824,0.41152,-0.6942,-0.72687,-0.20167,0.1693,-0.35744,0.78937,1.00969,0.67828,0.92678,0.95804,1.01927,1.0953,1.19287,1.14705,0.97043,1.37352,1.56041,1.6274,1.71664,1.91837,1.83172,1.79496,1.79865,1.76081,1.73141,1.81386,1.97733,1.85943,1.7767,1.87582,2.09595,2.00738,2.01223,1.98592,1.97559,1.92124,1.89104,1.81124,1.66353,1.49992,1.43206,1.42773,1.42657,1.63554,1.57674
Sep1964,-1.96141,-1.88605,-1.58816,-0.56931,-1.28933,-1.19185,-0.67395,-0.27087,-0.70164,0.48513,0.72492,0.37842,0.65084,0.69042,0.75275,0.82472,0.95303,0.91774,0.7533,1.18704,1.40525,1.48994,1.57302,1.7833,1.69299,1.65319,1.65435,1.61637,1.59193,1.68284,1.8647,1.74826,1.66211,1.77369,1.98684,1.89085,1.89738,1.86876,1.85494,1.8109,1.78817,1.71056,1.5639,1.40058,1.32995,1.32794,1.32382,1.53672
Oct1964,-1.1585,-1.68912,-1.76916,-1.72581,-1.25863,-1.71613,-1.58867,-1.11434,-0.7064,-1.0341,0.15787,0.41844,0.03525,0.32545,0.36719,0.43383,0.51257,0.68215,0.65825,0.50775,0.96705,1.22964,1.34554,1.43684,1.66948,1.57889,1.53697,1.53543,1.49275,1.47307,1.56851,1.75625,1.63056,1.54634,1.66356,1.875,1.7667,1.77695,1.74336,1.72476,1.68766,1.66036,1.57697,1.43518,1.27293,1.19461,1.19917,1.18782
Nov1964,0.53757,-0.65279,-1.15021,-1.15609,-1.13729,-0.8517,-1.30767,-1.30024,-0.88274,-0.52185,-0.86233,0.26178,0.48807,0.12379,0.40062,0.44412,0.50623,0.57369,0.72491,0.70168,0.5485,1.0016,1.26732,1.38459,1.48046,1.70993,1.61984,1.58318,1.583,1.539,1.52069,1.62126,1.8077,1.68115,1.60266,1.7121,1.91648,1.80232,1.81359,1.78061,1.76463,1.7313,1.7047,1.62211,1.47702,1.31418,1.23638,1.23418
Dec1964,0.24165,0.38141,-0.35131,-0.86214,-0.86517,-0.87036,-0.61767,-1.05009,-1.0799,-0.73431,-0.42676,-0.73774,0.28805,0.48267,0.15621,0.3957,0.43295,0.49064,0.55268,0.68459,0.65963,0.5225,0.94272,1.19586,1.31553,1.41281,1.61825,1.53646,1.50121,1.5015,1.46574,1.45176,1.53523,1.70937,1.60355,1.54485,1.65596,1.86354,1.75079,1.76518,1.73572,1.72081,1.6932,1.67059,1.59954,1.44987,1.28914,1.2135
Jan1965,0.30608,0.20176,0.28972,-0.28658,-0.73577,-0.75416,-0.7766,-0.54108,-0.9557,-0.99207,-0.65271,-0.34384,-0.66534,0.31136,0.48807,0.18981,0.41179,0.44759,0.50234,0.55976,0.67653,0.65235,0.52026,0.92162,1.16711,1.28875,1.38188,1.57001,1.49269,1.45974,1.46026,1.42626,1.4137,1.48526,1.64843,1.549,1.49098,1.6018,1.80232,1.69755,1.7091,1.6807,1.66398,1.64228,1.6215,1.55962,1.41854,1.26248
Feb1965,0.01679,0.09593,0.10923,0.18264,-0.32685,-0.71171,-0.72457,-0.74608,-0.53005,-0.90681,-0.94504,-0.65405,-0.36694,-0.66338,0.28495,0.45283,0.15978,0.37657,0.41077,0.46736,0.5177,0.6292,0.61562,0.48495,0.88577,1.14266,1.26519,1.36142,1.54939,1.46513,1.42791,1.42598,1.39065,1.37765,1.44678,1.60553,1.50698,1.44666,1.55536,1.75035,1.65145,1.65864,1.62963,1.61116,1.59193,1.57287,1.51185,1.37045
Mar1965,0.5308,0.28064,0.22501,0.19405,0.27609,-0.18881,-0.55364,-0.57931,-0.61268,-0.41464,-0.75977,-0.81425,-0.55334,-0.2774,-0.56696,0.31882,0.47148,0.19748,0.39848,0.42718,0.48133,0.53747,0.63895,0.62616,0.49872,0.89198,1.14501,1.26868,1.36338,1.54142,1.45513,1.41851,1.41611,1.38306,1.36428,1.43035,1.58512,1.49198,1.43218,1.53989,1.73076,1.64121,1.64677,1.61646,1.59729,1.57882,1.5646,1.50307
Apr1965,-1.1954,-0.35152,-0.39298,-0.31235,-0.23406,-0.10622,-0.56761,-0.90391,-0.91451,-0.92696,-0.73565,-1.03729,-1.06799,-0.80475,-0.54244,-0.79593,0.09998,0.27168,-0.01203,0.20442,0.23704,0.29177,0.35309,0.46398,0.45149,0.32809,0.73539,1.00783,1.15354,1.2567,1.4458,1.35634,1.31735,1.3138,1.28207,1.26438,1.33977,1.50615,1.40527,1.34596,1.46518,1.66852,1.57638,1.58128,1.547,1.52455,1.50327,1.48844
May1965,-1.22828,-1.45704,-0.91016,-0.8898,-0.76104,-0.59769,-0.44975,-0.88817,-1.15397,-1.15237,-1.1486,-0.98789,-1.23457,-1.25124,-1.02106,-0.80073,-0.9991,-0.12318,0.06034,-0.22377,-0.0057,0.03224,0.08785,0.1575,0.28556,0.28017,0.16368,0.57082,0.85233,1.01816,1.12634,1.32141,1.23281,1.19242,1.18603,1.15794,1.14775,1.23149,1.40568,1.30199,1.2417,1.36714,1.57676,1.48271,1.487,1.45096,1.42677,1.40621
Jun1965,-0.27202,-1.1729,-1.40982,-0.95228,-0.91355,-0.79496,-0.64578,-0.50225,-0.92147,-1.17868,-1.17375,-1.16532,-1.00458,-1.24571,-1.2644,-1.03486,-0.82004,-1.00601,-0.15683,0.02153,-0.25506,-0.04209,-0.0066,0.04778,0.11926,0.24226,0.23352,0.1219,0.519,0.79648,0.95882,1.06438,1.26269,1.17336,1.13258,1.1267,1.09995,1.09154,1.17616,1.35357,1.25011,1.19166,1.32027,1.52669,1.43406,1.43875,1.40177,1.37698
Jul1965,1.3671,0.38501,-0.68175,-1.07201,-0.67931,-0.66903,-0.58058,-0.48288,-0.362,-0.76165,-1.0225,-1.02343,-1.02538,-0.87117,-1.10905,-1.13636,-0.91205,-0.69532,-0.88684,-0.06934,0.0956,-0.17108,0.03498,0.06788,0.11994,0.18856,0.30379,0.2933,0.18131,0.56738,0.83935,0.99928,1.10377,1.29661,1.20914,1.16941,1.16392,1.1363,1.12695,1.20859,1.38029,1.27682,1.22071,1.34442,1.54606,1.45475,1.45902,1.42337
Aug1965,0.15327,0.84311,0.26262,-0.58775,-0.97402,-0.62259,-0.62156,-0.54416,-0.46037,-0.34217,-0.72107,-0.97539,-0.9783,-0.98334,-0.83242,-1.0677,-1.10053,-0.88137,-0.66808,-0.85993,-0.06524,0.0971,-0.16372,0.03827,0.06946,0.12055,0.18858,0.30016,0.28865,0.17801,0.55735,0.82796,0.99755,1.10307,1.29535,1.20784,1.16807,1.16246,1.13473,1.12527,1.20736,1.37927,1.27357,1.21826,1.34232,1.54301,1.45048,1.4551
Sep1965,2.16145,1.93705,1.96556,1.83087,1.03261,0.42542,0.50126,0.4191,0.34659,0.30249,0.37408,0.03542,-0.2627,-0.28553,-0.3288,-0.19155,-0.47493,-0.54261,-0.3367,-0.12333,-0.35626,0.38642,0.52144,0.27961,0.46239,0.48837,0.53246,0.58782,0.67938,0.66051,0.54226,0.88893,1.12515,1.27183,1.37582,1.54092,1.46249,1.42922,1.42719,1.39191,1.37997,1.44732,1.59174,1.48641,1.44021,1.54279,1.73019,1.63817
Oct1965,0.90457,2.15124,2.01392,2.01941,1.85856,1.28781,0.74529,0.79823,0.6828,0.58455,0.52634,0.58417,0.27406,-0.01988,-0.05404,-0.10172,0.02543,-0.23977,-0.31494,-0.12066,0.06694,-0.18525,0.5154,0.64101,0.40653,0.58086,0.60815,0.65645,0.70816,0.79348,0.77608,0.65519,0.99514,1.22434,1.35594,1.45449,1.60685,1.5324,1.49962,1.49809,1.46166,1.44309,1.50016,1.63921,1.53515,1.48502,1.58147,1.75545
Nov1965,0.77116,1.07317,2.04632,1.93921,2.00738,1.91503,1.32752,0.89633,0.93332,0.83501,0.73257,0.66502,0.70495,0.42201,0.14872,0.11876,0.06931,0.17954,-0.10165,-0.18888,-0.00831,0.17503,-0.07806,0.60447,0.73145,0.51371,0.6908,0.71562,0.76296,0.81069,0.89153,0.87255,0.75384,1.08851,1.3154,1.44018,1.53687,1.67463,1.60378,1.57209,1.57185,1.53658,1.5188,1.5726,1.70143,1.59765,1.5491,1.62981
Dec1965,-0.3141,0.19062,0.61148,1.41075,1.36315,1.45171,1.39731,0.97123,0.61575,0.65711,0.6218,0.55729,0.51796,0.55088,0.27664,0.02612,-0.0017,-0.04295,0.06498,-0.1865,-0.26524,-0.10026,0.06777,-0.16095,0.48465,0.6189,0.41005,0.57492,0.59817,0.64101,0.69406,0.77894,0.75963,0.65593,0.9722,1.19486,1.32869,1.43062,1.56896,1.50026,1.47057,1.47008,1.44083,1.42713,1.49273,1.62094,1.51946,1.47202
