INDICATIVO;VARIABLE;FECHA;HORA;VALOR;VALIDACION
5514;TM1;31/10/1969;24:00;14,70;R
5514;TM1;30/11/1969;24:00;10,20;R
5514;TM1;31/12/1969;24:00;5,40;R
5514;TM1;31/01/1970;24:00;8,50;R
5514;TM1;28/02/1970;24:00;7,80;R
5514;TM1;31/03/1970;24:00;9,10;R
5514;TM1;30/04/1970;24:00;13,10;R
5514;TM1;31/05/1970;24:00;16,50;R
5514;TM1;30/06/1970;24:00;20,50;R
5514;TM1;31/07/1970;24:00;26,60;R
5514;TM1;31/08/1970;24:00;24,90;R
5514;TM1;30/09/1970;24:00;22,70;R
5514;TM1;31/10/1970;24:00;14,50;R
5514;TM1;30/11/1970;24:00;12,30;R
5514;TM1;31/12/1970;24:00;4,20;R
5514;TM1;31/01/1971;24:00;6,00;R
5514;TM1;28/02/1971;24:00;7,90;R
5514;TM1;31/03/1971;24:00;7,40;R
5514;TM1;30/04/1971;24:00;11,40;R
5514;TM1;31/05/1971;24:00;13,50;R
5514;TM1;30/06/1971;24:00;19,20;R
5514;TM1;31/07/1971;24:00;24,50;R
5514;TM1;31/08/1971;24:00;24,80;R
5514;TM1;30/09/1971;24:00;21,10;R
5514;TM1;31/10/1971;24:00;17,20;R
5514;TM1;30/11/1971;24:00;6,80;R
5514;TM1;31/12/1971;24:00;6,50;R
5514;TM1;31/01/1972;24:00;5,30;R
5514;TM1;29/02/1972;24:00;7,40;R
5514;TM1;31/03/1972;24:00;9,00;R
5514;TM1;30/04/1972;24:00;12,80;R
5514;TM1;31/05/1972;24:00;15,20;R
5514;TM1;30/06/1972;24:00;20,40;R
5514;TM1;31/07/1972;24:00;24,70;R
5514;TM1;31/08/1972;24:00;23,80;R
5514;TM1;30/09/1972;24:00;18,00;R
5514;TM1;31/10/1972;24:00;14,00;R
5514;TM1;30/11/1972;24:00;10,60;R
5514;TM1;31/12/1972;24:00;6,70;R
5514;TM1;31/01/1973;24:00;6,30;R
5514;TM1;28/02/1973;24:00;6,20;R
5514;TM1;31/03/1973;24:00;9,00;R
5514;TM1;30/04/1973;24:00;12,50;R
5514;TM1;31/05/1973;24:00;17,40;R
5514;TM1;30/06/1973;24:00;21,00;R
5514;TM1;31/07/1973;24:00;25,00;R
5514;TM1;31/08/1973;24:00;26,40;R
5514;TM1;30/09/1973;24:00;21,80;R
5514;TM1;31/10/1973;24:00;14,60;R
5514;TM1;30/11/1973;24:00;10,90;R
5514;TM1;31/12/1973;24:00;5,80;R
5514;TM1;31/01/1974;24:00;7,90;R
5514;TM1;28/02/1974;24:00;6,80;R
5514;TM1;31/03/1974;24:00;8,90;R
5514;TM1;30/04/1974;24:00;10,00;R
5514;TM1;31/05/1974;24:00;17,80;R
5514;TM1;30/06/1974;24:00;20,80;R
5514;TM1;31/07/1974;24:00;26,40;R
5514;TM1;31/08/1974;24:00;25,00;R
5514;TM1;30/09/1974;24:00;20,80;R
5514;TM1;31/10/1974;24:00;13,10;R
5514;TM1;30/11/1974;24:00;10,20;R
5514;TM1;31/12/1974;24:00;7,40;R
5514;TM1;31/01/1975;24:00;6,90;R
5514;TM1;28/02/1975;24:00;8,80;R
5514;TM1;31/03/1975;24:00;8,40;R
5514;TM1;30/04/1975;24:00;12,20;R
5514;TM1;31/05/1975;24:00;14,10;R
5514;TM1;30/06/1975;24:00;20,20;R
5514;TM1;31/07/1975;24:00;27,10;R
5514;TM1;31/08/1975;24:00;25,50;R
5514;TM1;30/09/1975;24:00;19,10;R
5514;TM1;31/10/1975;24:00;16,20;R
5514;TM1;30/11/1975;24:00;9,30;R
5514;TM1;31/12/1975;24:00;5,90;R
5514;TM1;31/01/1976;24:00;4,60;R
5514;TM1;29/02/1976;24:00;8,20;R
5514;TM1;31/03/1976;24:00;9,40;R
5514;TM1;30/04/1976;24:00;10,00;R
5514;TM1;31/05/1976;24:00;16,50;R
5514;TM1;30/06/1976;24:00;21,70;R
5514;TM1;31/07/1976;24:00;24,70;R
5514;TM1;31/08/1976;24:00;24,10;R
5514;TM1;30/09/1976;24:00;19,20;R
5514;TM1;31/10/1976;24:00;12,90;R
5514;TM1;30/11/1976;24:00;7,70;R
5514;TM1;31/12/1976;24:00;8,00;R
5514;TM1;31/01/1977;24:00;7,60;R
5514;TM1;28/02/1977;24:00;8,80;R
5514;TM1;31/03/1977;24:00;11,20;R
5514;TM1;30/04/1977;24:00;14,60;R
5514;TM1;31/05/1977;24:00;15,70;R
5514;TM1;30/06/1977;24:00;19,10;R
5514;TM1;31/07/1977;24:00;22,10;R
5514;TM1;31/08/1977;24:00;21,90;R
5514;TM1;30/09/1977;24:00;20,60;R
5514;TM1;31/10/1977;24:00;15,60;R
5514;TM1;30/11/1977;24:00;10,00;R
5514;TM1;31/12/1977;24:00;9,70;R
5514;TM1;31/01/1978;24:00;6,30;R
5514;TM1;28/02/1978;24:00;9,70;R
5514;TM1;31/03/1978;24:00;10,50;R
5514;TM1;30/04/1978;24:00;11,50;R
5514;TM1;31/05/1978;24:00;14,90;R
5514;TM1;30/06/1978;24:00;18,50;R
5514;TM1;31/07/1978;24:00;25,90;R
5514;TM1;31/08/1978;24:00;25,20;R
5514;TM1;30/09/1978;24:00;22,40;R
5514;TM1;31/10/1978;24:00;15,50;R
5514;TM1;30/11/1978;24:00;9,50;R
5514;TM1;31/12/1978;24:00;9,80;R
5514;TM1;31/01/1979;24:00;8,90;R
5514;TM1;28/02/1979;24:00;8,50;R
5514;TM1;31/03/1979;24:00;9,30;R
5514;TM1;30/04/1979;24:00;11,90;R
5514;TM1;31/05/1979;24:00;17,70;R
5514;TM1;30/06/1979;24:00;22,50;R
5514;TM1;31/07/1979;24:00;25,00;R
5514;TM1;31/08/1979;24:00;25,20;R
5514;TM1;30/09/1979;24:00;20,00;R
5514;TM1;31/10/1979;24:00;15,20;R
5514;TM1;30/11/1979;24:00;9,70;R
5514;TM1;31/12/1979;24:00;6,80;R
5514;TM1;31/01/1980;24:00;6,40;R
5514;TM1;29/02/1980;24:00;9,20;R
5514;TM1;31/03/1980;24:00;10,60;R
5514;TM1;30/04/1980;24:00;13,20;R
5514;TM1;31/05/1980;24:00;15,90;R
5514;TM1;30/06/1980;24:00;22,50;R
5514;TM1;31/07/1980;24:00;25,30;R
5514;TM1;31/08/1980;24:00;26,80;R
5514;TM1;30/09/1980;24:00;23,00;R
5514;TM1;31/10/1980;24:00;15,40;R
5514;TM1;30/11/1980;24:00;9,80;R
5514;TM1;31/12/1980;24:00;5,00;R
5514;TM1;31/01/1981;24:00;4,80;R
5514;TM1;28/02/1981;24:00;7,70;R
5514;TM1;31/03/1981;24:00;13,20;R
5514;TM1;30/04/1981;24:00;12,30;R
5514;TM1;31/05/1981;24:00;17,10;R
5514;TM1;30/06/1981;24:00;23,20;R
5514;TM1;31/07/1981;24:00;25,00;R
5514;TM1;31/08/1981;24:00;24,50;R
5514;TM1;30/09/1981;24:00;21,50;R
5514;TM1;31/10/1981;24:00;17,10;R
5514;TM1;30/11/1981;24:00;12,20;R
5514;TM1;31/12/1981;24:00;8,70;R
5514;TM1;31/01/1982;24:00;8,20;R
5514;TM1;28/02/1982;24:00;7,50;R
5514;TM1;31/03/1982;24:00;11,20;R
5514;TM1;30/04/1982;24:00;13,10;R
5514;TM1;31/05/1982;24:00;17,80;R
5514;TM1;30/06/1982;24:00;23,70;R
5514;TM1;31/07/1982;24:00;25,50;R
5514;TM1;31/08/1982;24:00;24,60;R
5514;TM1;30/09/1982;24:00;20,90;R
5514;TM1;31/10/1982;24:00;14,20;R
5514;TM1;30/11/1982;24:00;9,80;R
5514;TM1;31/12/1982;24:00;5,80;R
5514;TM1;31/01/1983;24:00;6,60;R
5514;TM1;28/02/1983;24:00;6,50;R
5514;TM1;31/03/1983;24:00;12,20;R
5514;TM1;30/04/1983;24:00;12,60;R
5514;TM1;31/05/1983;24:00;15,60;R
5514;TM1;30/06/1983;24:00;24,20;R
5514;TM1;31/07/1983;24:00;25,40;R
5514;TM1;31/08/1983;24:00;23,20;R
5514;TM1;30/09/1983;24:00;23,60;R
5514;TM1;31/10/1983;24:00;17,90;R
5514;TM1;30/11/1983;24:00;12,70;R
5514;TM1;31/12/1983;24:00;8,00;R
5514;TM1;31/01/1984;24:00;5,70;R
5514;TM1;29/02/1984;24:00;6,60;R
5514;TM1;31/03/1984;24:00;8,40;R
5514;TM1;30/04/1984;24:00;14,60;R
5514;TM1;31/05/1984;24:00;12,30;R
5514;TM1;30/06/1984;24:00;20,70;R
5514;TM1;31/07/1984;24:00;27,20;R
5514;TM1;31/08/1984;24:00;24,10;R
5514;TM1;30/09/1984;24:00;21,30;R
5514;TM1;31/10/1984;24:00;14,90;R
5514;TM1;30/11/1984;24:00;11,10;R
5514;TM1;31/12/1984;24:00;7,50;R
5514;TM1;31/01/1985;24:00;5,60;R
5514;TM1;28/02/1985;24:00;10,70;R
5514;TM1;31/03/1985;24:00;9,10;R
5514;TM1;30/04/1985;24:00;14,40;R
5514;TM1;31/05/1985;24:00;15,20;R
5514;TM1;30/06/1985;24:00;22,60;R
5514;TM1;31/07/1985;24:00;26,30;R
5514;TM1;31/08/1985;24:00;26,30;R
5514;TM1;30/09/1985;24:00;23,40;R
5514;TM1;31/10/1985;24:00;17,40;R
5514;TM1;30/11/1985;24:00;10,40;R
5514;TM1;31/12/1985;24:00;7,30;R
5514;TM1;30/04/1986;24:00;9,90;R
5514;TM1;31/05/1986;24:00;20,30;R
5514;TM1;30/06/1986;24:00;22,10;R
5514;TM1;31/07/1986;24:00;26,40;R
5514;TM1;31/08/1986;24:00;25,90;R
5514;TM1;30/09/1986;24:00;22,50;R
5514;TM1;31/10/1986;24:00;15,40;R
5514;TM1;30/11/1986;24:00;10,00;R
5514;TM1;31/12/1986;24:00;6,50;R
5514;TM1;31/01/1987;24:00;5,30;R
5514;TM1;28/02/1987;24:00;8,20;R
5514;TM1;31/03/1987;24:00;11,70;R
5514;TM1;30/04/1987;24:00;15,70;R
5514;TM1;31/05/1987;24:00;18,30;R
5514;TM1;30/06/1987;24:00;22,80;R
5514;TM1;31/07/1987;24:00;24,40;R
5514;TM1;31/08/1987;24:00;25,40;R
5514;TM1;30/09/1987;24:00;23,70;R
5514;TM1;31/01/1988;24:00;7,70;R
5514;TM1;29/02/1988;24:00;8,10;R
5514;TM1;31/03/1988;24:00;11,20;R
5514;TM1;30/04/1988;24:00;13,50;R
5514;TM1;31/05/1988;24:00;16,70;R
5514;TM1;30/06/1988;24:00;19,60;R
5514;TM1;30/09/1988;24:00;22,40;R
5514;TM1;31/10/1988;24:00;16,20;R
5514;TM1;31/01/1989;24:00;6,10;R
5514;TM1;28/02/1989;24:00;8,60;R
5514;TM1;31/03/1989;24:00;11,70;R
5514;TM1;30/04/1989;24:00;11,30;R
5514;TM1;31/05/1989;24:00;17,80;R
5514;TM1;30/06/1989;24:00;23,10;R
5514;TM1;31/07/1989;24:00;28,30;R
5514;TM1;31/08/1989;24:00;27,00;R
5514;TM1;30/09/1989;24:00;21,00;R
5514;TM1;31/10/1989;24:00;16,70;R
5514;TM1;30/11/1989;24:00;11,90;R
5514;TM1;31/12/1989;24:00;10,20;R
5514;TM1;31/01/1990;24:00;6,30;R
5514;TM1;28/02/1990;24:00;10,30;R
5514;TM1;31/03/1990;24:00;11,80;R
5514;TM1;30/04/1990;24:00;12,10;R
5514;TM1;31/05/1990;24:00;17,70;R
5514;TM1;30/06/1990;24:00;23,30;R
5514;TM1;31/07/1990;24:00;27,00;R
5514;TM1;31/08/1990;24:00;26,20;R
5514;TM1;30/09/1990;24:00;23,30;R
5514;TM1;31/10/1990;24:00;15,20;R
5514;TM1;30/11/1990;24:00;9,50;R
5514;TM1;31/12/1990;24:00;5,90;R
5514;TM1;31/01/1991;24:00;5,60;R
5514;TM1;28/02/1991;24:00;6,20;R
5514;TM1;31/03/1991;24:00;10,20;R
5514;TM1;30/04/1991;24:00;12,00;R
5514;TM1;31/05/1991;24:00;16,70;R
5514;TM1;30/06/1991;24:00;23,70;R
5514;TM1;31/07/1991;24:00;26,80;R
5514;TM1;31/08/1991;24:00;27,80;R
5514;TM1;30/09/1991;24:00;22,60;R
5514;TM1;31/10/1991;24:00;13,40;R
5514;TM1;30/11/1991;24:00;9,00;R
5514;TM1;31/12/1991;24:00;7,00;R
5514;TM1;31/01/1992;24:00;4,30;R
5514;TM1;29/02/1992;24:00;7,50;R
5514;TM1;31/03/1992;24:00;10,70;R
5514;TM1;30/04/1992;24:00;14,40;R
5514;TM1;31/05/1992;24:00;18,70;R
5514;TM1;30/06/1992;24:00;18,30;R
5514;TM1;31/07/1992;24:00;25,60;R
5514;TM1;31/08/1992;24:00;26,30;R
5514;TM1;30/09/1992;24:00;22,00;R
5514;TM1;31/10/1992;24:00;12,90;R
5514;TM1;30/11/1992;24:00;10,10;R
5514;TM1;31/12/1992;24:00;7,10;R
5514;TM1;31/01/1993;24:00;5,10;R
5514;TM1;28/02/1993;24:00;7,10;R
5514;TM1;31/03/1993;24:00;10,90;R
5514;TM1;30/04/1993;24:00;12,50;R
5514;TM1;31/05/1993;24:00;16,10;R
5514;TM1;30/06/1993;24:00;22,10;R
5514;TM1;31/07/1993;24:00;26,80;R
5514;TM1;31/08/1993;24:00;25,80;R
5514;TM1;30/09/1993;24:00;19,00;R
5514;TM1;31/10/1993;24:00;13,10;R
5514;TM1;30/11/1993;24:00;9,80;R
5514;TM1;31/12/1993;24:00;6,50;R
5514;TM1;31/01/1994;24:00;6,10;R
5514;TM1;28/02/1994;24:00;7,80;R
5514;TM1;31/03/1994;24:00;12,60;R
5514;TM1;30/04/1994;24:00;12,90;R
5514;TM1;31/05/1994;24:00;18,90;R
5514;TM1;30/06/1994;24:00;24,40;R
5514;TM1;31/07/1994;24:00;29,40;R
5514;TM1;31/08/1994;24:00;28,00;R
5514;TM1;30/09/1994;24:00;20,10;R
5514;TM1;31/10/1994;24:00;15,90;R
5514;TM1;30/11/1994;24:00;11,70;R
5514;TM1;31/12/1994;24:00;7,10;R
5514;TM1;31/01/1995;24:00;6,90;R
5514;TM1;28/02/1995;24:00;10,20;R
5514;TM1;31/03/1995;24:00;11,70;R
5514;TM1;30/04/1995;24:00;14,40;R
5514;TM1;31/05/1995;24:00;21,00;R
5514;TM1;30/06/1995;24:00;22,20;R
5514;TM1;31/07/1995;24:00;27,20;R
5514;TM1;31/08/1995;24:00;26,70;R
5514;TM1;30/09/1995;24:00;19,70;R
5514;TM1;31/10/1995;24:00;18,20;R
5514;TM1;30/11/1995;24:00;12,90;R
5514;TM1;31/12/1995;24:00;9,80;R
5514;TM1;31/01/1996;24:00;8,80;R
5514;TM1;29/02/1996;24:00;6,50;R
5514;TM1;31/03/1996;24:00;10,50;R
5514;TM1;30/04/1996;24:00;14,00;R
5514;TM1;31/05/1996;24:00;16,40;R
5514;TM1;30/06/1996;24:00;23,40;R
5514;TM1;31/07/1996;24:00;25,90;R
5514;TM1;31/08/1996;24:00;24,40;R
5514;TM1;30/09/1996;24:00;18,70;R
5514;TM1;31/10/1996;24:00;14,80;R
5514;TM1;30/11/1996;24:00;10,40;R
5514;TM1;31/12/1996;24:00;8,60;R
5514;TM1;31/01/1997;24:00;7,60;R
5514;TM1;28/02/1997;24:00;10,00;R
5514;TM1;31/03/1997;24:00;13,20;R
5514;TM1;30/04/1997;24:00;15,50;R
5514;TM1;31/05/1997;24:00;16,60;R
5514;TM1;30/06/1997;24:00;20,40;R
5514;TM1;31/07/1997;24:00;23,50;R
5514;TM1;31/08/1997;24:00;23,80;R
5514;TM1;30/09/1997;24:00;21,20;R
5514;TM1;31/10/1997;24:00;17,20;R
5514;TM1;30/11/1997;24:00;11,10;R
5514;TM1;31/12/1997;24:00;7,90;R
5514;TM1;31/01/1998;24:00;6,90;R
5514;TM1;28/02/1998;24:00;9,60;R
5514;TM1;31/03/1998;24:00;12,10;R
5514;TM1;30/04/1998;24:00;11,60;R
5514;TM1;31/05/1998;24:00;15,10;R
5514;TM1;30/06/1998;24:00;23,10;R
5514;TM1;31/07/1998;24:00;26,20;R
5514;TM1;31/08/1998;24:00;25,60;R
5514;TM1;30/09/1998;24:00;20,70;R
5514;TM1;31/10/1998;24:00;14,60;R
5514;TM1;30/11/1998;24:00;10,30;R
5514;TM1;31/12/1998;24:00;5,60;R
5514;TM1;31/01/1999;24:00;5,50;R
5514;TM1;28/02/1999;24:00;6,40;R
5514;TM1;31/03/1999;24:00;10,80;R
5514;TM1;30/04/1999;24:00;14,70;R
5514;TM1;31/05/1999;24:00;19,50;R
5514;TM1;30/06/1999;24:00;22,80;R
5514;TM1;31/07/1999;24:00;26,30;R
5514;TM1;31/08/1999;24:00;26,00;R
5514;TM1;30/09/1999;24:00;20,30;R
5514;TM1;31/10/1999;24:00;16,50;R
5514;TM1;30/11/1999;24:00;8,30;R
5514;TM1;31/12/1999;24:00;6,90;R
5514;TM1;31/01/2000;24:00;4,90;R
5514;TM1;29/02/2000;24:00;10,40;R
5514;TM1;31/03/2000;24:00;11,90;R
5514;TM1;30/04/2000;24:00;11,40;R
5514;TM1;31/05/2000;24:00;17,60;R
5514;TM1;30/06/2000;24:00;23,70;R
5514;TM1;31/07/2000;24:00;25,70;R
5514;TM1;31/08/2000;24:00;25,40;R
5514;TM1;30/09/2000;24:00;21,20;R
5514;TM1;31/10/2000;24:00;14,40;R
5514;TM1;30/11/2000;24:00;9,30;R
5514;TM1;31/12/2000;24:00;8,20;R
5514;TM1;31/01/2001;24:00;7,90;R
5514;TM1;28/02/2001;24:00;8,20;R
5514;TM1;31/03/2001;24:00;12,30;R
5514;TM1;30/04/2001;24:00;14,20;R
5514;TM1;31/05/2001;24:00;16,50;R
5514;TM1;30/06/2001;24:00;24,40;R
5514;TM1;31/07/2001;24:00;25,20;R
5514;TM1;31/08/2001;24:00;25,80;R
5514;TM1;30/09/2001;24:00;21,00;R
5514;TM1;31/10/2001;24:00;16,90;R
5514;TM1;30/11/2001;24:00;8,30;R
5514;TM1;31/12/2001;24:00;6,50;R
5514;TM1;31/01/2002;24:00;7,50;R
5514;TM1;28/02/2002;24:00;9,40;R
5514;TM1;31/03/2002;24:00;11,30;R
5514;TM1;30/04/2002;24:00;12,50;R
5514;TM1;31/05/2002;24:00;16,20;R
5514;TM1;30/06/2002;24:00;23,70;R
5514;TM1;31/07/2002;24:00;25,40;R
5514;TM1;31/08/2002;24:00;24,00;R
5514;TM1;30/09/2002;24:00;20,10;R
5514;TM1;31/10/2002;24:00;15,80;R
5514;TM1;30/11/2002;24:00;11,10;R
5514;TM1;31/12/2002;24:00;8,80;R
5514;TM1;31/01/2003;24:00;5,60;R
5514;TM1;28/02/2003;24:00;7,10;R
5514;TM1;31/03/2003;24:00;11,60;R
5514;TM1;30/04/2003;24:00;13,00;R
5514;TM1;31/05/2003;24:00;18,70;R
5514;TM1;30/06/2003;24:00;25,10;R
5514;TM1;31/07/2003;24:00;26,60;R
5514;TM1;31/08/2003;24:00;26,10;R
5514;TM1;30/09/2003;24:00;21,40;R
5514;TM1;31/10/2003;24:00;15,40;R
5514;TM1;30/11/2003;24:00;11,00;R
5514;TM1;31/12/2003;24:00;7,40;R
5514;TM1;31/01/2004;24:00;7,70;R
5514;TM1;29/02/2004;24:00;9,00;R
5514;TM1;31/03/2004;24:00;10,20;R
5514;TM1;30/04/2004;24:00;12,30;R
5514;TM1;31/05/2004;24:00;14,30;R
5514;TM1;30/06/2004;24:00;24,30;R
5514;TM1;31/07/2004;24:00;26,60;R
5514;TM1;31/08/2004;24:00;26,00;R
5514;TM1;30/09/2004;24:00;22,80;R
5514;TM1;31/10/2004;24:00;17,30;R
5514;TM1;30/11/2004;24:00;9,80;R
5514;TM1;31/12/2004;24:00;6,40;R
5514;TM1;31/01/2005;24:00;5,00;R
5514;TM1;28/02/2005;24:00;5,00;R
5514;TM1;31/03/2005;24:00;10,80;R
5514;TM1;30/04/2005;24:00;14,60;R
5514;TM1;31/05/2005;24:00;19,90;R
5514;TM1;30/06/2005;24:00;24,90;R
5514;TM1;31/07/2005;24:00;26,70;R
5514;TM1;31/08/2005;24:00;25,80;R
5514;TM1;30/09/2005;24:00;20,30;R
5514;TM1;31/10/2005;24:00;16,70;R
5514;TM1;30/11/2005;24:00;8,90;R
5514;TM1;31/12/2005;24:00;6,80;R
5514;TM1;31/01/2006;24:00;5,30;R
5514;TM1;28/02/2006;24:00;7,00;R
5514;TM1;31/03/2006;24:00;11,30;R
5514;TM1;30/04/2006;24:00;15,00;R
5514;TM1;31/05/2006;24:00;19,90;R
5514;TM1;30/06/2006;24:00;23,00;R
5514;TM1;31/07/2006;24:00;27,50;R
5514;TM1;31/08/2006;24:00;25,20;R
5514;TM1;30/09/2006;24:00;21,50;R
5514;TM1;31/10/2006;24:00;17,90;R
5514;TM1;30/11/2006;24:00;12,10;R
5514;TM1;31/12/2006;24:00;6,00;R
5514;TM1;31/01/2007;24:00;6,20;R
5514;TM1;28/02/2007;24:00;9,70;R
5514;TM1;31/03/2007;24:00;10,20;R
5514;TM1;30/04/2007;24:00;11,90;R
5514;TM1;31/05/2007;24:00;17,20;R
5514;TM1;30/06/2007;24:00;21,90;R
5514;TM1;31/07/2007;24:00;26,70;R
5514;TM1;31/08/2007;24:00;26,00;R
5514;TM1;30/09/2007;24:00;20,80;R
5514;TM1;31/10/2007;24:00;15,20;R
5514;TM1;30/11/2007;24:00;10,00;R
5514;TM1;31/12/2007;24:00;6,60;R
5514;TM1;31/01/2008;24:00;7,30;R
5514;TM1;29/02/2008;24:00;9,20;R
5514;TM1;31/03/2008;24:00;10,90;R
5514;TM1;30/04/2008;24:00;13,60;R
5514;TM1;31/05/2008;24:00;15,90;R
5514;TM1;30/06/2008;24:00;22,70;R
5514;TM1;31/07/2008;24:00;25,90;R
5514;TM1;31/08/2008;24:00;26,10;R
5514;TM1;30/09/2008;24:00;20,60;R
5514;TM1;31/10/2008;24:00;15,70;R
5514;TM1;30/11/2008;24:00;8,00;R
5514;TM1;31/12/2008;24:00;5,80;R
5514;TM1;31/01/2009;24:00;5,70;R
5514;TM1;28/02/2009;24:00;8,00;R
5514;TM1;31/03/2009;24:00;11,40;R
5514;TM1;30/04/2009;24:00;11,90;R
5514;TM1;31/05/2009;24:00;18,60;R
5514;TM1;30/06/2009;24:00;24,30;R
5514;TM1;31/07/2009;24:00;27,80;R
5514;TM1;31/08/2009;24:00;25,90;R
5514;TM1;30/09/2009;24:00;20,10;R
5514;TM1;31/10/2009;24:00;18,00;R
5514;TM1;30/11/2009;24:00;12,40;R
5514;TM1;31/12/2009;24:00;9,00;R
5514;TM1;31/01/2010;24:00;6,90;R
5514;TM1;28/02/2010;24:00;8,50;R
5514;TM1;31/03/2010;24:00;10,30;R
5514;TM1;30/04/2010;24:00;14,60;R
5514;TM1;31/05/2010;24:00;16,90;R
5514;TM1;30/06/2010;24:00;21,70;R
5514;TM1;31/07/2010;24:00;27,80;R
5514;TM1;31/08/2010;24:00;27,10;R
5514;TM1;30/09/2010;24:00;21,60;R
5514;TM1;31/10/2010;24:00;15,30;R
5514;TM1;30/11/2010;24:00;9,50;R
5514;TM1;31/12/2010;24:00;9,10;R
5514;TM1;31/01/2011;24:00;7,50;R
5514;TM1;28/02/2011;24:00;8,10;R
5514;TM1;31/03/2011;24:00;10,40;R
5514;TM1;30/04/2011;24:00;15,70;R
5514;TM1;31/05/2011;24:00;17,60;R
5514;TM1;30/06/2011;24:00;23,00;R
5514;TM1;31/07/2011;24:00;25,50;R
5514;TM1;31/08/2011;24:00;26,00;R
5514;TM1;30/09/2011;24:00;21,90;R
5514;TM1;31/10/2011;24:00;16,90;R
5514;TM1;30/11/2011;24:00;10,80;R
5514;TM1;31/12/2011;24:00;6,50;R
5514;TM1;31/01/2012;24:00;5,80;R
5514;TM1;29/02/2012;24:00;4,70;R
5514;TM1;31/03/2012;24:00;10,60;R
5514;TM1;30/04/2012;24:00;11,40;R
5514;TM1;31/05/2012;24:00;19,40;R
5514;TM1;30/06/2012;24:00;25,30;R
5514;TM1;31/07/2012;24:00;26,10;R
5514;TM1;31/08/2012;24:00;27,90;R
5514;TM1;30/09/2012;24:00;21,50;R
5514;TM1;31/10/2012;24:00;15,60;R
5514;TM1;30/11/2012;24:00;10,60;R
5514;TM1;31/12/2012;24:00;6,90;R
5514;TM1;31/01/2013;24:00;6,30;R
5514;TM1;28/02/2013;24:00;6,60;R
5514;TM1;31/03/2013;24:00;9,70;R
5514;TM1;30/04/2013;24:00;12,80;R
5514;TM1;31/05/2013;24:00;15,70;R
5514;TM1;30/06/2013;24:00;21,00;R
5514;TM1;31/07/2013;24:00;25,40;R
5514;TM1;31/08/2013;24:00;26,00;R
5514;TM1;30/09/2013;24:00;21,00;R
5514;TM1;31/10/2013;24:00;17,50;R
5514;TM1;30/11/2013;24:00;8,80;R
5514;TM1;31/12/2013;24:00;6,40;R
5514;TM1;31/01/2014;24:00;7,70;R
5514;TM1;28/02/2014;24:00;7,80;R
5514;TM1;31/03/2014;24:00;10,20;R
5514;TM1;30/04/2014;24:00;15,40;R
5514;TM1;31/05/2014;24:00;19,00;R
5514;TM1;30/06/2014;24:00;21,70;R
5514;TM1;31/07/2014;24:00;25,20;R
5514;TM1;31/08/2014;24:00;25,40;R
5514;TM1;30/09/2014;24:00;21,70;R
5514;TM1;31/10/2014;24:00;18,00;R
5514;TM1;30/11/2014;24:00;11,80;R
5514;TM1;31/12/2014;24:00;6,30;R
5514;TM1;31/01/2015;24:00;6,00;R
5514;TM1;28/02/2015;24:00;6,40;R
5514;TM1;31/03/2015;24:00;11,20;R
5514;TM1;30/04/2015;24:00;15,00;R
5514;TM1;31/05/2015;24:00;20,30;R
5514;TM1;30/06/2015;24:00;22,70;R
5514;TM1;31/07/2015;24:00;29,00;R
5514;TM1;31/08/2015;24:00;26,00;R
5514;TM1;30/09/2015;24:00;20,40;R
5514;TM1;31/10/2015;24:00;16,50;R
5514;TM1;30/11/2015;24:00;11,10;R
5514;TM1;31/12/2015;24:00;9,30;R
5514;TM1;31/01/2016;24:00;9,10;R
5514;TM1;29/02/2016;24:00;8,70;R
5514;TM1;31/03/2016;24:00;9,20;R
5514;TM1;30/04/2016;24:00;13,80;R
5514;TM1;31/05/2016;24:00;16,90;R
5514;TM1;30/06/2016;24:00;24,10;R
5514;TM1;31/07/2016;24:00;27,80;R
5515;PM1;30/11/1929;24:00;50,00;R
5515;PM1;31/12/1929;24:00;30,40;R
5515;PM1;31/01/1930;24:00;105,40;R
5515;PM1;31/03/1930;24:00;26,40;R
5515;PM1;30/04/1930;24:00;163,70;R
5515;PM1;31/05/1930;24:00;28,30;R
5515;PM1;30/06/1930;24:00;69,40;R
5515;PM1;31/07/1930;24:00;0,00;R
5515;PM1;31/08/1930;24:00;0,70;R
5515;PM1;30/09/1930;24:00;23,90;R
5515;PM1;31/10/1930;24:00;2,80;R
5515;PM1;30/11/1930;24:00;40,80;R
5515;PM1;31/12/1930;24:00;31,20;R
5515;PM1;31/01/1931;24:00;7,60;R
5515;PM1;28/02/1931;24:00;6,50;R
5515;PM1;31/03/1931;24:00;114,20;R
5515;PM1;30/04/1931;24:00;15,20;R
5515;PM1;31/05/1931;24:00;14,30;R
5515;PM1;30/06/1931;24:00;4,90;R
5515;PM1;31/07/1931;24:00;0,30;R
5515;PM1;31/08/1931;24:00;0,00;R
5515;PM1;30/09/1931;24:00;43,20;R
5515;PM1;31/10/1931;24:00;105,70;R
5515;PM1;30/11/1931;24:00;44,30;R
5515;PM1;31/01/1932;24:00;32,20;R
5515;PM1;29/02/1932;24:00;63,30;R
5515;PM1;31/03/1932;24:00;51,20;R
5515;PM1;30/04/1932;24:00;47,10;R
5515;PM1;31/03/1951;24:00;69,30;R
