"iv_malla_modi_id","elev"
216119,1659.68005371094
216120,1588.43994140625
216121,1513.9599609375
216122,1443.07995605469
216123,1372.30004882812
216124,1302.97998046875
216125,1254.07995605469
216126,1319.76000976562
216744,2062.82006835938
216745,2038.59997558594
216746,1973.72998046875
216747,1930.42004394531
216748,1885.78002929688
216749,1831.77001953125
216750,1782.42004394531
216751,1760.61999511719
216752,1776.88000488281
216758,2134.18994140625
216759,2053.26000976562
216760,1972.16003417969
216761,1881.5
216762,1839.71997070312
216763,1787.47998046875
216764,1698.4599609375
216765,1625.9599609375
216766,1547.21997070312
216769,1259.97998046875
216792,1997.40002441406
216793,1912.5
216794,1825.2900390625
216795,1765.07995605469
216796,1704.47998046875
216797,1661.10998535156
216798,1638.30004882812
216799,1584.31994628906
216800,1515.5
216801,1459.75
216802,1383.2099609375
216803,1314.69995117188
216804,1234
216805,1331.85998535156
217422,2020.5
217423,1989.91003417969
217424,1973.47998046875
217425,1913
217426,1883.06005859375
217427,1848.55004882812
217428,1765.63000488281
217429,1724.84997558594
217430,1688.69995117188
217431,1744.10998535156
217436,2083.64990234375
217437,2077.23999023438
217438,1996.97998046875
217439,1919.98999023438
217440,1830
217441,1789.30004882812
217442,1730.81994628906
217443,1652.92004394531
217444,1573.11999511719
217445,1500.91003417969
217469,1981.48999023438
217470,1966.56005859375
217471,1940.89001464844
217472,1890.5
217473,1835.7900390625
217474,1786.65002441406
217475,1711.56994628906
217476,1663.19995117188
217477,1596.5
217478,1523.75
217479,1492.71997070312
217480,1424.68994140625
217481,1374.89001464844
217482,1306.78002929688
217483,1219.02001953125
218098,2079.94995117188
218099,2018.33996582031
218100,1995.60998535156
218101,1950.23999023438
218102,1920.60998535156
218103,1897.66003417969
218104,1852.55004882812
218105,1841.25
218106,1795.06994628906
218107,1723.69995117188
218108,1677.56994628906
218109,1578.23999023438
218110,1702.30004882812
218115,2032.2900390625
218116,2024.32995605469
218117,1934.80004882812
218118,1866.55004882812
218119,1789.25
218120,1722.03002929688
218121,1668.60998535156
218122,1605.06994628906
218123,1515.22998046875
218124,1434.48999023438
218147,1938.05004882812
218148,1921.73999023438
218149,1902.19995117188
218150,1858.63000488281
218151,1851.07995605469
218152,1813.38000488281
218153,1735.42004394531
218154,1691.42004394531
218155,1623.0400390625
218156,1600.2099609375
218157,1555.90002441406
218158,1498.06994628906
218159,1431.97998046875
218160,1366.88000488281
218161,1307.92004394531
218776,2021.55004882812
218777,1989.89001464844
218778,1965.85998535156
218779,1940.10998535156
218780,1912.09997558594
218781,1889.78002929688
218782,1855.78002929688
218783,1835.83996582031
218784,1795.42004394531
218785,1762.08996582031
218786,1674.76000976562
218787,1615.75
218788,1526.55004882812
218789,1662.72998046875
218794,2002.64001464844
218795,2002.18994140625
218796,1892.98999023438
218797,1845.31994628906
218798,1751.7099609375
218799,1686.76000976562
218800,1649.57995605469
218801,1554.17004394531
218802,1443.39001464844
218803,1386.9599609375
218826,1884.41003417969
218827,1869.10998535156
218828,1807.47998046875
218829,1794.35998535156
218830,1772.44995117188
218831,1782.23999023438
218832,1709.84997558594
218833,1642.34997558594
218834,1589.08996582031
218835,1545.17004394531
219454,1963.75
219455,1977.27001953125
219456,1941.78002929688
219457,1897.39001464844
219458,1883.34997558594
219459,1864.96997070312
219460,1837.31994628906
219461,1820.9599609375
219462,1790.03002929688
219463,1764.92004394531
219464,1700.56994628906
219465,1647.60998535156
219466,1537.88000488281
219467,1516.02001953125
219468,1643.64001464844
219473,1937.7099609375
219474,1965.34997558594
219475,1889.94995117188
219476,1810.11999511719
219477,1734.67004394531
219478,1676.38000488281
219479,1631.81994628906
219480,1535.89001464844
219481,1425.67004394531
219505,1814.81005859375
219506,1784.89001464844
219507,1737.4599609375
219508,1759.82995605469
219509,1703.90002441406
219510,1733.41003417969
219511,1693.97998046875
219512,1603.51000976562
219513,1541.88000488281
219514,1522.26000976562
220131,1798.31994628906
220132,1910.61999511719
220133,1960.82995605469
220134,1907.56994628906
220135,1867.75
220136,1844.83996582031
220137,1833.48999023438
220138,1820.26000976562
220139,1796.69995117188
220140,1768.65002441406
220141,1748.92004394531
220142,1728.5400390625
220143,1671.35998535156
220144,1591.68005371094
220145,1502.97998046875
220146,1503.28002929688
220147,1606.7099609375
220151,1847.67004394531
220152,1907.01000976562
220153,1916.78002929688
220154,1893.51000976562
220155,1765.09997558594
220156,1724.27001953125
220157,1654.93994140625
220158,1612.78002929688
220159,1519.10998535156
220162,1256.53002929688
220163,1155.67004394531
220184,1713.82995605469
220185,1695.98999023438
220186,1693.82995605469
220187,1716.51000976562
220188,1670.39001464844
220189,1681.08996582031
220190,1660.2900390625
220191,1580.03002929688
220192,1504.80004882812
220193,1483.65002441406
220194,1458.90002441406
220810,1842.05004882812
220811,1920.71997070312
220812,1883.18994140625
220813,1843.57995605469
220814,1814.7099609375
220815,1797.69995117188
220816,1790.14001464844
220817,1775.06005859375
220818,1750.09997558594
220819,1737.11999511719
220820,1694.52001953125
220821,1680.78002929688
220822,1631.48999023438
220823,1536.81005859375
220824,1424.57995605469
220825,1485.17004394531
220826,1549.72998046875
220829,1733.7900390625
220830,1825.10998535156
220831,1895.67004394531
220832,1871.07995605469
220833,1868.16003417969
220834,1802.96997070312
220835,1709.9599609375
220836,1661.76000976562
220837,1603.41003417969
220838,1504.93994140625
220839,1412.18005371094
220840,1350.68994140625
220841,1273.75
220842,1141.81005859375
220843,1178.22998046875
220863,1632.44995117188
220864,1633.68994140625
220865,1644.35998535156
220866,1663.66003417969
220867,1648.33996582031
220868,1607.81005859375
220869,1593.15002441406
220870,1554.34997558594
220871,1470.76000976562
220872,1443.78002929688
220873,1406.5400390625
221488,1751.98999023438
221489,1878.43994140625
221490,1855.19995117188
221491,1807.97998046875
221492,1783.5400390625
221493,1752.67004394531
221494,1756.52001953125
221495,1736.63000488281
221496,1742.41003417969
221497,1711.25
221498,1684.05004882812
221499,1668.67004394531
221500,1627.09997558594
221501,1579.86999511719
221502,1470.19995117188
221503,1388.63000488281
221504,1410.52001953125
221505,1501.84997558594
221508,1704.61999511719
221509,1799.38000488281
221510,1835.2099609375
221511,1844.76000976562
221512,1824.43994140625
221513,1791.40002441406
221514,1722.44995117188
221515,1640.38000488281
221516,1581.69995117188
221517,1500.15002441406
221518,1413.7900390625
221519,1348.65002441406
221520,1258.73999023438
221521,1151.18005371094
221522,1124.18005371094
221543,1566.76000976562
221544,1565.28002929688
221545,1602.01000976562
221546,1591.82995605469
221547,1590.18994140625
221548,1559.58996582031
221549,1518.90002441406
221550,1443.57995605469
221551,1417.78002929688
221552,1385.27001953125
221553,1340.38000488281
222168,1818.55004882812
222169,1793.66003417969
222170,1726.64001464844
222171,1727.4599609375
222172,1719.15002441406
222173,1718.75
222174,1686.56005859375
222175,1699.57995605469
222176,1668.39001464844
222177,1647.56005859375
222178,1649.27001953125
222179,1607.06994628906
222180,1532.43994140625
222181,1430.93994140625
222182,1352.31005859375
222183,1384.19995117188
222187,1692.52001953125
222188,1757.28002929688
222189,1766.18994140625
222190,1795.92004394531
222191,1795.15002441406
222192,1782
222193,1730.11999511719
222194,1640.81005859375
222195,1581.64001464844
222196,1496.67004394531
222197,1416.85998535156
222198,1384.26000976562
222199,1266.52001953125
222200,1146.97998046875
222201,1047.58996582031
222222,1518.5400390625
222223,1526.93005371094
222224,1535.40002441406
222225,1537
222226,1504.27001953125
222227,1479.41003417969
222228,1511.25
222229,1441.84997558594
222230,1368.17004394531
222231,1344.93994140625
222232,1312.76000976562
222848,1707.2900390625
222849,1681.68005371094
222850,1671.80004882812
222851,1669.43994140625
222852,1674.63000488281
222853,1639.92004394531
222854,1649.11999511719
222855,1645.69995117188
222856,1615.93994140625
222857,1594.9599609375
222858,1562.71997070312
222859,1505.01000976562
222860,1418.13000488281
222861,1304.14001464844
222862,1312.51000976562
222864,1447.14001464844
222865,1577.55004882812
222866,1658.08996582031
222867,1695.02001953125
222868,1720.7099609375
222869,1737.2099609375
222870,1759.42004394531
222871,1754.17004394531
222872,1705.42004394531
222873,1643.75
222874,1561.97998046875
222875,1483.85998535156
222876,1428.02001953125
222877,1355.98999023438
222878,1270.73999023438
222879,1150.72998046875
222880,1037.14001464844
222905,1447.60998535156
222906,1431.26000976562
222907,1478.89001464844
222908,1443.46997070312
222909,1346.48999023438
222910,1290.69995117188
222911,1231.72998046875
223527,1625.03002929688
223528,1624.78002929688
223529,1627.22998046875
223530,1616.69995117188
223531,1629.10998535156
223532,1583.57995605469
223533,1581.06994628906
223534,1600.02001953125
223535,1581.23999023438
223536,1551.7099609375
223537,1495.73999023438
223538,1470.40002441406
223539,1406.93005371094
223540,1268.63000488281
223541,1254.31994628906
223542,1345.48999023438
223543,1438.38000488281
223544,1544.0400390625
223545,1608.18005371094
223546,1616.72998046875
223547,1661.68994140625
223548,1691.38000488281
223549,1716.14001464844
223550,1719.81005859375
223551,1697.83996582031
223552,1615.71997070312
223553,1540.85998535156
223554,1444.7099609375
223555,1404.84997558594
223556,1328.31005859375
223557,1247.10998535156
223558,1106.84997558594
223587,1428.19995117188
223588,1345.51000976562
223589,1263.03002929688
224207,1554.67004394531
224208,1569.06005859375
224209,1557.93005371094
224210,1570.42004394531
224211,1513.86999511719
224212,1540.7900390625
224213,1562.67004394531
224214,1532.43994140625
224215,1496.38000488281
224216,1440.59997558594
224217,1420.27001953125
224218,1330.33996582031
224219,1191.57995605469
224220,1230.47998046875
224221,1341.80004882812
224222,1429.28002929688
224223,1509.91003417969
224224,1538.31994628906
224225,1569.02001953125
224226,1625.43994140625
224227,1658.9599609375
224228,1671.94995117188
224229,1692.32995605469
224230,1629.48999023438
224231,1561.05004882812
224232,1493.26000976562
224233,1426.56005859375
224886,1472.85998535156
224887,1481.47998046875
224888,1475.33996582031
224889,1482.39001464844
224890,1459.81005859375
224891,1496.7099609375
224892,1507.97998046875
224893,1480.52001953125
224894,1440.5
224895,1391.10998535156
224896,1350.31994628906
224897,1295.60998535156
224898,1141.42004394531
224900,1313.85998535156
224901,1394.10998535156
224902,1459.08996582031
224903,1503.89001464844
224904,1540.63000488281
224905,1593.19995117188
224906,1624.56994628906
224907,1652.76000976562
224908,1666.40002441406
224909,1586.91003417969
224910,1494.77001953125
224911,1426.5400390625
225566,1383.0400390625
225567,1397.09997558594
225568,1426.18994140625
225569,1410.56994628906
225570,1439.08996582031
225571,1439.93005371094
225572,1450.83996582031
225573,1442.38000488281
225574,1328.16003417969
225575,1258.93005371094
225576,1201.47998046875
225577,1089.75
225580,1336.06005859375
225581,1397.02001953125
225582,1459.25
225583,1507.23999023438
225584,1559.5400390625
225585,1584.5400390625
225586,1596.36999511719
225587,1610.33996582031
225588,1528.92004394531
225589,1451.61999511719
226245,1261.71997070312
226246,1308.26000976562
226247,1360.59997558594
226248,1347.71997070312
226249,1369.30004882812
226250,1370.68994140625
226251,1397.47998046875
226252,1395.90002441406
226253,1335.08996582031
226254,1155.59997558594
226263,1513.65002441406
226264,1497.28002929688
226265,1553.68994140625
226266,1529.59997558594
226267,1460.98999023438
226925,1234.89001464844
226926,1286.89001464844
226927,1255.26000976562
226928,1317.19995117188
226929,1312.59997558594
226931,1316.65002441406
226932,1252.25
227604,1141.2900390625
227605,1199.89001464844
227606,1199.69995117188
