"iv_malla_modi_id","poblacion","lng","lat","dr","post","pre","rt","rc","rs","rrs"
153671,1,-3.24304327238185,37.1630782184236,1.0107,1.2425,1.2471,0.810440221313447,1.22934599782329,0.996311442546708,0.185871221233261
154341,1,-3.2664813075539,37.1609948883124,1.20615,1.675775,1.52325,0.791826686361398,1.38935870331219,1.10013129821106,0.308304611849664
154342,1,-3.26386715009205,37.1609948883124,1.23775,1.628425,1.52625,0.810974610974611,1.31563320541305,1.06694512694513,0.255970515970516
154343,1,-3.26125299263019,37.1609948883124,1.2606,1.630125,1.60815,0.783882100550322,1.29313422179914,1.01366477007742,0.229782669527096
154344,1,-3.25863883516834,37.1609948883124,1.3259,1.52835,1.6152,0.820889053987122,1.15268873972396,0.946229569093611,0.125340515106488
154345,1,-3.25602467770648,37.1609948883124,1.1868,1.5737,1.7824,0.665843806104129,1.32600269632626,0.882910682226212,0.217066876122083
154346,1,-3.25341052024462,37.1609948883124,1.2482,1.561175,1.6584,0.752653159671973,1.25074106713668,0.941374216111915,0.188721056439942
154347,1,-3.25079636278277,37.1609948883124,1.2994,1.600725,1.77005,0.734103556396712,1.23189549022626,0.904338860484167,0.170235304087455
154348,1,-3.24818220532091,37.1609948883124,1.17745,1.57135,1.6189,0.727314843412193,1.33453649836511,0.970628204336278,0.243313360924084
154349,1,-3.24556804785905,37.1609948883124,1.06965,1.339875,1.6225,0.659260400616333,1.25262936474548,0.825808936825886,0.166548536209553
155022,1,-3.26116311555357,37.1589115582012,1.11975,1.324075,1.4268,0.784798149705635,1.18247376646573,0.928003223997757,0.143205074292122
155023,1,-3.25854903013545,37.1589115582012,1.07725,1.2509,1.312,0.821074695121951,1.16119749361801,0.953429878048781,0.132355182926829
155024,1,-3.25593494471732,37.1589115582012,1.0635,1.3403,1.28015,0.830762020075772,1.26027268453221,1.04698668124829,0.216224661172519
155025,1,-3.25332085929919,37.1589115582012,1.4829,1.616875,1.9048,0.778506929861403,1.09034661811316,0.848842398152037,0.0703354682906343
161084,2,-3.38841306924896,37.1401615872004,1.0373,1.083575,1.4747,0.703397301145996,1.0446110093512,0.734776564725029,0.0313792635790329
161085,2,-3.3857996318903,37.1401615872004,0.9166,1.066775,1.3304,0.688965724594107,1.1638391883046,0.801845309681299,0.112879585087192
161086,2,-3.38318619453163,37.1401615872004,0.8417,0.852575,1.05655,0.796649472339217,1.01292028038494,0.806942406890351,0.0102929345511335
161087,2,-3.38057275717297,37.1401615872004,0.7279,0.859875,1.05535,0.689723788316672,1.18130924577552,0.814777088169802,0.125053299853129
161088,2,-3.37795931981431,37.1401615872004,0.7785,0.874375,1.1352,0.685782241014799,1.12315350032113,0.770238724453841,0.0844564834390416
161089,2,-3.37534588245565,37.1401615872004,0.83155,0.86755,1.01135,0.822217827656103,1.043292646263,0.857813813219954,0.0355959855638503
161761,2,-3.3935464890514,37.1380782570892,1.0713,1.236725,1.5506,0.690893847542887,1.15441519649025,0.797578356765123,0.106684509222236
161762,2,-3.39093312366223,37.1380782570892,0.9693,1.179875,1.34325,0.721608040201005,1.21724440317755,0.878373348222594,0.156765308021589
161763,2,-3.38831975827307,37.1380782570892,0.91625,1.02715,1.02415,0.894644339208124,1.12103683492497,1.00292925840941,0.108284919201289
161764,2,-3.38570639288391,37.1380782570892,0.91525,0.853575,1.0429,0.877600920510116,0.932614039879814,0.818462939879183,-0.0591379806309329
161765,2,-3.38309302749474,37.1380782570892,0.85305,0.896425,1.05785,0.806399773124734,1.05084696090499,0.847402750862599,0.0410029777378645
161766,2,-3.38047966210558,37.1380782570892,0.84955,0.9398,1.1072,0.76729588150289,1.10623271143547,0.848807803468208,0.0815119219653179
161767,2,-3.37786629671642,37.1380782570892,0.82455,0.9419,1.10355,0.7471795568846,1.14232005336244,0.85351819129174,0.106338634407141
161768,2,-3.37525293132725,37.1380782570892,0.93985,0.9693,1.41705,0.663244063371088,1.03133478746608,0.684026675134963,0.0207826117638756
161769,2,-3.37263956593809,37.1380782570892,0.9259,1.1223,1.25475,0.737915919505878,1.2121179393023,0.894441123729827,0.156525204223949
162440,2,-3.39345304376997,37.1359949269779,1.13365,1.3699,1.58635,0.714627919437703,1.20839765359679,0.863554701043275,0.148926781605572
